left,right,distance,count
159.0,204.0,0.006844463809045676,5.0
4.0,70.0,0.006861273420559013,2.0
219.0,228.0,0.0069589661581094305,9.0
40.0,57.0,0.006998053142519603,2.0
32.0,222.0,0.0070377638900297355,5.0
66.0,174.0,0.007042510914915078,3.0
26.0,140.0,0.007045131082173604,2.0
83.0,229.0,0.007045945673473841,4.0
167.0,223.0,0.0070635636381343085,22.0
23.0,220.0,0.007167910518284336,4.0
14.0,225.0,0.007211966264595249,3.0
218.0,242.0,0.007253702456284874,27.0
224.0,236.0,0.007373846149187309,16.0
19.0,33.0,0.007416790851377792,2.0
56.0,165.0,0.007451722332163041,3.0
47.0,231.0,0.007458964480779678,4.0
146.0,211.0,0.007654729800872483,4.0
181.0,246.0,0.007666238874287507,18.0
125.0,233.0,0.007807964932381423,5.0
68.0,238.0,0.007831156089047157,6.0
241.0,245.0,0.007850307267970378,31.0
213.0,217.0,0.007937009744355746,7.0
105.0,216.0,0.007950874017266971,3.0
34.0,141.0,0.007978446449343443,2.0
13.0,82.0,0.007998111283143728,2.0
251.0,254.0,0.008082411527332002,49.0
30.0,244.0,0.00812776339715505,4.0
132.0,185.0,0.008143447391380813,3.0
11.0,243.0,0.008172261381648569,5.0
100.0,198.0,0.008415382236515527,4.0
94.0,232.0,0.008486753034917447,5.0
134.0,195.0,0.008532173112020588,5.0
250.0,255.0,0.008671866323250538,11.0
226.0,234.0,0.008766068219106386,7.0
259.0,266.0,0.008832283623645727,60.0
249.0,261.0,0.008856720876656331,7.0
239.0,256.0,0.008902897018709383,6.0
221.0,262.0,0.008964652082885983,7.0
98.0,237.0,0.009072796084740828,3.0
227.0,268.0,0.009117993329235057,65.0
235.0,248.0,0.009176876379293104,5.0
76.0,265.0,0.009212889589556768,6.0
230.0,269.0,0.009584029813450344,10.0
252.0,264.0,0.009588108300021098,10.0
64.0,270.0,0.00961433227119643,7.0
43.0,240.0,0.009690442374517536,3.0
214.0,271.0,0.010021391978328756,11.0
31.0,263.0,0.010152430663468597,5.0
69.0,277.0,0.010356427766745304,11.0
273.0,275.0,0.010394687089852413,71.0
267.0,283.0,0.010617787833453409,78.0
253.0,274.0,0.010685833632898878,11.0
260.0,272.0,0.010693167217958573,7.0
258.0,276.0,0.010978510049667416,12.0
71.0,284.0,0.011256800878373035,79.0
286.0,287.0,0.01150808561281271,19.0
279.0,281.0,0.011552320630204586,8.0
280.0,288.0,0.011657644584986719,90.0
257.0,291.0,0.012838310896418917,92.0
290.0,292.0,0.013023052152858766,100.0
285.0,289.0,0.013355945032227421,30.0
293.0,294.0,0.013629277910267584,130.0
247.0,295.0,0.013972545269180951,132.0
282.0,296.0,0.014821739249415985,143.0
278.0,297.0,0.017712810186056475,150.0
