run_id,cluster_id,cluster_size,mean_within_tfidf_cosine
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,119,1,
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,120,1,
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,121,1,
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,122,1,
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,123,1,
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,124,1,
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,125,1,
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,126,1,
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,127,1,
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,128,1,
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,129,1,
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,130,1,
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,131,1,
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,132,1,
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,133,1,
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,134,1,
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,135,1,
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,136,1,
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,137,1,
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,138,1,
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,139,1,
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,140,1,
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,141,2,0.6666972712653332
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,142,1,
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,143,1,
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_22_62,144,1,
