gene,mode_22,mode_23,mode_24,mode_25,mode_26,mode_27,mode_28,mode_29,mode_30,mode_31,mode_32,mode_33,mode_34,mode_35,mode_36,mode_37,mode_38,mode_39,mode_40,mode_41,mode_42,mode_43,mode_44,mode_45,mode_46,mode_47,mode_48,mode_49,mode_50,mode_51,mode_52,mode_53,mode_54,mode_55,mode_56,mode_57,mode_58,mode_59,mode_60,mode_61,mode_62
TEC,-0.041441422873339816,0.005100345111922499,0.021344100195370763,-0.06576745593814981,-0.021020487441342484,0.0014163228027213376,-0.003715013559122775,0.05010970773931661,-0.013449889401117803,0.010596031819616257,-0.03829848132347154,-0.010029023359829425,0.027998473101265867,-0.02042476258350258,-0.012394048377889207,-0.023950593450577977,0.022182342894306033,-0.028732548565534834,0.012228634815162424,0.0006250143115424919,-0.012440787930218694,-0.010050735699538165,0.0058869676941610116,-0.05035986257364264,-0.04766816999800814,0.013246167477467779,0.01695763064891289,-0.039222679586109775,0.13887586208159447,0.03874965270913358,0.02306748931421119,-0.05791039032833226,-0.051563584219291775,0.0006123446117545524,-0.03982075939463739,-0.03963887059076102,-0.03367692756035044,-0.056139289914790814,0.006823547298134093,0.04785701344589361,0.03017004324666278
RGPD2,0.03986702314028742,0.10508728972265778,-0.026815059836273174,-0.07896326328054654,0.06384558248433586,-0.03315701898578705,0.011996496878785508,0.005983205627952826,-0.07717386018211952,-0.01972281493675457,-0.0817465979294531,-0.06294814626746932,-0.008804065379812289,-0.015743614215627876,0.07365238274108739,-0.0002958819263514491,-0.06997125990596069,0.11397880139701425,-0.00997858413337122,0.05830252573430673,-0.0050002627214470255,-0.041228885923189705,0.05130591909528021,-0.04358242917372304,0.009250361570217918,-0.024121969519356176,0.06935052321765951,0.05186278521707292,-0.06919168559966739,0.05998847768834676,0.09107355756881583,-0.041271234672778295,0.0034538256351906295,-0.018866119791042614,0.05582096051413434,-0.07354415625957131,-0.018984859512085752,-0.0018912292569611612,-0.10568509963272155,0.013986434292670682,0.10566773472764683
WAPAL,0.04575529280969495,-0.015271347297201157,0.0061214639711292835,-0.10482869222788717,0.06788443407099203,0.009230427677354117,-0.019356514654703588,0.04368440653721488,0.11837650557137934,0.02016655186386609,0.0449902536818049,-0.027045747792349906,0.02198607674235035,-0.06412723839092921,-0.01274060679384064,-0.0522943529347879,0.01433322388719393,0.005262796703508375,-0.0013444051484185306,-0.04965024841466142,0.0485873967118449,-0.0028452316027000693,0.05996457974688216,-0.01515802566692809,-0.00965601169445603,0.06837362265337843,-0.03667776114382966,0.04792066899656198,-0.03313408636079765,0.05210423189211875,0.011844405501660415,-0.07887160674750276,0.04681824592121921,-0.017791797501006006,-0.05154159271809795,-0.0450054466088789,-0.05239545861712459,0.010761994415352699,-0.028808094251137988,0.009976205736059012,0.04321800971281436
KAT6A,-0.027040042393513312,0.032261487834923254,-0.10577980946054927,0.11352706712838267,0.11036010649934892,0.07765023833340262,-0.035112718672247425,0.06335099996797658,-0.07110109125405985,-0.04271128989884629,0.01132997213207616,0.09114734448860833,-0.01137132060086865,-0.10844094935095115,0.014822566407693387,0.1630264736351999,0.26320097672935555,-0.07222975324784495,-0.1325327584102399,0.008174198749873709,-0.06902569871125507,-0.08762926210027305,-0.19707806140556317,-0.07870830317830163,0.18482328766075498,0.07720076729369828,0.10801301953513898,-0.008080481858594451,0.08632360338628144,-0.13980980320128258,-0.09936061339940055,-0.10818931813740988,0.1024777634414359,0.02628705948947394,-0.11401456107437763,0.20121379802433736,-0.06668757753931766,-0.1137990018260144,0.04250038874606029,-0.055112751676686784,-0.08808942376348451
HLF,-0.12373735870353894,0.11114889599599422,-0.0057726804841049415,-0.030684863882652326,0.05506791244491485,0.13759350790196323,0.016339442455594242,0.1406761576428281,0.024686998777858626,-0.10971108476678741,-0.07379149711653757,0.1565268514914937,0.07146202518529199,0.06324853384141911,-0.05000338454227411,0.15550727495770056,-0.03449014622221884,0.1164339132373603,0.006398575123958704,0.0612097378771411,-0.0777384905088356,0.07563634779402453,-0.1999462433350318,0.050357595478566046,-0.05847104772159441,0.03396820163466837,0.1578373277764679,-0.14868697708720635,-0.05395266492079921,0.013014976753312766,-0.048859801981832984,-0.10107329377835998,0.008600070891310131,-0.024485462634805617,0.11939736009744341,-0.010559736294092195,0.010704041120587518,0.04000895087915282,-0.1015712687928736,0.04196086432037219,0.11571908079712669
HRK,0.10152221903647937,0.014186725957283406,-0.032561060150417695,0.0022317109832640605,0.04886117819111211,-0.02518730296460137,0.031195275775256884,-0.036974591988905195,0.012140686494831356,-0.04193671755419848,0.04356734873943698,0.005244602086261604,-0.0006262584291789514,-0.0735632020217671,-0.014898143503152595,0.012016246416592699,0.003827568398252939,0.009101250037660867,-0.005568648606946599,-0.03726536015293439,0.010881535022503264,0.027310101591478612,0.02007152659339232,0.07818285380469227,0.012276207650811189,-0.028059858723851444,0.011261851940982432,0.028625600967861254,0.024577188417422575,0.00240128168015928,-0.027634021496453186,0.015439788741445616,0.011928879396748611,0.00012328206886649451,0.023803134707521212,-0.034718607668928245,0.009917333384197206,0.02476573273458972,-0.03594786720792266,0.033921796246816044,-0.02549454532053776
BNIPL,0.05439752649815673,0.023753784351330392,0.02818562566854973,-0.031184811905097868,-0.039156145662845795,0.03147250347644852,-0.05906822794325722,-0.06616091133799105,-0.008451169675427835,-0.041665004363138754,0.015026815197313212,0.07447635611683878,0.011674992071021942,-0.044686383878949784,0.05292318800671573,0.04521844929515801,-0.018610062032619442,0.06397279201674476,-0.0316246770871738,0.04092731192575035,0.0897417259744999,0.0444458905818932,-0.04252871822107692,0.03022588762766493,0.05446338321049819,0.08395879504277691,-0.07932069493274349,0.05685302554579519,-0.008175902776025385,-0.0406335453753714,-0.007971549352900101,0.008768176366034252,-0.0703073717818443,-0.04412508973022604,-0.004619820322329041,-0.019441050902422128,0.0766503863395849,0.00038024791831095105,0.10606699496700014,-0.009149747926388318,-0.01624993995838951
GRB10,-0.0049650303823162165,0.0019415831014115946,0.04089486891387674,0.006300513763306554,0.011886010044066794,-0.026675476091656776,0.04092657573330646,-0.023235303070193974,0.0010449229090387577,0.021355991138736524,0.022071366657903466,-0.006070502217289632,-0.00035113123669044456,-0.014430513354703228,-0.0019837326226638994,-0.01603782572305927,-0.005076740633694399,0.0426955285984117,0.016589982958161553,0.0021988931608871902,0.016910883389750168,-0.028244953825648317,-0.047771119980399034,0.05469260620984502,0.02038902535441679,-0.0263629194949104,-0.011472185595368535,0.03543306675165028,-0.04603615185887902,-0.009213227069448174,-0.0481949053377612,0.03385683598259931,0.005690555938499177,0.009771170717611353,0.03984587600171651,0.06372796255519306,0.028953109168359702,0.061085876081005276,-0.012492731402444595,-0.04568645794988688,0.016542586128344187
MED1,0.0227157857687593,0.11321991691696236,-0.054143367345406056,0.09550876410514936,-0.15961985699374942,0.02358213536282783,-0.008473078248222764,-0.0009169476057905855,0.04005215268032286,-0.12242554866449804,-0.005665187866475892,-0.1116067522663579,-0.10242118915672967,-0.035529576610378984,0.011928656284212661,-0.07320024598516128,-0.0590289508000018,-0.08948890866968236,0.003125050284759792,0.011122747539557722,0.03316489625874026,-0.03292862154860017,0.07568098198512978,0.031721255549389295,-0.009157605054284357,-0.06257076757837275,-0.0153569287713992,0.13157734409576213,0.03255720603087079,0.06121412305070321,0.017262827414044366,0.013651945240143664,0.0073067408440116765,0.044523765990046295,-0.11635840882213512,-0.10649229965179016,0.01967417867326843,0.07193168055276254,0.037459222755955986,-0.07712790438646769,-0.11386665609221454
NUP93,-0.013943896551546202,0.011362188829601907,0.0018866946589884135,0.0009293601742123637,-0.04171644028397566,-0.006503250003274085,-0.0194052159963177,0.015183393504577024,-0.0015665442070887923,-0.013547934214847734,-0.010371800352895567,-0.0016958266912497865,0.035270980628535155,0.011606802638505264,0.037480878859189125,-0.003058651412795591,-0.055230285688872435,0.015683272100005155,-0.011749198737681108,0.0019297352894021963,0.013281804056430146,0.02751358603384754,-0.0010352768325894359,0.024679091029908392,0.02003479223779855,0.021938703279497217,0.021633679352160918,-0.01871177522287755,0.020475847881297658,-0.06577300452346559,-0.03746095556383086,0.015473259192666405,0.016820987821725225,0.05766123600782664,-0.03299003526306737,0.025770758271637436,0.009069824131931636,0.02385703613511646,-0.009513334814666586,-0.010228744997176065,-0.005847630090720926
PDS5B,0.214368033652896,0.16543996748090736,0.12818488317307053,0.04827499429697399,0.16598925597663033,0.14955387675772983,0.0628994806292349,0.15790117202674234,-0.15412184289318154,0.1187027695012006,0.17710189161880918,0.0548405377375814,0.04810273838480142,0.07731821735650726,0.04193568428819096,-0.04501759352215232,-0.09014699215764128,0.07620414429058595,0.06986012606098291,-0.11629426466721383,0.04043917277924355,0.033274707133032135,-0.07366056928195877,0.03843447757022777,0.10655232014444144,0.038264310749946066,0.03337301447575217,0.1202385468733225,0.06726003583580255,0.013809488707885051,-0.03634762060533379,-0.024085645500826675,0.053914734385797435,-0.07631299997684313,-0.015646741191974636,-0.07293231145120982,0.09489726569787228,0.06074359655733641,0.01331030013079264,-0.09478273166319294,-0.11431221924625876
CBL,0.039695019059915786,-0.07457837941318711,-0.05691075512269185,-0.0385661568931319,-0.004761387029536932,-0.028611191756842538,0.07794866056885547,-0.09457590778194819,-0.032123343890793334,0.052507134624197725,-0.0030683648750970977,0.03581173724268582,0.021703715932890336,0.03411344631483399,-0.04695814644514531,-0.014836171199273577,0.04623332415818842,0.009238677729775796,-0.031052126352894904,-0.05219321430054075,0.006208519948546088,0.023049751703018526,-0.008036894095612385,0.09603473450307037,-0.03641915839746443,0.0014526615095286125,0.025718759699030407,0.05361819336031612,0.05516075841250672,0.06483407034537535,-0.0236122531102423,-0.022975369536547764,0.02520131062003618,0.061373910556929694,0.005720612278951654,0.035023668365545484,-0.03433932564097479,0.03180782629001679,0.008775281776936846,0.0005797788934075261,0.0022770137511026476
OVCA2,0.013524676322393386,0.009352958281708934,0.015433747924786799,-0.02024259869056708,-0.038986914582115284,-0.013075762177302906,-0.0037366465469950943,0.02080033811115623,-0.023250409688863237,0.012646335787869594,0.007392240777441516,0.02528563165049897,-0.050242266152568056,-0.019202537368273712,0.004770163082300786,0.0016679215701045289,-0.03157672714005176,0.010097737683687142,0.009094981465179808,0.05175860845878413,-0.03815635078121815,0.0048087157627879455,0.01484541113157605,0.005191908171695682,0.008335432644757638,0.013629074886399025,-0.04070952325052424,0.012653693839413184,-0.02180015876600149,-0.061055431433527034,0.013214128464762855,-0.025417614644321785,0.022787807548772594,0.025143543795017813,0.04435473240100508,0.046732164184279,0.04822754261434026,0.06157496391161091,-0.007209611411846702,0.022416041030600624,-0.03724472374890184
PDS5A,0.06905862780893733,0.00856921454196935,-0.044749845818488974,-0.07329144806831683,0.08884704076377911,-0.0030085310510228735,-0.011717024977426358,0.03221164261491048,0.038587524933041344,0.09716542354664813,-0.028009493257753117,-0.0473196814330066,0.047014731487784525,-0.12355411098132432,-0.0035405862557223865,0.051672691120233295,-0.0175224603177456,0.06416915376469208,-0.021132824448069507,-0.08216291030015895,0.01870803291978423,-0.011143964869613698,0.0723979949900499,-0.08629280252919068,0.031048513292800006,0.007033377764738673,0.04201908612414876,0.06487766445902803,-0.06045095059198519,-0.006714392535751313,0.009494842629637398,-0.09312792922783047,-0.047608150926177886,-0.03883166043500514,0.09005072385459566,-0.058554326649034864,-0.09636661056169045,-0.003529735949568121,0.004406711169016309,-0.007110918886651468,-0.06054558268322822
RBM15,-0.21976925023655328,-0.06619813290193169,0.003523819335496475,0.03686629422361223,-0.00739053436065317,0.11144750043682018,-0.005733840865828553,-0.052203795997009375,0.09545129654124902,0.07004922628488087,-0.03443246807566323,0.04568326095744837,0.028726961303717876,-0.01617927183468741,0.03281408553116615,0.12021780752104987,0.11021068801855835,-0.026011273882717754,0.04347465964052607,0.00268212546090647,0.02139406473829493,-0.09878086762155804,0.13245629312115176,-0.040588458242152466,-0.03590004741253621,0.0013332166345214082,-0.06515701342432978,-0.03542607627963071,-0.048297771923723046,0.02261106759554062,-0.10712576844508674,-0.10855385121544944,-0.06238157427044799,-0.01999348617973024,0.016819633963241435,-0.09813928863488952,-0.0026392337263047073,-0.0123496574835809,0.003008853017360858,-0.04068991463102859,0.01690060451724955
TFEC,0.13526101719645006,0.0023998652452438957,0.0412849980211307,-0.04093287696186258,0.06474375113576704,-0.13072244550380055,-0.041947639662393336,0.0630947713996744,-0.19003258461494926,0.03563182828727543,-0.15070988460069049,-0.17091871104369474,0.0759306227680485,-0.0024956625611341514,-0.07291825088645448,-0.11146973801742234,-0.009727714619969526,-0.0032637958672967144,-0.053387161721605535,-0.07404403958197624,-0.06798760063132528,-0.10413662871496251,-0.14224227994057304,0.11532800842585983,0.1017603059357939,-0.04697209641764607,-0.0934220864524958,-0.06730185528341448,-0.03261199378307169,0.028381266503534494,0.021008562677528334,0.14727750229492945,-0.08221519696512261,-0.008750480351474231,-0.17623954464935193,0.16426688048436572,-0.11102897215383581,-0.0674004765928306,-0.03823277693642933,-0.03213753109919076,-0.003929413750711364
C19ORF43,0.07909200784711523,-0.058434801838641075,0.024733063496148715,-0.13380670633724964,-0.028672262177782598,-0.0020796479248093806,-0.027772427644409507,0.01990872109328535,0.06896286761540175,0.0024131413988851286,-0.03055036900498861,0.12356926512571044,0.055322627351474155,0.06523932260371361,0.04586245977102327,0.027341540665858956,-0.12190810279140138,0.04049860333463393,0.04030966049906441,0.007268107612437003,0.05259467463548455,0.09709261018710977,-0.0483059366753085,0.08046061124992546,-0.05735328602264034,-0.21038338777939222,0.1178913175759349,-0.17728167441805567,-0.052423974566152144,-0.012126196876713154,0.006610495763795995,0.012450419372472175,-0.022258314296685,0.040549369880912116,0.13400151955559467,-0.11074251142319487,0.09868551306208097,-0.013488631087837199,-0.01801254356361703,-0.022977072067376463,0.01171030137633858
ZFPM1,0.04836247458569323,-0.19337597584260158,0.16350386460086705,0.13066004234912199,-0.06032957874989619,-0.1214596646456844,-0.04152415202997413,0.0920192667300793,0.2344232888468794,0.13605828183158283,0.1394868099206756,0.12495697774300969,-0.22896511258644367,0.03570296209970035,-0.07705082715539788,0.04483359555402687,0.005859431453929,-0.06947977590757094,-0.17135238668711156,0.01982918302260727,0.05049456128536998,0.04518691469428857,-0.09860746168179797,0.024448734746411575,-0.13028359594918626,0.023391674765180292,0.052240060335201885,0.00488218223970767,0.04633705909533281,0.08476987119252963,0.0663878726530973,-0.10313728864849503,-0.016249250229836504,-0.2010825128527056,0.047098650343342506,-0.012625948839803015,0.017459628829395012,-0.06949411668427787,0.006361812141539609,0.17732470763823746,-0.09761863819487447
RADIL,0.02858938426609366,0.05444091708397072,-0.06491965491209577,0.025768161207046336,0.032640116045982555,0.01411673191700016,-0.036765369380404506,-0.0032893080590429107,0.04024270809559922,0.005992073764148564,0.016468467294600293,0.029805384560407214,0.05263965395895035,0.040627523778036495,-0.054677921894632685,0.05754004361379032,0.029635522581345816,-0.045788332877299394,0.018401407120827284,0.0485950657770293,-0.029913995699828496,0.020924391663479973,-0.029764869632878825,0.04936654221444006,-0.09536179706442387,-0.011906720460972317,-0.04858886118039237,0.07881120853973536,-0.03606348951320245,-0.04504018235247347,-0.016397310856722733,-0.0043276560501061545,0.05762989281748313,0.01771634333042733,-0.051865619802864096,0.0021776617186077384,-0.0340053852003971,-0.028694835126709076,-0.06545923615276705,-0.04159581985822643,-0.02507557025491271
HIST1H3A,0.06916186081186636,0.001199960316113065,-0.04752150987510131,0.08614354102505517,-0.038448705646003944,-0.044791308756446956,0.02823262381504985,0.03398322004107515,-0.0008715083469748159,-0.0023346079444710385,-0.000747177250213927,0.10556021876407334,0.04038147628030813,-0.11295302788121718,-0.06667883593133063,0.15030576132127926,0.10477735687943239,-0.05953042329408629,-0.008026107169076034,-0.009960557492157804,0.010350821155704952,-0.06051757984560424,0.026765864969794943,0.03304608370160882,0.05928803832915054,-0.044937380426661955,-0.01591380865227345,0.028706890087803676,0.11473585864569587,-0.1477698430596403,0.062386013944788,0.17769971452045175,0.046664829838379294,0.031110249575709903,0.017617070477315436,0.10931441999109558,0.07754834310556215,0.05711689924267366,-0.07533709468491159,0.11223480687385609,0.13159773822116216
ZRSR2P1,0.16287427889800396,0.05180072310684589,0.1444602693039259,0.02328187878170288,-0.03364264894342248,-0.0725903677832923,0.06686458073085295,0.0324162256638138,0.04377995073387743,0.05659091295528136,0.026748413629039697,-0.030443255867668988,0.09900153924630785,-0.037571769329965955,0.0242107472889029,0.10375034240620151,0.02943268662103173,-0.09113050362694342,0.016385926210067295,-0.010301894856448711,-0.11043582136109664,0.05668352630919704,0.07851286212862126,-0.07533366364420051,-0.0037335139230344934,-0.019569778552946965,0.039625714024270085,0.036395431960765286,-0.07409199148698359,0.07312575779975006,0.03909854950988349,0.02073422800900709,-0.05560059672955517,-0.015214872198344444,-0.04630110169028048,0.06469819891891453,0.012919889080835056,-0.03926275575485515,-0.016798210863314546,0.011206420958654963,0.008694809617641637
PIK3CG,0.029992624384634438,-0.004376231498602747,0.003081903299385083,0.009710414598390579,0.02927762735731882,0.04404343213465269,0.005135040588490629,0.02029110426085692,-0.005915417977661755,-0.01174369450493154,-0.008386633604217054,-0.005038695741712166,0.007896441728447758,-0.009847561123911143,-0.034026827262931984,0.002813644557059747,0.03084902317364029,0.0020078082117853187,-0.015565465641853463,0.029068827668714107,-0.008338390759476231,0.01587516149805815,0.01719487920328757,0.0005789679001627996,0.01712148519171092,-0.013467834089210094,-0.04079121196183665,0.03964514831276755,-0.06642284379269063,0.008121352303674783,-0.01399640254290842,0.005528450893282421,0.05738443859234031,0.005537288624529908,0.01746916567082632,0.026513615861560456,0.030613299186757013,0.04004657952866326,-0.04671719954542867,-0.03373646997583757,-0.011218126770741247
IRX4,0.04648884926577275,0.1444436467908791,0.00490849963340813,0.13774049164031504,-0.1530092378959799,-0.07474059699752002,0.09557100824286276,0.001853226839087654,0.046617676742680275,0.04071442770820159,0.01588823631497385,-0.11837456360176778,-0.0524846001097405,-0.13377371214288464,0.0764882385442923,-0.11900276100816402,-0.06654510734058243,-0.09190845106601651,-0.09386419952296109,0.03682326482327355,0.030024084423002938,0.03203853275155892,0.027415291207084108,0.053960073977087755,0.034133155890247895,0.006548228938343743,-0.06578724141054906,0.12055828864274352,0.01927160855969309,0.01067237767919776,-0.012039309574679833,0.08677825624275684,0.03606882454375824,0.006666742190667223,0.029617686096017403,-0.002326577146138048,0.008684738821550922,-0.020687820850716757,0.021915686309928753,-0.08125430454142722,0.09702260639375819
CITED1,-0.2513285951584807,-0.05345718029773701,0.1438265297977947,0.2609151139712762,-0.035781948595828755,-0.04697159233886021,0.11259525761843818,-0.022238249042023265,0.07728362099754005,0.033991476207084176,-0.09123243975211902,-0.013099882879471336,0.10796756422324834,0.007004036884309957,0.02467693405108794,0.040445956755687934,0.0033360215857774957,0.12323860002473902,0.04709961770196209,-0.10665184474731115,0.014826438044460264,-0.03388876808566197,0.01048922507771304,0.14110096811194486,-0.05444151794447438,0.1658605122701885,0.07032517994492368,0.004306955428451546,0.1107625139865228,0.0958664757021929,0.05908588310740756,0.07856226371699429,-0.07694602959902182,-0.015443740671153252,-0.0613095161674637,-0.12165061550432986,-0.01191390052533251,0.03846319082718871,-0.05727679833605652,0.10759977333888877,-0.0733584109201861
GPATCH11,0.23758297422333943,-0.026176692466636373,0.17930227924201958,-0.03925343168496721,-0.057542329568957926,-0.13216820909962446,0.04218671308131759,0.03510421853151917,0.06968669180289863,-0.009420066992055014,-0.020885372551394575,0.0058336025693143875,0.09002301972147712,-0.0027588384172267015,0.0680760983276623,0.03276351402616876,0.018218332462550352,-0.054716403688467495,-0.03637790477016464,0.006602820794866088,-0.06222599939518135,0.10997636445594802,0.0783690221786984,-0.08826629278639814,0.036264349360796505,0.04783698165055008,0.04080658044074955,-0.0397582112364171,0.031074344945078946,0.010420995662743045,0.02772827167619585,-0.03685428321119717,0.010369751061111796,0.034420744672269486,-0.08317007601356871,0.02966564762040619,0.028372754801620825,-0.0023075209735038786,0.09848843863838348,0.011603065601134051,-0.024159704316889158
PPP4R3A,0.20250287378409648,-0.2338790071287216,0.23519918259005343,-0.1737150313578472,-0.018371315072108672,-0.002958464981399057,0.23216873654372686,0.05832404014465639,0.21049550337866252,-0.07377345278605667,-0.06942034513270666,-0.12477389842981772,0.010169436855602895,-0.03203343860810811,-0.183488803674298,-0.03723802611406572,0.0033611159568730387,0.042238940062053254,0.09902205732463396,0.13891132731165845,0.3086836510798869,-0.2875145130006352,-0.08636573094607222,-0.006706337503215113,0.05511864388380258,0.08899535429449096,0.010535393450015165,0.08481425499471726,0.14185701311136759,-0.09340658831747098,0.015254692649800417,-0.13994112764971664,0.11280528742085089,-0.00029406345642699777,0.10276283336813008,0.042262534081020514,-0.029372363661096065,0.07670114247528641,0.008651849978717928,-0.10698282605906195,0.15363692784128793
SUV39H1,-0.032278029119542716,-0.07216732411205853,0.050853808332818426,0.043195570567136174,-0.09469745136656961,-0.011689802933095525,-0.032220372203128844,0.0181896812612619,0.07756544913731694,-0.01528037924258151,-0.07275916106238327,0.014952347475460051,-0.003239053903726536,-0.07057966838246775,-0.023134292435413303,0.08574348331427943,-0.014333455575990568,0.04550525610915513,-0.021918905772619627,-0.040544895846893955,0.013962038607292136,0.10156280352954235,0.029084255113344927,0.12321366393728424,0.07681986822618082,-0.01191679521603737,-0.038064747326751,0.001191158152702201,0.020343447786589752,-0.027077695426981116,0.05752173537445483,0.01695457658732941,-0.02368731075618982,0.04924663809758166,-0.022043596549036263,0.023637295684795983,-0.021422943296522286,0.07542281930477239,-0.07545720482593332,0.030223310943899753,0.017345678918891973
KITLG,0.027748903586402217,0.04859398917318578,0.03425792724029652,0.0443487910216868,0.061110898518052945,0.05933269424987711,-0.02198576942651246,0.03402380814060448,0.0053525585233717395,-0.0040258995590804324,-0.04270186353846524,-0.027913984232967082,-0.01076564074390236,0.020229074755316233,0.03643823866742874,0.02664350936128382,-0.0011557783048450527,0.025957291792360244,0.006918611496170452,-0.024618843002447325,-0.012521309216420785,0.015310641563674435,0.017977175006763872,-0.05267967171494517,0.10552520628523099,0.03253667991141578,-0.0033197936072953266,0.037074353389375994,-0.3129468149746207,-0.06318662815249411,0.08227783580106393,-0.05764567465922074,0.026022644333395427,-0.09657051080283233,-0.06470421693697123,-0.1897456122883801,-0.03850891871825208,-0.058111502581728224,-0.17686011530193294,0.03517867083244924,0.08421146155840162
PECAM1,0.04955854198122164,-0.13358472800661114,0.09940836358533776,0.12052408397665865,0.002625014326763846,0.09192403655183082,0.08193516278414618,-0.07286879360722677,0.014541054962162759,-0.1615164391649401,-0.030326607321988573,-0.04355418529965221,-0.0879387812012385,-0.09378627035825049,0.02656251683568769,0.030108208509252322,-0.023488741872152354,-0.030162652890802447,0.06280511635754818,-0.08804270227834306,0.2271318566307533,-0.1756228751541813,-0.00295731188904504,-0.0662349264910217,0.3246184888982003,0.07333114774268024,0.2346707258419925,-0.22627610838823006,-0.1565322364313219,0.16120680257430664,-0.03910508142143865,0.21810141016429324,0.01345403420828425,-0.23300914169980227,0.0017715982893661444,0.0030399617857265328,-0.00526010150577847,-0.09833152506893897,0.001280164110064483,0.06346214983602087,-0.09025972212802234
HIST1H4A,0.07357473037338981,0.09056013525065718,-0.13016459230949226,0.0433894642460453,-0.0221397720835651,-0.025403595701863523,0.010363499043939827,0.0592054877761266,-0.1184288322225076,-0.10401020353635554,-0.02639919601897052,0.01734358751678402,0.02929098869891612,-0.0989903882382478,-0.025932559922529314,0.04173594416878671,0.052671589235560624,-0.008170147859020154,-0.030478417588731533,-0.05114355593804606,-0.029865347629134256,-0.060855729745938794,-0.0390328693198807,-0.035188664598823007,-0.02938310619403329,0.0015624002957969384,-0.029220777940700694,0.010146951131836177,-0.029566111150062826,0.07080395209653273,0.12588182153612393,0.08540501642197983,0.12754839996605222,-0.09537250475298978,-0.001582445522131735,0.07007869590795812,0.15325056665037542,0.013096633209184498,-0.0199034464378571,-0.0012221779915516737,0.11619880823839622
AVEN,0.031313745212287074,0.002050446089456656,-0.04095071992874153,0.035865652240140544,0.06804379457707861,0.01851020691832312,0.10662018889308435,-0.039278844017597014,0.03551078122487791,-0.009542251777572583,0.019091872502517322,-0.048805213668651336,-0.009344959608125848,-0.02467454177450293,-0.08590933568552726,0.032921565747160965,-0.06300941625411599,-0.007810717571538743,0.05062130062310983,-0.07478132984649209,-0.008237370509916913,-0.009623964206924933,-0.002249037019314839,0.038691673421976436,-0.005531496856704071,-0.06746499505074897,0.05533901759999598,0.02545182095087457,0.029492343619542782,0.01381376472871704,0.023257934597960425,0.0614340700058356,0.027930980367083753,0.015785925238005333,0.020115967217117326,-0.005214791210377464,0.010043166216468594,-0.03677799987109515,-0.05687327854961881,-0.005695790164417548,-0.03699716846854738
MAU2,-0.12983998776851652,-0.08960888814049264,-0.13058688591076664,-0.0844566630818893,0.012146021191267512,0.01929932449805028,0.014142669982861263,-0.06120437360627767,0.17155936232749242,0.05710254964982095,-0.046484902240213864,0.07938237660081826,0.037936170557308684,-0.033504775175063735,-0.04725559859829586,0.09294246974460921,-0.04671958385667903,-0.05133600916326008,0.01291202072637926,-0.019175291506078256,0.05541572954046059,-0.14789391079846198,0.12708063542890027,0.04091246046731358,-0.050650542230909666,0.06399504843075873,-0.05728519592239538,-0.0007338454772637169,-0.07748178211188232,-0.04491135936219768,-0.0037089156402085053,-0.021498939782983704,-0.007061419335755269,0.032635458699181254,-0.08358825029788701,-0.004190697451447224,0.008892180712050323,-0.08529847315519734,0.12292434042059225,0.04096548912263299,0.059623087977909855
PAWR,-0.12306138983262474,-0.0020733000571158395,0.05421859415941645,-0.37706759200991,-0.3049619259731738,-0.04993279952026477,0.20795211562785612,0.12300940871421633,-0.23599170723735627,0.11189014393479323,0.05502898442718428,0.15404894531919902,-0.19032437375775402,-0.27735198561745433,-0.10144479210886832,0.11831165880733666,-0.08301129725684797,0.0785459830306852,0.034434063860986734,0.10230590401266414,-0.15896983307326573,-0.03610424950157036,-0.03996105128294579,0.00036139289128980404,0.06648002887452656,-0.013700339921378844,0.024810434730524494,-0.05461062451380964,0.1662402605684549,0.15653517283825033,-0.09513085340829099,-0.011806140499219967,-0.046135486926322626,-0.03762972682951307,0.03349198314874305,-0.013728291888673265,-0.06976446688079425,-0.013086161168172593,-0.045871691646574494,-0.04586730730947703,-0.007343072654579323
MATK,0.005313969566155476,-0.008890075545303506,0.05075493283655968,-0.008034731092469122,-0.0013486583793173436,-0.02098639400842204,-0.0011692412089947485,0.016880484638456643,-0.010747142189083703,-0.00721939234001882,0.009024691317163025,-0.00037524622740778865,-0.0018687136107898405,-0.013139848509876286,-0.0590331393360097,0.021247537412051595,0.016312045428300545,-0.007637719843744047,0.012515955388842504,0.025498728293117157,0.012394959861318649,-0.029325310463437438,-0.0025049427583177246,0.02143425291406254,0.002857509199730181,-0.017567337101266886,0.0010113363485079864,0.04893084227548269,-0.004163982723916042,-0.011111457626664956,-0.005008157617938016,-0.01167562562048878,0.022428779989620725,0.010314820097269398,-0.009216562769741447,0.005148905286882121,0.0038475919542038913,0.018177654436553215,-0.04308732374600081,-0.02838611833775657,0.011899035856074732
