left,right,distance,count
23.0,102.0,0.020854457508848172,2.0
9.0,88.0,0.02154344472512065,2.0
112.0,189.0,0.021568232390747222,3.0
36.0,156.0,0.021638825173505113,3.0
129.0,132.0,0.021995931312995372,2.0
152.0,210.0,0.02232125880139211,7.0
46.0,184.0,0.022521835312095357,4.0
95.0,100.0,0.02268556815698608,2.0
47.0,63.0,0.02305224541024837,2.0
66.0,127.0,0.02305587584863842,2.0
6.0,124.0,0.023247675733252055,2.0
187.0,207.0,0.023774141870744905,4.0
10.0,39.0,0.023818121408771153,2.0
131.0,198.0,0.02385448887109411,3.0
78.0,113.0,0.02415102777714813,2.0
54.0,211.0,0.024203606728848418,4.0
148.0,155.0,0.024408900450665395,3.0
85.0,205.0,0.024623554140214294,7.0
68.0,196.0,0.024909157943559537,4.0
32.0,227.0,0.025015097081877578,3.0
71.0,75.0,0.025023073523614544,2.0
65.0,73.0,0.025438967551439495,2.0
214.0,224.0,0.02551398426184985,5.0
125.0,201.0,0.025922988438303925,3.0
145.0,204.0,0.026295214788689278,7.0
223.0,237.0,0.026323489481839244,10.0
150.0,222.0,0.02682088503849254,5.0
122.0,200.0,0.026917338701570603,3.0
114.0,220.0,0.026921917310197302,3.0
219.0,226.0,0.026932560391432474,6.0
58.0,236.0,0.02747235583077695,4.0
1.0,229.0,0.0274950170502403,3.0
216.0,218.0,0.02757603989129691,7.0
146.0,212.0,0.027683707787930768,7.0
231.0,243.0,0.02782578962354872,7.0
197.0,239.0,0.028014784783447166,7.0
195.0,215.0,0.028280519706687258,4.0
12.0,151.0,0.02897726323747859,3.0
30.0,221.0,0.029040449335072452,3.0
49.0,174.0,0.029135907142307647,5.0
135.0,238.0,0.029162793865392504,5.0
108.0,230.0,0.030155020824180985,3.0
186.0,233.0,0.03098506969592287,9.0
232.0,249.0,0.03099090634800902,8.0
251.0,255.0,0.031052864157444404,10.0
234.0,246.0,0.03127362990776393,7.0
141.0,258.0,0.03155131775597331,4.0
149.0,235.0,0.031648435074532966,5.0
228.0,244.0,0.031692620433381266,9.0
208.0,242.0,0.031819719636812634,8.0
241.0,260.0,0.03200083707446948,7.0
53.0,252.0,0.03251627682276466,8.0
217.0,253.0,0.032672612679894554,12.0
256.0,267.0,0.03370127223256446,9.0
133.0,269.0,0.034616527206701664,9.0
254.0,259.0,0.034923489226809955,12.0
248.0,274.0,0.03545292887169727,12.0
99.0,225.0,0.03672083699114069,8.0
29.0,268.0,0.03702796687204097,10.0
250.0,265.0,0.0375366615270863,11.0
261.0,276.0,0.039418930479621674,15.0
257.0,263.0,0.03965425421873478,11.0
247.0,273.0,0.03965844934956216,12.0
240.0,272.0,0.04125510216031446,14.0
270.0,282.0,0.04149695860163414,19.0
279.0,281.0,0.042067652054923806,22.0
275.0,283.0,0.042156201287384065,26.0
202.0,203.0,0.04300645165140538,9.0
266.0,271.0,0.04474088318914471,12.0
264.0,285.0,0.04541372763310616,32.0
280.0,284.0,0.04893382395662288,34.0
245.0,288.0,0.05107823250173204,22.0
278.0,289.0,0.0532466524152241,42.0
290.0,292.0,0.056309482341276536,76.0
287.0,293.0,0.06132698964114249,85.0
291.0,294.0,0.06291349384862922,107.0
277.0,295.0,0.06442094964061532,115.0
286.0,296.0,0.07031928939976836,141.0
262.0,297.0,0.07729819683557025,150.0
