axis,axis_name,go_term,go_id,column,support,prevalence,entropy_bits,loading,abs_loading,loading_sign,abs_rank
8,mode_08,RNA Pol II CTD Phosphorylation and Interaction With CE During HIV Infection,,RNA Pol II CTD Phosphorylation and Interaction With CE During HIV Infection,3,0.02,0.14144054254182067,0.00013733350729618624,0.00013733350729618624,positive,1633
8,mode_08,Ribosomal Scanning and Start Codon Recognition,,Ribosomal Scanning and Start Codon Recognition,5,0.03333333333333333,0.21084230031853213,-0.012844447074829025,0.012844447074829025,negative,570
8,mode_08,PERK Regulates Gene Expression,,PERK Regulates Gene Expression,4,0.02666666666666667,0.17738945318599736,-0.001218979165471498,0.001218979165471498,negative,1444
8,mode_08,Lysosome Vesicle Biogenesis,,Lysosome Vesicle Biogenesis,4,0.02666666666666667,0.17738945318599736,-0.005609475999221993,0.005609475999221993,negative,900
8,mode_08,Regulation of Innate Immune Responses to Cytosolic DNA,,Regulation of Innate Immune Responses to Cytosolic DNA,5,0.03333333333333333,0.21084230031853213,0.005772140648265292,0.005772140648265292,positive,891
8,mode_08,Signaling by NTRKs,,Signaling by NTRKs,31,0.20666666666666667,0.7350626941249581,0.006437316526373685,0.006437316526373685,positive,854
8,mode_08,Presynaptic Function of Kainate Receptors,,Presynaptic Function of Kainate Receptors,2,0.013333333333333334,0.10215803640865039,0.0027088423306281225,0.0027088423306281225,positive,1225
8,mode_08,Heme Signaling,,Heme Signaling,22,0.14666666666666667,0.6014353864290773,-0.004790589838569779,0.004790589838569779,negative,991
8,mode_08,Myogenesis,,Myogenesis,9,0.06,0.32744491915447627,0.012016066241789268,0.012016066241789268,positive,597
8,mode_08,RHO GTPases Activate NADPH Oxidases,,RHO GTPases Activate NADPH Oxidases,2,0.013333333333333334,0.10215803640865039,0.004361922032966169,0.004361922032966169,positive,1039
8,mode_08,Protein Hydroxylation,,Protein Hydroxylation,1,0.006666666666666667,0.05777796017013378,-0.00839898715053718,0.00839898715053718,negative,741
8,mode_08,Autointegration Results in Viral DNA Circles,,Autointegration Results in Viral DNA Circles,4,0.02666666666666667,0.17738945318599736,-0.001998078940602193,0.001998078940602193,negative,1328
8,mode_08,NRIF Signals Cell Death From the Nucleus,,NRIF Signals Cell Death From the Nucleus,9,0.06,0.32744491915447627,0.031433487149656575,0.031433487149656575,positive,208
8,mode_08,Activated NTRK2 Signals Through PI3K,,Activated NTRK2 Signals Through PI3K,15,0.1,0.4689955935892812,-0.00147208574674535,0.00147208574674535,negative,1405
8,mode_08,RSV-host Interactions,,RSV-host Interactions,12,0.08,0.4021791902022728,0.003486850535916326,0.003486850535916326,positive,1135
8,mode_08,CDC42 GTPase Cycle,,CDC42 GTPase Cycle,7,0.04666666666666667,0.2720647864044614,-0.0017776454609419556,0.0017776454609419556,negative,1365
