gene,mode_06,mode_07,mode_08,mode_09
SPI1,0.16195194826550807,0.25397824876586933,0.12426132343061287,-0.0885225504787107
GPR31,-0.01038647045317043,-0.008030106510024547,-0.07035036252567757,-0.19582683594078884
STAG1,0.10641859054087648,-0.10363888341430957,0.0822663226637717,0.10735553081143338
NXF2,0.29346687259277954,-0.39885230935150856,0.4226873129638226,0.035426509546514204
CARNMT1,-0.10788562875994254,0.13008998209834716,-0.13611714807236538,0.11542981317619999
ELF4,-0.0009538778529088133,0.135103707137254,-0.02521878533789419,0.26064190790831815
KRTAP10-3,0.03729338770101887,0.03375927323817874,-0.07622640424924565,-0.013791611401848378
AIRE,0.3038664052305974,-0.28053734782931244,0.4483099031656818,0.07020760535013519
ZNF513,-0.2006987079503108,-0.16704267880175852,0.028668194207784627,-0.19362682877409304
SLA,0.1071060417301554,0.02774094711883823,-0.014224755338045516,0.04856401054207196
ZRSR1,-0.09634771744603524,0.10779952816683275,-0.13750608062246353,-0.04584170048062552
SRRM1,-0.10662128602817608,0.060663527073455355,-0.1565685689086564,0.007310429668026799
ANKRD11,0.3101225451299596,0.069143058515869,0.03982557170723824,0.05825278648041419
CIRSR,-0.10078012685427913,0.1529940418464256,-0.18209389899842568,0.131485823985571
ZNF207,0.055697598875606755,0.05464637250735826,-0.15503783902916038,-0.07040767274311727
U2AF1L4,-0.1711400329415969,0.11948808365972607,-0.1948217418229417,0.09070655383399799
USP37,-0.11183552080314785,0.1784472155521228,-0.08162771548500959,0.23919307317079214
FMO3,0.007931067273862185,-0.029912311735830442,-0.061822824883585537,-0.06727508116164947
ADAR,-0.024044182150107805,0.17461133277025265,0.06232967812565371,0.005519503164616337
SH2B3,0.03791264941815234,-0.04560837165674363,0.011152108989795339,0.12240741078236564
SSU72,0.09814111421425921,-0.09773503174717475,0.03774116899532467,0.21454091422244412
SOCS1,-0.017259138286941974,0.07206854326222434,0.11449811456730793,0.06788150947996965
PAF1,-0.1114612934705617,-0.15243043616266141,-0.01173271148821692,-0.11747633081818172
USP13,-0.1376190712815799,-0.004573732012725613,0.0648644207860925,0.25292153216656377
TEC,-0.011942948455400702,0.02994051912250508,0.076904927783518,0.08355144832861261
RGPD2,0.2089886391873207,-0.28783674794198577,0.4059470282420074,-0.028967996050545983
WAPAL,0.0015070754351120348,0.180558399592023,0.037158975136328876,-0.008154152695465298
KAT6A,0.011631668577249678,0.07636438352036551,-0.03717809829321315,0.04080213651741566
HLF,0.11413316080792515,0.10804555982304678,-0.06463952941461101,-0.21598430556089906
HRK,-0.2401215890738956,0.2331277036747072,0.2160664226089393,-0.2952351744449356
BNIPL,-0.19683140834807147,0.24544910907521345,0.17351141010246532,-0.2319879782853724
GRB10,0.005518438388853107,-0.04442228483379881,-0.010237697918370287,-0.014585893165507353
MED1,0.2596981548791864,0.24044207845194537,-0.019312366717658555,-0.054583236117840446
NUP93,0.27459913494965604,-0.39716652079682147,0.43555684792753085,0.03610847305534161
PDS5B,0.06969346924329431,-0.008854011809636094,0.027084261116365606,0.03414063279768807
CBL,-0.01939799220697018,0.008288636600761842,0.005010866869432801,0.039759446108934844
OVCA2,0.015406428719643777,-0.043305995294205396,0.0008919642493455517,0.09796983457823892
PDS5A,-0.039342204783044225,0.12822921847536903,0.08173023862573545,-0.07606031670734384
RBM15,-0.0853876763427707,0.1400658570738134,-0.04512362641040106,-0.021579793670417062
TFEC,0.02392872314467092,0.010726142089396833,-0.09731317647099796,-0.300938637843186
C19ORF43,0.07360759187979728,0.15269994270580475,-0.1470218703209866,-0.028023268435598762
ZFPM1,0.020860250162870794,0.009259216858313218,-0.05812307199357689,0.14194370467916365
RADIL,0.024325273121812933,-0.06018126113737191,-0.04539414876541189,-0.05073177420410955
HIST1H3A,-0.22625839758539543,0.005802751331840671,0.024011121296263597,-0.2224808398153335
ZRSR2P1,-0.15445753032528114,0.1447228322618999,-0.24741441567878433,0.12131236189720876
PIK3CG,0.008140159532386922,-0.03202570843625057,-0.02203519618567283,-0.0006962481271075589
IRX4,0.3773209400386664,0.24572365959585857,-0.04176568458924307,0.00828348620596977
CITED1,0.021277235841750158,0.007970361131996074,0.020091000936254197,0.24025958844845338
GPATCH11,-0.07075283582999974,0.13400812003031715,-0.16254370495556048,0.03331611198624006
PPP4R3A,0.22851815120361754,-0.03167037224569573,-0.1980152892903933,-0.055437473311801
SUV39H1,-0.13263149624493661,-0.12278537546039604,0.007241520023741182,-0.2558855595847736
KITLG,0.007263806036830376,-0.02691749385860673,0.002057158541054966,0.045633875117438646
PECAM1,0.004488392286340629,-0.04341214753369116,-0.02320340532490007,0.007056694686403153
HIST1H4A,0.05215870992874682,-0.11063084935887112,0.13595632688093418,-0.09150691774836112
AVEN,-0.12832576693284437,0.11814541635370993,0.11992250615292888,-0.2991769392576804
MAU2,-0.03774724101743269,0.07192007820218807,0.10456532130774311,-0.00957063722475908
PAWR,-0.02095459493915622,0.0007732807360723872,-0.016492841959541125,-0.007240215465465552
MATK,0.03480460223295868,-0.042931235767644224,-0.006196629908324778,0.08293054788511806
RGL2,-0.010637838697451538,-0.02815010056097481,-0.042356476460061646,-0.04900585022838346
CDK1,-0.08006155473436657,0.12878054846954343,-0.027261484264247383,-0.0029564058065533532
BCOR,0.05141710370135937,-0.14639636901242103,-0.13004790417596016,0.13236650487365934
CELA1,0.1400812735745415,0.01041138439861732,-0.15918634299205553,0.05163776927880882
CSN1S1,-0.0030649698933170946,0.0165806653188086,-0.008798609228079367,-0.004744587587417599
CBX7,-0.27351029570158986,-0.27060593495985386,-0.03548957488851272,0.14422240946097986
ZBTB5,0.20161415859076115,0.04695776508062316,-0.005289438433062232,-0.08335164583552872
PCGF5,-0.24150785367900307,-0.3258862390461646,-0.0995816273648527,0.0887508730381619
HAO2,0.018299215177067205,0.023893129696121007,-0.026839911795466794,-0.034861842846540585
KDM2B,0.008261826079311396,-0.029321538840162874,-0.07001515000141072,0.17612380261999555
ZBTB7A,0.1821627022761544,0.2810691956922406,0.1312780959961137,-0.08505820571717139
PCGF1,-0.24130155336468878,-0.2536842932521442,-0.059980105115862464,0.18272426723129392
PCGF3,-0.24592081817822492,-0.3245875567869305,-0.04842636938549853,0.0180517644886661
L3MBTL1,-0.15391058921455986,-0.1221489351923967,-0.058230836316602724,0.11389265313570945
CARD8,-0.06876824260221702,0.008584998783290153,-0.066529195231391,0.1244854401819293
NACC1,0.05582051933724544,-0.03478329496579109,-0.11540344188794464,-0.07544308842768657
PCGF2,-0.32920502468093,-0.06211645975010487,0.0659242936569034,0.09213060597918872
HSPA12A,0.0057211110749895355,-0.05329622563873021,-0.008014040462822785,-0.13036959363289294
MLLT1,-0.20443244651473896,-0.26969748697257534,-0.020647750606821686,-0.1897935390196421
ERP44,-0.05415248975482534,0.009581779108692139,0.012577545519135726,-0.2448544020767281
NFIC,0.2306388815621323,0.1322246774218785,-0.04451560852620186,-0.006683651783833153
SNAPC4,0.04358114713427722,-0.10150127258662306,-0.25686958747070304,-0.07343317611387164
MLLT3,-0.21905414161422274,-0.13447420829949636,-0.17666676662927602,-0.12427974729862774
QPRT,0.30655358150263934,0.1167028698050273,0.025061638922952056,0.035318046945314444
KPNA4,0.19997992443611876,-0.20876698775622463,0.33020843364669344,0.05197004979512593
NFIA,0.2421066370136991,0.1332858482716187,0.007693651236642562,0.0017184691009871204
CBX4,-0.036695936744512006,-0.144639907331476,-0.019245767587708452,-0.18785522180202163
NFIX,0.28338327527262114,0.19607508608291122,-0.019136214425708523,0.05436235010109552
SHARPIN,-0.0831186532991906,0.19570252798426543,0.15658393919236863,0.03426735546782177
RING1,-0.23649701666640688,-0.1385078655775576,-0.028014674014559867,0.156922140838116
C6ORF141,0.33971037951956345,-0.23254021899376348,-0.5024387850852151,-0.08716626906901535
YAF2,-0.29621369286433297,-0.08260917873810072,0.0024658926377928545,0.2933368286316429
PPP4R1L,0.43260557330055727,0.0507674389543971,-0.298713533036316,-0.06767394273539355
RNF2,-0.18071234652091386,-0.013564436084104594,-0.04541523323807097,0.2549049101614417
BCL6,0.15010959646815786,0.2673271978708456,0.08494503687327144,-0.11074250578093205
NAA10,0.08580985372082636,-0.07280386717230436,-0.042922389929979675,-0.05232146345524636
DCAF7,0.002203074499837441,-0.29998712456076665,-0.2377873594224497,-0.20876145044852898
RYBP,-0.21812781964413183,-0.05346390289344937,-0.040846105330614564,0.29425894856696594
CBX8,-0.3856514614483115,-0.34946205899574134,-0.10905818557630738,-0.01894419977910495
PIP,-0.08179559292904102,0.0736779172171503,0.04922741172150808,-0.16760421963712557
NCAPH2,0.29704868177458454,-0.21811471315673478,-0.42103347714028516,-0.10774967634321723
B4GALT2,0.3312223815354725,-0.1655488984837361,-0.2586210531904693,-0.060389844473097046
SP1,0.13429920630626868,0.2582485453446702,0.10201373677767482,0.06343784874488419
CTBP1,0.17371493382874725,0.1439262618346236,0.05434148341637488,0.016887623965472116
CDC16,0.19467180094242406,-0.2129930625723151,-0.35973358867329397,0.15338400183431214
CBX3,0.0032037009562296327,-0.06030558836906094,0.010917268007723243,-0.027870070550777917
BRAF,-0.07584205801276313,0.03197719072687743,-0.0016842098488566149,-0.10044360807424105
CCDC96,0.3794557796791079,-0.3164721287369779,-0.36593444753486404,-0.08264165726928614
CBX6,-0.271322435190569,-0.31027166199144385,-0.02296393180884739,-0.15397103323902606
SKP1,-0.10297274084516041,0.07848121981096308,-0.07170446028309939,0.3234436300295956
S100P,0.3386091643911972,-0.3006526323166844,-0.33286895953914125,-0.1038967234823701
USP7,-0.3280416362293114,-0.19557022470379284,-0.00028007727913032654,-0.18014791063569952
