axis,axis_name,go_term,go_id,column,support,prevalence,entropy_bits,loading,abs_loading,loading_sign,abs_rank
17,mode_17,GRB2 SOS Provides Linkage to MAPK Signaling for Integrins,,GRB2 SOS Provides Linkage to MAPK Signaling for Integrins,18,0.12,0.5293608652873644,0.013368022977226874,0.013368022977226874,positive,742
17,mode_17,RUNX1 Regulates Transcription of Genes Involved in Differentiation of Myeloid Cells,,RUNX1 Regulates Transcription of Genes Involved in Differentiation of Myeloid Cells,6,0.04,0.24229218908241482,0.0020055684409535945,0.0020055684409535945,positive,1446
17,mode_17,Coagulation,,Coagulation,3,0.02,0.14144054254182067,-0.0041571319634424115,0.0041571319634424115,negative,1266
17,mode_17,Neurexins and Neuroligins,,Neurexins and Neuroligins,7,0.04666666666666667,0.2720647864044614,-0.03551992980013952,0.03551992980013952,negative,217
17,mode_17,Inwardly Rectifying K+ Channels,,Inwardly Rectifying K+ Channels,1,0.006666666666666667,0.05777796017013378,0.0011585095151619416,0.0011585095151619416,positive,1536
17,mode_17,TFAP2 (AP-2) Family Regulates Transcription of Cell Cycle Factors,,TFAP2 (AP-2) Family Regulates Transcription of Cell Cycle Factors,7,0.04666666666666667,0.2720647864044614,-0.0055959445010791385,0.0055959445010791385,negative,1170
17,mode_17,VLDL Assembly,,VLDL Assembly,2,0.013333333333333334,0.10215803640865039,0.002334108941339306,0.002334108941339306,positive,1414
17,mode_17,Highly Sodium Permeable Postsynaptic Acetylcholine Nicotinic Receptors,,Highly Sodium Permeable Postsynaptic Acetylcholine Nicotinic Receptors,1,0.006666666666666667,0.05777796017013378,0.005780344824554655,0.005780344824554655,positive,1163
17,mode_17,Gap Junction Trafficking and Regulation,,Gap Junction Trafficking and Regulation,3,0.02,0.14144054254182067,-0.0025108421498168353,0.0025108421498168353,negative,1398
17,mode_17,Attachment and Entry 9678110,,Attachment and Entry 9678110,1,0.006666666666666667,0.05777796017013378,0.004786208677285245,0.004786208677285245,positive,1212
17,mode_17,Small Interfering RNA (siRNA) Biogenesis,,Small Interfering RNA (siRNA) Biogenesis,2,0.013333333333333334,0.10215803640865039,0.008072084595972579,0.008072084595972579,positive,1006
17,mode_17,Assembly of the ORC Complex at the Origin of Replication,,Assembly of the ORC Complex at the Origin of Replication,2,0.013333333333333334,0.10215803640865039,0.0035660246339477447,0.0035660246339477447,positive,1309
17,mode_17,Unwinding of DNA,,Unwinding of DNA,6,0.04,0.24229218908241482,-0.007481252703115663,0.007481252703115663,negative,1043
17,mode_17,Formation of the Anterior Neural Plate,,Formation of the Anterior Neural Plate,11,0.07333333333333333,0.37824164440536223,0.011838483175616078,0.011838483175616078,positive,802
18,mode_18,O2 CO2 Exchange in Erythrocytes,,O2 CO2 Exchange in Erythrocytes,1,0.006666666666666667,0.05777796017013378,-0.014110703650508746,0.014110703650508746,negative,689
18,mode_18,Aryl Hydrocarbon Receptor Signalling,,Aryl Hydrocarbon Receptor Signalling,3,0.02,0.14144054254182067,-0.028014153556742468,0.028014153556742468,negative,288
18,mode_18,SHC-mediated Cascade FGFR3,,SHC-mediated Cascade FGFR3,15,0.1,0.4689955935892812,0.010597975780045924,0.010597975780045924,positive,830
18,mode_18,Miro GTPase Cycle,,Miro GTPase Cycle,2,0.013333333333333334,0.10215803640865039,-0.05319557884889008,0.05319557884889008,negative,75
18,mode_18,ERKs Are Inactivated,,ERKs Are Inactivated,9,0.06,0.32744491915447627,0.025812051192357872,0.025812051192357872,positive,350
18,mode_18,Signal Amplification,,Signal Amplification,2,0.013333333333333334,0.10215803640865039,0.00797344564504496,0.00797344564504496,positive,1007
18,mode_18,IRAK4 Deficiency (TLR2 4),,IRAK4 Deficiency (TLR2 4),4,0.02666666666666667,0.17738945318599736,0.006101112968714604,0.006101112968714604,positive,1119
18,mode_18,Activation of Gene Expression by SREBF (SREBP),,Activation of Gene Expression by SREBF (SREBP),14,0.09333333333333334,0.4474992550368635,-0.00457396310142233,0.00457396310142233,negative,1246
18,mode_18,MITF-M-dependent Gene Expression,,MITF-M-dependent Gene Expression,19,0.12666666666666668,0.5482251174503202,-0.0015602782495304298,0.0015602782495304298,negative,1542
18,mode_18,Mitotic Metaphase and Anaphase,,Mitotic Metaphase and Anaphase,47,0.31333333333333335,0.8969838216377446,-0.053499552610400375,0.053499552610400375,negative,72
18,mode_18,Elastic Fibre Formation,,Elastic Fibre Formation,3,0.02,0.14144054254182067,0.003893599690131384,0.003893599690131384,positive,1308
18,mode_18,CTNNB1 S45 Mutants Aren'T Phosphorylated,,CTNNB1 S45 Mutants Aren'T Phosphorylated,12,0.08,0.4021791902022728,0.005922381324825953,0.005922381324825953,positive,1135
18,mode_18,RHO GTPase Effectors,,RHO GTPase Effectors,30,0.2,0.7219280948873623,-0.03981325166581432,0.03981325166581432,negative,141
18,mode_18,Processing of SMDT1,,Processing of SMDT1,1,0.006666666666666667,0.05777796017013378,-0.003531274440853262,0.003531274440853262,negative,1332
18,mode_18,Interleukin-1 Signaling,,Interleukin-1 Signaling,19,0.12666666666666668,0.5482251174503202,-0.02493370977588499,0.02493370977588499,negative,368
18,mode_18,IGF1R Signaling Cascade,,IGF1R Signaling Cascade,21,0.14,0.584238811642856,0.014973221757902336,0.014973221757902336,positive,649
18,mode_18,Signaling by ALK in Cancer,,Signaling by ALK in Cancer,43,0.2866666666666667,0.8643763438484613,0.002096748965587486,0.002096748965587486,positive,1447
18,mode_18,Nonhomologous End-Joining (NHEJ),,Nonhomologous End-Joining (NHEJ),11,0.07333333333333333,0.37824164440536223,-0.015227218193882338,0.015227218193882338,negative,644
18,mode_18,Cellular Responses to Stress,,Cellular Responses to Stress,81,0.54,0.9953784388202257,0.02457530453181057,0.02457530453181057,positive,376
18,mode_18,RUNX2 Regulates Chondrocyte Maturation,,RUNX2 Regulates Chondrocyte Maturation,2,0.013333333333333334,0.10215803640865039,0.0009948723129729387,0.0009948723129729387,positive,1579
18,mode_18,Apoptosis Induced DNA Fragmentation,,Apoptosis Induced DNA Fragmentation,4,0.02666666666666667,0.17738945318599736,0.0003096493016935402,0.0003096493016935402,positive,1632
18,mode_18,Somitogenesis,,Somitogenesis,1,0.006666666666666667,0.05777796017013378,-0.0026946670084612005,0.0026946670084612005,negative,1413
18,mode_18,Signaling by PTK6,,Signaling by PTK6,26,0.17333333333333334,0.6652735227649414,0.0051238095994387296,0.0051238095994387296,positive,1210
18,mode_18,Intracellular Signaling by Second Messengers,,Intracellular Signaling by Second Messengers,70,0.4666666666666667,0.9967916319816366,0.024134561427437275,0.024134561427437275,positive,388
18,mode_18,RHO GTPases Activate ROCKs,,RHO GTPases Activate ROCKs,4,0.02666666666666667,0.17738945318599736,-0.004052931125250936,0.004052931125250936,negative,1281
18,mode_18,Mucopolysaccharidoses,,Mucopolysaccharidoses,1,0.006666666666666667,0.05777796017013378,-0.004071349035154131,0.004071349035154131,negative,1277
18,mode_18,Toll-like Receptor Cascades,,Toll-like Receptor Cascades,23,0.15333333333333332,0.6181194891000384,-0.0028670572835990246,0.0028670572835990246,negative,1391
18,mode_18,Triglyceride Metabolism,,Triglyceride Metabolism,1,0.006666666666666667,0.05777796017013378,-0.0017719717779628213,0.0017719717779628213,negative,1496
18,mode_18,Metabolism of Steroids,,Metabolism of Steroids,10,0.06666666666666667,0.35335933502142136,0.008601458258538922,0.008601458258538922,positive,960
18,mode_18,Maturation of TCA Enzymes and Regulation of TCA Cycle,,Maturation of TCA Enzymes and Regulation of TCA Cycle,3,0.02,0.14144054254182067,0.016258084528951784,0.016258084528951784,positive,598
18,mode_18,TRAF6 Mediated NF-kB Activation,,TRAF6 Mediated NF-kB Activation,5,0.03333333333333333,0.21084230031853213,-0.006961960024899718,0.006961960024899718,negative,1053
18,mode_18,Diseases of Carbohydrate Metabolism,,Diseases of Carbohydrate Metabolism,1,0.006666666666666667,0.05777796017013378,-0.004071349035154131,0.004071349035154131,negative,1278
18,mode_18,Disorders of Transmembrane Transporters,,Disorders of Transmembrane Transporters,7,0.04666666666666667,0.2720647864044614,0.013579754232800936,0.013579754232800936,positive,705
18,mode_18,"Tristetraprolin (TTP, ZFP36) Binds and Destabilizes mRNA",,"Tristetraprolin (TTP, ZFP36) Binds and Destabilizes mRNA",2,0.013333333333333334,0.10215803640865039,0.00861884317445614,0.00861884317445614,positive,959
