gene,subspace_axis_1,subspace_axis_2,cluster_id
HLF,-0.12387347877697685,0.11532998277962633,116
HRK,0.10159491339395398,0.015677277704137717,7
BNIPL,0.054616080105888545,0.03128420036213588,123
GRB10,-0.004721823992461226,0.008423954590656918,40
MED1,0.02237388979694219,0.11184732183137798,113
NUP93,-0.01379448434402347,0.015215160881705216,96
PDS5B,0.21435508246264787,0.1818511157028344,120
CBL,0.03995793964289983,-0.07616853629457296,14
OVCA2,0.013686766687505122,0.013885680034416469,110
PDS5A,0.06914649396379058,0.00949046257059047,47
RBM15,-0.2193298859486768,-0.06192395735735686,34
TFEC,0.1354583933165633,0.008210140071848067,104
C19ORF43,0.07947857537605849,-0.053245408459330186,85
ZFPM1,0.049307979507613134,-0.18140802810708126,65
RADIL,0.0284303834240456,0.052413811596174656,135
HIST1H3A,0.06928350443588979,0.0022109273718831472,71
ZRSR2P1,0.16318937888903845,0.06732852212795382,81
PIK3CG,0.03021148284704336,0.00013047888196621014,82
IRX4,0.046163166854335774,0.14738665816941995,115
CITED1,-0.25074999520133406,-0.041107686279338286,51
GPATCH11,0.2381566329979913,-0.009186055263689987,80
PPP4R3A,0.20396473226663722,-0.21010035540195268,101
SUV39H1,-0.031776541205347404,-0.06492220163262141,48
KITLG,0.02785490480044536,0.05533628696601694,45
PECAM1,0.0505236278937211,-0.11844467457809223,76
HIST1H4A,0.07323648285213882,0.0851572449812931,138
AVEN,0.031399050984590275,0.0024513499112890033,13
MAU2,-0.12967404776363473,-0.09745070681889903,130
PAWR,-0.1225528937096131,0.010537069278826973,32
MATK,0.005641384447232556,-0.000909843746383466,87
RGL2,0.06081264659813775,0.09328496373873907,131
CDK1,-0.06833328195378958,0.06388573428185425,26
BCOR,0.09042067142926671,0.0012349825496597731,24
CELA1,-0.16999903826592824,0.151251093606091,49
CSN1S1,0.11041841513264315,-0.32787396109891964,99
CBX7,-0.04812454386369318,-0.04102499887006074,55
ZBTB5,0.056868664774122266,0.09418818771188382,66
PCGF5,0.03263620467670087,0.03282620340468285,4
HAO2,0.13084902156977365,0.0716673266918938,99
KDM2B,0.15253217076403192,0.08212417329234419,125
ZBTB7A,0.03136235412933721,0.050031564659527794,6
PCGF1,-0.05047562615446711,-0.03197089225876144,27
PCGF3,0.00947323154087711,-0.037393237439551974,38
L3MBTL1,0.054707185293401045,0.07648390271736695,2
CARD8,0.05291225981464726,-0.12636713113853046,98
NACC1,0.09973651700470978,0.12294880913140524,25
PCGF2,-0.1733025661748149,-0.02494564196440303,92
HSPA12A,-0.2509638825253182,-0.07013937242075474,52
MLLT1,-0.01679277024822728,-0.16125293203646038,37
ERP44,0.12808072380430316,-0.2713770072945521,59
NFIC,0.10600408572743844,-0.03794361629975006,12
SNAPC4,-0.12162013427497925,0.24584359329605412,79
MLLT3,-0.05775507942142623,-0.1585848868591744,70
QPRT,0.08189018160807221,-0.15346617684407257,39
KPNA4,0.0470424340812358,0.07604293650476358,41
NFIA,-0.04755195660487945,-0.049771449884073456,10
CBX4,0.07877174246309386,0.11150076894694803,42
NFIX,0.01621990220355601,-0.05375540902192804,8
SHARPIN,0.05682944319776423,-0.41774332054310254,103
RING1,-0.03423837063699698,-0.07359871644336123,107
C6ORF141,-0.06669332198265691,-0.0064143779253136015,141
YAF2,0.14639870176275507,0.010795680566290286,16
PPP4R1L,0.01464740392193064,0.10045132923190755,121
RNF2,0.1430973270593201,0.031069715747245683,15
BCL6,0.08309425935270287,-0.13636648342762617,142
NAA10,-0.08836598877707785,-0.0875555037267064,144
DCAF7,-0.05377515764496775,0.03555871937263167,111
RYBP,0.14210622668560288,0.07147540114932593,17
CBX8,0.025584630018270053,0.1100557399786786,72
PIP,0.08786872207233075,0.18987575737123524,118
NCAPH2,0.08773232923062789,0.06375669421650507,141
B4GALT2,-0.148635506072097,-0.08636158159294512,50
SP1,-0.07853291898349328,0.001569366499333317,22
CTBP1,-0.0867805856307757,-0.003257443014010668,29
CDC16,0.02098155278727998,0.012806821886561745,3
CBX3,0.04188308507487624,-0.00736737098257225,106
BRAF,-0.09105784188348777,-0.03199271821130949,57
CCDC96,-0.03736447255115895,-0.04088058306696841,108
CBX6,-0.20256960097639992,0.05135210054819461,100
SKP1,0.02350661957427491,-0.02415983038938134,126
S100P,0.006931074849834333,-0.050342589035147746,109
USP7,-0.05767391711846545,0.23343013516254627,84
