case_id,generator,source_family,feature_representation,samples,features,unique_rows,variant,method_id,diffusion_family,branch_mode,status,skip_reason,found_clusters,edge_branch_length_variance_policy,branch_length_optimization_method,branch_length_optimization_residual_rmse,branch_length_optimization_branch_length_mean,branch_length_optimization_branch_length_max,adaptive_epsilon,adaptive_neighbor_search_k,graphtools_kernel_nonzero_entries,ari,nmi,ami,purity,homogeneity,completeness,v_measure,fowlkes_mallows,macro_recall,macro_f1,worst_cluster_recall,n_singleton_clusters,singleton_fraction,median_cluster_size,largest_cluster_fraction,effective_cluster_count,cluster_size_entropy,cluster_size_gini,noise_label_fraction,silhouette_score,davies_bouldin_index,calinski_harabasz_index,outlier_precision,outlier_recall,outlier_f1,singleton_outlier_isolated,grouped_outlier_cluster_recovered
dim_consolidated_4c_24f,dimensional_gaussian,dimensional_gaussian,median_binary,160,24,160,pydiffmap_linkage,tbs_diffusion_adaptive,pydiffmap,linkage,ok,,4,none,linkage_ultrametric,,,,0.028464963433245342,10.0,,0.6653289059824976,0.6468461249428579,0.6392913828740341,0.8625,0.6446286591927401,0.6490788991259642,0.6468461249428579,0.7482057521010151,0.8624999999999999,0.8615410304879033,0.75,0.0,0.0,42.0,0.28125,3.9621610492820047,1.3767895959313035,0.06875,0.0,0.07699245748610763,2.757340176248789,11.39444821695495,,,,,
dim_consolidated_4c_24f,dimensional_gaussian,dimensional_gaussian,median_binary,160,24,160,pydiffmap_nnls_no_edge_time,tbs_diffusion_adaptive_nnls,pydiffmap,nnls_no_edge_time,ok,,7,none,fixed_topology_nnls,0.3751855297599547,0.30595611357187047,0.7877489656313184,0.028464963433245342,10.0,,0.5298028928480344,0.6053801842553829,0.5901998494530925,0.8625,0.7105745665234544,0.5273156849698741,0.6053801842553829,0.6352401989231468,0.8624999999999999,0.8615410304879033,0.75,0.0,0.0,23.0,0.21875,6.475821715744803,1.8680755054402614,0.2125,0.0,0.06891336333227696,2.7906549082220815,8.390685010543773,,,,,
dim_consolidated_4c_24f,dimensional_gaussian,dimensional_gaussian,median_binary,160,24,160,pydiffmap_nnls_edge_time,tbs_diffusion_adaptive_nnls,pydiffmap,nnls_edge_time,ok,,7,normalized_branch_length,fixed_topology_nnls,0.3751855297599547,0.30595611357187047,0.7877489656313184,0.028464963433245342,10.0,,0.5298028928480344,0.6053801842553829,0.5901998494530925,0.8625,0.7105745665234544,0.5273156849698741,0.6053801842553829,0.6352401989231468,0.8624999999999999,0.8615410304879033,0.75,0.0,0.0,23.0,0.21875,6.475821715744803,1.8680755054402614,0.2125,0.0,0.06891336333227696,2.7906549082220815,8.390685010543773,,,,,
dim_consolidated_4c_24f,dimensional_gaussian,dimensional_gaussian,median_binary,160,24,160,graphtools_linkage,tbs_diffusion_graphtools,graphtools,linkage,ok,,5,none,linkage_ultrametric,,,,,,2766.0,0.5437281612396819,0.663945427519269,0.6548793097066045,0.81875,0.7095791996143455,0.6238265001994664,0.6639454275192691,0.6487055036692506,0.81875,0.8272130489622749,0.7,0.0,0.0,28.0,0.2875,4.839724205123581,1.5768577366924976,0.14,0.0,0.0781654830334741,2.8336945149054205,10.298135899542327,,,,,
dim_consolidated_4c_24f,dimensional_gaussian,dimensional_gaussian,median_binary,160,24,160,graphtools_nnls_no_edge_time,tbs_diffusion_graphtools,graphtools,nnls_no_edge_time,ok,,9,none,fixed_topology_nnls,0.37895190643330007,0.30501395011374133,0.7541197777443448,,,2766.0,0.4035201678286685,0.5758548657517188,0.554975354028578,0.84375,0.7266681915149887,0.4768823110586516,0.5758548657517187,0.5312938692874276,0.84375,0.8454478364173086,0.7,0.0,0.0,18.0,0.175,8.26823113800074,2.1124205971618033,0.225,0.0,0.06291057709358236,2.7234920993231015,7.363937430219698,,,,,
dim_consolidated_4c_24f,dimensional_gaussian,dimensional_gaussian,median_binary,160,24,160,graphtools_nnls_edge_time,tbs_diffusion_graphtools,graphtools,nnls_edge_time,ok,,9,normalized_branch_length,fixed_topology_nnls,0.37895190643330007,0.30501395011374133,0.7541197777443448,,,2766.0,0.4035201678286685,0.5758548657517188,0.554975354028578,0.84375,0.7266681915149887,0.4768823110586516,0.5758548657517187,0.5312938692874276,0.84375,0.8454478364173086,0.7,0.0,0.0,18.0,0.175,8.26823113800074,2.1124205971618033,0.225,0.0,0.06291057709358236,2.7234920993231015,7.363937430219698,,,,,
cat_highd_3cat_500feat,categorical,categorical_multinomial,categorical_one_hot,200,1500,200,hamming_linkage,tbs_diffusion,hamming,linkage,ok,,14,none,linkage_ultrametric,,,,,,,0.5618052275494115,0.7325113957184034,0.7157842136665683,1.0,1.0,0.5779234568610464,0.7325113957184034,0.6779320295831242,1.0,1.0,1.0,0.0,0.0,10.0,0.25,11.009414952373115,2.398750811481953,0.3585714285714286,0.0,0.012435174927169435,4.393935220543596,5.085447183032699,,,,,
cat_highd_3cat_500feat,categorical,categorical_multinomial,categorical_one_hot,200,1500,200,hamming_nnls_no_edge_time,tbs_diffusion,hamming,nnls_no_edge_time,ok,,22,none,fixed_topology_nnls,0.10121207994804142,0.3662787572151411,0.819724131205085,,,,0.28080393125503755,0.6344609991548382,0.6006607853115532,1.0,1.0,0.4646231259320725,0.6344609991548381,0.4535573676110727,1.0,1.0,1.0,0.0,0.0,8.5,0.1,19.76072590655518,2.983696427806665,0.2595454545454545,0.0,-0.004214708665728358,4.037551596183562,3.589793657909435,,,,,
cat_highd_3cat_500feat,categorical,categorical_multinomial,categorical_one_hot,200,1500,200,hamming_nnls_edge_time,tbs_diffusion,hamming,nnls_edge_time,ok,,25,normalized_branch_length,fixed_topology_nnls,0.10121207994804142,0.3662787572151411,0.819724131205085,,,,0.23670738889476148,0.6133067852800377,0.5728688266811708,1.0,1.0,0.4422800795227751,0.6133067852800377,0.41305235128002743,1.0,1.0,1.0,0.0,0.0,8.0,0.08,22.975453532246092,3.1344264082970166,0.2312,0.0,-0.004192443279349523,3.7810075121141207,3.292994191793956,,,,,
cat_highd_3cat_500feat,categorical,categorical_multinomial,categorical_one_hot,200,1500,200,pydiffmap_linkage,tbs_diffusion_adaptive,pydiffmap,linkage,ok,,68,none,linkage_ultrametric,,,,0.0273017653991942,10.0,,0.09846003742076347,0.5128082479920396,0.3818997231842027,1.0,1.0,0.3448164954516872,0.5128082479920396,0.2599057914094322,1.0,1.0,1.0,20.0,0.1,3.0,0.06,55.722440961528555,4.020382955588987,0.3347058823529412,0.0,-0.012302569588891515,2.0093029941553104,1.8697976656540316,,,,,
cat_highd_3cat_500feat,categorical,categorical_multinomial,categorical_one_hot,200,1500,200,pydiffmap_nnls_no_edge_time,tbs_diffusion_adaptive_nnls,pydiffmap,nnls_no_edge_time,ok,,68,none,fixed_topology_nnls,0.09982088451777817,0.3847898100890846,0.828324566517285,0.0273017653991942,10.0,,0.09846003742076347,0.5128082479920396,0.3818997231842027,1.0,1.0,0.3448164954516872,0.5128082479920396,0.2599057914094322,1.0,1.0,1.0,20.0,0.1,3.0,0.06,55.722440961528555,4.020382955588987,0.3347058823529412,0.0,-0.012302569588891515,2.0093029941553104,1.8697976656540316,,,,,
cat_highd_3cat_500feat,categorical,categorical_multinomial,categorical_one_hot,200,1500,200,pydiffmap_nnls_edge_time,tbs_diffusion_adaptive_nnls,pydiffmap,nnls_edge_time,ok,,68,normalized_branch_length,fixed_topology_nnls,0.09982088451777817,0.3847898100890846,0.828324566517285,0.0273017653991942,10.0,,0.09846003742076347,0.5128082479920396,0.3818997231842027,1.0,1.0,0.3448164954516872,0.5128082479920396,0.2599057914094322,1.0,1.0,1.0,20.0,0.1,3.0,0.06,55.722440961528555,4.020382955588987,0.3347058823529412,0.0,-0.012302569588891515,2.0093029941553104,1.8697976656540316,,,,,
cat_highd_3cat_500feat,categorical,categorical_multinomial,categorical_one_hot,200,1500,200,graphtools_linkage,tbs_diffusion_graphtools,graphtools,linkage,ok,,4,none,linkage_ultrametric,,,,,,8192.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,50.0,0.25,4.0,1.3862943611198906,0.0,0.0,0.10307516027702875,2.8477027431230404,18.09654526534309,,,,,
cat_highd_3cat_500feat,categorical,categorical_multinomial,categorical_one_hot,200,1500,200,graphtools_nnls_no_edge_time,tbs_diffusion_graphtools,graphtools,nnls_no_edge_time,ok,,4,none,fixed_topology_nnls,0.10033912227837068,0.3748310042779578,0.8156955759828151,,,8192.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,50.0,0.25,4.0,1.3862943611198906,0.0,0.0,0.10307516027702875,2.8477027431230404,18.09654526534309,,,,,
