case_id,case_category,source_family,feature_representation,samples,features,true_clusters,old_found_clusters,new_found_clusters,metric,old_value,new_value,delta,direction,metric_orientation
phylo_dna_16taxa_low_mut,phylogenetic_dna,phylogenetic_sequence,categorical_one_hot,240,2000,16,20,16,v_measure,0.989130678587568,1.0,0.01086932141243202,improved,higher_better
phylo_dna_16taxa_low_mut,phylogenetic_dna,phylogenetic_sequence,categorical_one_hot,240,2000,16,20,16,fowlkes_mallows,0.983494740586804,1.0,0.016505259413196027,improved,higher_better
phylo_dna_16taxa_low_mut,phylogenetic_dna,phylogenetic_sequence,categorical_one_hot,240,2000,16,20,16,macro_recall,1.0,1.0,0.0,tie,higher_better
phylo_dna_16taxa_low_mut,phylogenetic_dna,phylogenetic_sequence,categorical_one_hot,240,2000,16,20,16,macro_f1,1.0,1.0,0.0,tie,higher_better
phylo_dna_16taxa_low_mut,phylogenetic_dna,phylogenetic_sequence,categorical_one_hot,240,2000,16,20,16,worst_cluster_recall,1.0,1.0,0.0,tie,higher_better
phylo_dna_16taxa_low_mut,phylogenetic_dna,phylogenetic_sequence,categorical_one_hot,240,2000,16,20,16,n_singleton_clusters,4.0,0.0,-4.0,improved,lower_better
phylo_dna_16taxa_low_mut,phylogenetic_dna,phylogenetic_sequence,categorical_one_hot,240,2000,16,20,16,singleton_fraction,0.0166666666666666,0.0,-0.0166666666666666,improved,lower_better
phylo_dna_16taxa_low_mut,phylogenetic_dna,phylogenetic_sequence,categorical_one_hot,240,2000,16,20,16,median_cluster_size,15.0,15.0,0.0,descriptive_delta,descriptive
phylo_dna_16taxa_low_mut,phylogenetic_dna,phylogenetic_sequence,categorical_one_hot,240,2000,16,20,16,largest_cluster_fraction,0.0625,0.0625,0.0,descriptive_delta,descriptive
phylo_dna_16taxa_low_mut,phylogenetic_dna,phylogenetic_sequence,categorical_one_hot,240,2000,16,20,16,effective_cluster_count,17.005271025066726,15.999999999999998,-1.0052710250667278,descriptive_delta,descriptive
phylo_dna_16taxa_low_mut,phylogenetic_dna,phylogenetic_sequence,categorical_one_hot,240,2000,16,20,16,cluster_size_entropy,2.8335233562954985,2.772588722239781,-0.06093463405571731,descriptive_delta,descriptive
phylo_dna_16taxa_low_mut,phylogenetic_dna,phylogenetic_sequence,categorical_one_hot,240,2000,16,20,16,cluster_size_gini,0.1945833333333333,0.0,-0.1945833333333333,improved,lower_better
phylo_dna_16taxa_low_mut,phylogenetic_dna,phylogenetic_sequence,categorical_one_hot,240,2000,16,20,16,noise_label_fraction,0.0,0.0,0.0,tie,lower_better
phylo_dna_16taxa_low_mut,phylogenetic_dna,phylogenetic_sequence,categorical_one_hot,240,2000,16,20,16,silhouette_score,0.3725797399536643,0.4558570515661541,0.0832773116124898,improved,higher_better
phylo_dna_16taxa_low_mut,phylogenetic_dna,phylogenetic_sequence,categorical_one_hot,240,2000,16,20,16,davies_bouldin_index,0.925528902838392,0.943543142312667,0.01801423947427505,worse,lower_better
phylo_dna_16taxa_low_mut,phylogenetic_dna,phylogenetic_sequence,categorical_one_hot,240,2000,16,20,16,calinski_harabasz_index,70.53901099970938,88.51267588658894,17.97366488687956,improved,higher_better
phylo_dna_16taxa_low_mut,phylogenetic_dna,phylogenetic_sequence,categorical_one_hot,240,2000,16,20,16,cluster_count_abs_error,4.0,0.0,-4.0,improved,lower_better
phylo_dna_16taxa_low_mut,phylogenetic_dna,phylogenetic_sequence,categorical_one_hot,240,2000,16,20,16,over_split,1.0,0.0,-1.0,improved,lower_better
phylo_dna_16taxa_low_mut,phylogenetic_dna,phylogenetic_sequence,categorical_one_hot,240,2000,16,20,16,under_split,0.0,0.0,0.0,tie,lower_better
phylo_protein_4taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,120,1000,4,5,4,ari,0.9687308399754752,1.0,0.031269160024524845,improved,higher_better
phylo_protein_4taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,120,1000,4,5,4,nmi,0.9715225138701332,1.0,0.02847748612986678,improved,higher_better
phylo_protein_4taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,120,1000,4,5,4,ami,0.9703909914947338,1.0,0.029609008505266154,improved,higher_better
phylo_protein_4taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,120,1000,4,5,4,purity,1.0,1.0,0.0,tie,higher_better
phylo_protein_4taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,120,1000,4,5,4,homogeneity,1.0,1.0,0.0,tie,higher_better
phylo_protein_4taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,120,1000,4,5,4,completeness,0.9446220524728706,1.0,0.055377947527129434,improved,higher_better
phylo_protein_4taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,120,1000,4,5,4,v_measure,0.9715225138701332,1.0,0.02847748612986678,improved,higher_better
phylo_protein_4taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,120,1000,4,5,4,fowlkes_mallows,0.976446760382802,1.0,0.02355323961719802,improved,higher_better
phylo_protein_4taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,120,1000,4,5,4,macro_recall,1.0,1.0,0.0,tie,higher_better
phylo_protein_4taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,120,1000,4,5,4,macro_f1,1.0,1.0,0.0,tie,higher_better
phylo_protein_4taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,120,1000,4,5,4,worst_cluster_recall,1.0,1.0,0.0,tie,higher_better
phylo_protein_4taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,120,1000,4,5,4,n_singleton_clusters,0.0,0.0,0.0,tie,lower_better
phylo_protein_4taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,120,1000,4,5,4,singleton_fraction,0.0,0.0,0.0,tie,lower_better
phylo_protein_4taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,120,1000,4,5,4,median_cluster_size,30.0,30.0,0.0,descriptive_delta,descriptive
phylo_protein_4taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,120,1000,4,5,4,largest_cluster_fraction,0.25,0.25,0.0,descriptive_delta,descriptive
phylo_protein_4taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,120,1000,4,5,4,effective_cluster_count,4.338658090081856,4.0,-0.3386580900818563,descriptive_delta,descriptive
phylo_protein_4taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,120,1000,4,5,4,cluster_size_entropy,1.4675651044677525,1.3862943611198906,-0.08127074334786188,descriptive_delta,descriptive
phylo_protein_4taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,120,1000,4,5,4,cluster_size_gini,0.19,0.0,-0.19,improved,lower_better
phylo_protein_4taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,120,1000,4,5,4,noise_label_fraction,0.0,0.0,0.0,tie,lower_better
phylo_protein_4taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,120,1000,4,5,4,silhouette_score,0.3988311962661921,0.5143340412304404,0.11550284496424823,improved,higher_better
phylo_protein_4taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,120,1000,4,5,4,davies_bouldin_index,1.3479367552381556,0.7500617784555135,-0.5978749767826421,improved,lower_better
phylo_protein_4taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,120,1000,4,5,4,calinski_harabasz_index,97.74819099091,128.46890522551166,30.720714234601658,improved,higher_better
phylo_protein_4taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,120,1000,4,5,4,cluster_count_abs_error,1.0,0.0,-1.0,improved,lower_better
phylo_protein_4taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,120,1000,4,5,4,over_split,1.0,0.0,-1.0,improved,lower_better
phylo_protein_4taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,120,1000,4,5,4,under_split,0.0,0.0,0.0,tie,lower_better
phylo_protein_8taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,160,2000,8,1,8,ari,0.0,1.0,1.0,improved,higher_better
phylo_protein_8taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,160,2000,8,1,8,nmi,0.0,1.0,1.0,improved,higher_better
phylo_protein_8taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,160,2000,8,1,8,ami,0.0,1.0,1.0,improved,higher_better
phylo_protein_8taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,160,2000,8,1,8,purity,0.125,1.0,0.875,improved,higher_better
phylo_protein_8taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,160,2000,8,1,8,homogeneity,0.0,1.0,1.0,improved,higher_better
phylo_protein_8taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,160,2000,8,1,8,completeness,1.0,1.0,0.0,tie,higher_better
phylo_protein_8taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,160,2000,8,1,8,v_measure,0.0,1.0,1.0,improved,higher_better
phylo_protein_8taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,160,2000,8,1,8,fowlkes_mallows,0.3456831719160074,1.0,0.6543168280839926,improved,higher_better
phylo_protein_8taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,160,2000,8,1,8,macro_recall,0.125,1.0,0.875,improved,higher_better
phylo_protein_8taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,160,2000,8,1,8,macro_f1,0.0277777777777777,1.0,0.9722222222222223,improved,higher_better
phylo_protein_8taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,160,2000,8,1,8,worst_cluster_recall,0.0,1.0,1.0,improved,higher_better
phylo_protein_8taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,160,2000,8,1,8,n_singleton_clusters,0.0,0.0,0.0,tie,lower_better
phylo_protein_8taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,160,2000,8,1,8,singleton_fraction,0.0,0.0,0.0,tie,lower_better
phylo_protein_8taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,160,2000,8,1,8,median_cluster_size,160.0,20.0,-140.0,descriptive_delta,descriptive
phylo_protein_8taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,160,2000,8,1,8,largest_cluster_fraction,1.0,0.125,-0.875,descriptive_delta,descriptive
phylo_protein_8taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,160,2000,8,1,8,effective_cluster_count,1.0,7.999999999999998,6.999999999999998,descriptive_delta,descriptive
phylo_protein_8taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,160,2000,8,1,8,cluster_size_entropy,-0.0,2.0794415416798357,2.0794415416798357,descriptive_delta,descriptive
phylo_protein_8taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,160,2000,8,1,8,cluster_size_gini,0.0,0.0,0.0,tie,lower_better
phylo_protein_8taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,160,2000,8,1,8,noise_label_fraction,0.0,0.0,0.0,tie,lower_better
phylo_protein_8taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,160,2000,8,1,8,cluster_count_abs_error,7.0,0.0,-7.0,improved,lower_better
phylo_protein_8taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,160,2000,8,1,8,over_split,0.0,0.0,0.0,tie,lower_better
phylo_protein_8taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,160,2000,8,1,8,under_split,1.0,0.0,-1.0,improved,lower_better
phylo_protein_12taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,180,3000,12,13,16,ari,0.9939422653896915,0.9631584037374742,-0.03078386165221736,worse,higher_better
phylo_protein_12taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,180,3000,12,13,16,nmi,0.995909835908475,0.976259624456301,-0.01965021145217405,worse,higher_better
phylo_protein_12taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,180,3000,12,13,16,ami,0.9950780684319462,0.970619082367201,-0.02445898606474528,worse,higher_better
phylo_protein_12taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,180,3000,12,13,16,purity,1.0,1.0,0.0,tie,higher_better
phylo_protein_12taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,180,3000,12,13,16,homogeneity,1.0,0.9999999999999998,-2.220446049250313e-16,tie,higher_better
phylo_protein_12taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,180,3000,12,13,16,completeness,0.9918529944066814,0.953620319934943,-0.03823267447173839,worse,higher_better
phylo_protein_12taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,180,3000,12,13,16,v_measure,0.995909835908475,0.9762596244563008,-0.01965021145217427,worse,higher_better
phylo_protein_12taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,180,3000,12,13,16,fowlkes_mallows,0.9944289260117531,0.9665024491055282,-0.027926476906224962,worse,higher_better
phylo_protein_12taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,180,3000,12,13,16,macro_recall,1.0,1.0,0.0,tie,higher_better
phylo_protein_12taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,180,3000,12,13,16,macro_f1,1.0,1.0,0.0,tie,higher_better
phylo_protein_12taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,180,3000,12,13,16,worst_cluster_recall,1.0,1.0,0.0,tie,higher_better
phylo_protein_12taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,180,3000,12,13,16,n_singleton_clusters,1.0,1.0,0.0,tie,lower_better
phylo_protein_12taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,180,3000,12,13,16,singleton_fraction,0.0055555555555555,0.0055555555555555,0.0,tie,lower_better
phylo_protein_12taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,180,3000,12,13,16,median_cluster_size,15.0,15.0,0.0,descriptive_delta,descriptive
phylo_protein_12taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,180,3000,12,13,16,largest_cluster_fraction,0.0833333333333333,0.0833333333333333,0.0,descriptive_delta,descriptive
phylo_protein_12taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,180,3000,12,13,16,effective_cluster_count,12.247446733578212,13.541526644681731,1.2940799111035197,descriptive_delta,descriptive
phylo_protein_12taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,180,3000,12,13,16,cluster_size_entropy,2.5053174853542206,2.6057610118432915,0.10044352648907084,descriptive_delta,descriptive
phylo_protein_12taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,180,3000,12,13,16,cluster_size_gini,0.076068376068376,0.2368055555555555,0.16073717948717947,worse,lower_better
phylo_protein_12taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,180,3000,12,13,16,noise_label_fraction,0.0,0.0,0.0,tie,lower_better
phylo_protein_12taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,180,3000,12,13,16,silhouette_score,0.46401217254561,0.4586382069194477,-0.005373965626162325,worse,higher_better
phylo_protein_12taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,180,3000,12,13,16,davies_bouldin_index,0.8013405759704325,1.194091793559281,0.39275121758884846,worse,lower_better
phylo_protein_12taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,180,3000,12,13,16,calinski_harabasz_index,70.18488467965001,56.32763505382439,-13.857249625825624,worse,higher_better
phylo_protein_12taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,180,3000,12,13,16,cluster_count_abs_error,1.0,4.0,3.0,worse,lower_better
phylo_protein_12taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,180,3000,12,13,16,over_split,1.0,1.0,0.0,tie,lower_better
phylo_protein_12taxa,phylogenetic_protein,phylogenetic_sequence,categorical_one_hot,180,3000,12,13,16,under_split,0.0,0.0,0.0,tie,lower_better
phylo_divergent_4taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,100,400,4,1,4,ari,0.0,1.0,1.0,improved,higher_better
phylo_divergent_4taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,100,400,4,1,4,nmi,0.0,1.0,1.0,improved,higher_better
phylo_divergent_4taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,100,400,4,1,4,ami,0.0,1.0,1.0,improved,higher_better
phylo_divergent_4taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,100,400,4,1,4,purity,0.25,1.0,0.75,improved,higher_better
phylo_divergent_4taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,100,400,4,1,4,homogeneity,0.0,1.0,1.0,improved,higher_better
phylo_divergent_4taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,100,400,4,1,4,completeness,1.0,1.0,0.0,tie,higher_better
phylo_divergent_4taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,100,400,4,1,4,v_measure,0.0,1.0,1.0,improved,higher_better
phylo_divergent_4taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,100,400,4,1,4,fowlkes_mallows,0.4923659639173309,1.0,0.5076340360826691,improved,higher_better
phylo_divergent_4taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,100,400,4,1,4,macro_recall,0.25,1.0,0.75,improved,higher_better
phylo_divergent_4taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,100,400,4,1,4,macro_f1,0.1,1.0,0.9,improved,higher_better
phylo_divergent_4taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,100,400,4,1,4,worst_cluster_recall,0.0,1.0,1.0,improved,higher_better
phylo_divergent_4taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,100,400,4,1,4,n_singleton_clusters,0.0,0.0,0.0,tie,lower_better
phylo_divergent_4taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,100,400,4,1,4,singleton_fraction,0.0,0.0,0.0,tie,lower_better
phylo_divergent_4taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,100,400,4,1,4,median_cluster_size,100.0,25.0,-75.0,descriptive_delta,descriptive
phylo_divergent_4taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,100,400,4,1,4,largest_cluster_fraction,1.0,0.25,-0.75,descriptive_delta,descriptive
phylo_divergent_4taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,100,400,4,1,4,effective_cluster_count,1.0,4.0,3.0,descriptive_delta,descriptive
phylo_divergent_4taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,100,400,4,1,4,cluster_size_entropy,-0.0,1.3862943611198906,1.3862943611198906,descriptive_delta,descriptive
phylo_divergent_4taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,100,400,4,1,4,cluster_size_gini,0.0,0.0,0.0,tie,lower_better
phylo_divergent_4taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,100,400,4,1,4,noise_label_fraction,0.0,0.0,0.0,tie,lower_better
phylo_divergent_4taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,100,400,4,1,4,cluster_count_abs_error,3.0,0.0,-3.0,improved,lower_better
phylo_divergent_4taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,100,400,4,1,4,over_split,0.0,0.0,0.0,tie,lower_better
phylo_divergent_4taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,100,400,4,1,4,under_split,1.0,0.0,-1.0,improved,lower_better
phylo_divergent_8taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,160,800,8,11,8,ari,0.959565991353734,1.0,0.040434008646266006,improved,higher_better
phylo_divergent_8taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,160,800,8,11,8,nmi,0.971332688487344,1.0,0.028667311512656002,improved,higher_better
phylo_divergent_8taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,160,800,8,11,8,ami,0.9678544705770514,1.0,0.03214552942294857,improved,higher_better
phylo_divergent_8taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,160,800,8,11,8,purity,1.0,1.0,0.0,tie,higher_better
phylo_divergent_8taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,160,800,8,11,8,homogeneity,1.0,1.0,0.0,tie,higher_better
phylo_divergent_8taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,160,800,8,11,8,completeness,0.9442632011500384,1.0,0.05573679884996163,improved,higher_better
phylo_divergent_8taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,160,800,8,11,8,v_measure,0.971332688487344,1.0,0.028667311512656002,improved,higher_better
phylo_divergent_8taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,160,800,8,11,8,fowlkes_mallows,0.96484250146414,1.0,0.03515749853586003,improved,higher_better
phylo_divergent_8taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,160,800,8,11,8,macro_recall,1.0,1.0,0.0,tie,higher_better
phylo_divergent_8taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,160,800,8,11,8,macro_f1,1.0,1.0,0.0,tie,higher_better
phylo_divergent_8taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,160,800,8,11,8,worst_cluster_recall,1.0,1.0,0.0,tie,higher_better
phylo_divergent_8taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,160,800,8,11,8,n_singleton_clusters,1.0,0.0,-1.0,improved,lower_better
phylo_divergent_8taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,160,800,8,11,8,singleton_fraction,0.00625,0.0,-0.00625,improved,lower_better
phylo_divergent_8taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,160,800,8,11,8,median_cluster_size,20.0,20.0,0.0,descriptive_delta,descriptive
phylo_divergent_8taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,160,800,8,11,8,largest_cluster_fraction,0.125,0.125,0.0,descriptive_delta,descriptive
phylo_divergent_8taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,160,800,8,11,8,effective_cluster_count,9.04474785557992,7.999999999999998,-1.0447478555799226,descriptive_delta,descriptive
phylo_divergent_8taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,160,800,8,11,8,cluster_size_entropy,2.2021842417953383,2.0794415416798357,-0.12274270011550259,descriptive_delta,descriptive
phylo_divergent_8taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,160,800,8,11,8,cluster_size_gini,0.2602272727272727,0.0,-0.2602272727272727,improved,lower_better
phylo_divergent_8taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,160,800,8,11,8,noise_label_fraction,0.0,0.0,0.0,tie,lower_better
phylo_divergent_8taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,160,800,8,11,8,silhouette_score,0.3279259012062477,0.3757330804010909,0.047807179194843175,improved,higher_better
phylo_divergent_8taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,160,800,8,11,8,davies_bouldin_index,1.5080520649459337,1.088033275492952,-0.42001878945298166,improved,lower_better
phylo_divergent_8taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,160,800,8,11,8,calinski_harabasz_index,26.34673533781887,37.01655326805066,10.669817930231787,improved,higher_better
phylo_divergent_8taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,160,800,8,11,8,cluster_count_abs_error,3.0,0.0,-3.0,improved,lower_better
phylo_divergent_8taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,160,800,8,11,8,over_split,1.0,0.0,-1.0,improved,lower_better
phylo_divergent_8taxa,phylogenetic_divergent,phylogenetic_sequence,categorical_one_hot,160,800,8,11,8,under_split,0.0,0.0,0.0,tie,lower_better
phylo_conserved_8taxa,phylogenetic_conserved,phylogenetic_sequence,categorical_one_hot,160,800,8,8,8,ari,1.0,1.0,0.0,tie,higher_better
phylo_conserved_8taxa,phylogenetic_conserved,phylogenetic_sequence,categorical_one_hot,160,800,8,8,8,nmi,1.0,1.0,0.0,tie,higher_better
phylo_conserved_8taxa,phylogenetic_conserved,phylogenetic_sequence,categorical_one_hot,160,800,8,8,8,ami,1.0,1.0,0.0,tie,higher_better
phylo_conserved_8taxa,phylogenetic_conserved,phylogenetic_sequence,categorical_one_hot,160,800,8,8,8,purity,1.0,1.0,0.0,tie,higher_better
phylo_conserved_8taxa,phylogenetic_conserved,phylogenetic_sequence,categorical_one_hot,160,800,8,8,8,homogeneity,1.0,1.0,0.0,tie,higher_better
phylo_conserved_8taxa,phylogenetic_conserved,phylogenetic_sequence,categorical_one_hot,160,800,8,8,8,completeness,1.0,1.0,0.0,tie,higher_better
phylo_conserved_8taxa,phylogenetic_conserved,phylogenetic_sequence,categorical_one_hot,160,800,8,8,8,v_measure,1.0,1.0,0.0,tie,higher_better
phylo_conserved_8taxa,phylogenetic_conserved,phylogenetic_sequence,categorical_one_hot,160,800,8,8,8,fowlkes_mallows,1.0,1.0,0.0,tie,higher_better
phylo_conserved_8taxa,phylogenetic_conserved,phylogenetic_sequence,categorical_one_hot,160,800,8,8,8,macro_recall,1.0,1.0,0.0,tie,higher_better
phylo_conserved_8taxa,phylogenetic_conserved,phylogenetic_sequence,categorical_one_hot,160,800,8,8,8,macro_f1,1.0,1.0,0.0,tie,higher_better
phylo_conserved_8taxa,phylogenetic_conserved,phylogenetic_sequence,categorical_one_hot,160,800,8,8,8,worst_cluster_recall,1.0,1.0,0.0,tie,higher_better
phylo_conserved_8taxa,phylogenetic_conserved,phylogenetic_sequence,categorical_one_hot,160,800,8,8,8,n_singleton_clusters,0.0,0.0,0.0,tie,lower_better
phylo_conserved_8taxa,phylogenetic_conserved,phylogenetic_sequence,categorical_one_hot,160,800,8,8,8,singleton_fraction,0.0,0.0,0.0,tie,lower_better
phylo_conserved_8taxa,phylogenetic_conserved,phylogenetic_sequence,categorical_one_hot,160,800,8,8,8,median_cluster_size,20.0,20.0,0.0,descriptive_delta,descriptive
phylo_conserved_8taxa,phylogenetic_conserved,phylogenetic_sequence,categorical_one_hot,160,800,8,8,8,largest_cluster_fraction,0.125,0.125,0.0,descriptive_delta,descriptive
phylo_conserved_8taxa,phylogenetic_conserved,phylogenetic_sequence,categorical_one_hot,160,800,8,8,8,effective_cluster_count,7.999999999999998,7.999999999999998,0.0,descriptive_delta,descriptive
phylo_conserved_8taxa,phylogenetic_conserved,phylogenetic_sequence,categorical_one_hot,160,800,8,8,8,cluster_size_entropy,2.0794415416798357,2.0794415416798357,0.0,descriptive_delta,descriptive
phylo_conserved_8taxa,phylogenetic_conserved,phylogenetic_sequence,categorical_one_hot,160,800,8,8,8,cluster_size_gini,0.0,0.0,0.0,tie,lower_better
phylo_conserved_8taxa,phylogenetic_conserved,phylogenetic_sequence,categorical_one_hot,160,800,8,8,8,noise_label_fraction,0.0,0.0,0.0,tie,lower_better
phylo_conserved_8taxa,phylogenetic_conserved,phylogenetic_sequence,categorical_one_hot,160,800,8,8,8,silhouette_score,0.5099734090973691,0.5099734090973691,0.0,tie,higher_better
phylo_conserved_8taxa,phylogenetic_conserved,phylogenetic_sequence,categorical_one_hot,160,800,8,8,8,davies_bouldin_index,0.8302438375028496,0.8302438375028496,0.0,tie,lower_better
phylo_conserved_8taxa,phylogenetic_conserved,phylogenetic_sequence,categorical_one_hot,160,800,8,8,8,calinski_harabasz_index,151.54233054991346,151.54233054991346,0.0,tie,higher_better
