left,right,distance,count
31.0,154.0,0.007895834268239293,3.0
92.0,161.0,0.007945047696362367,3.0
62.0,185.0,0.007959611380218005,3.0
10.0,73.0,0.008041587087553563,2.0
23.0,179.0,0.008147387282116562,3.0
28.0,112.0,0.008213353598140995,2.0
122.0,177.0,0.008294202817497463,3.0
37.0,151.0,0.008393744881901602,3.0
163.0,178.0,0.008502203727359447,4.0
3.0,188.0,0.008606995687803895,3.0
189.0,199.0,0.00868169862768918,9.0
6.0,77.0,0.008683327515952247,2.0
169.0,198.0,0.008819219257547032,5.0
113.0,206.0,0.008845572293903406,4.0
51.0,193.0,0.008946186552580107,4.0
71.0,170.0,0.008965941409717054,3.0
19.0,33.0,0.009013393553657703,2.0
40.0,182.0,0.009036019753689154,3.0
152.0,187.0,0.00911103513937208,4.0
171.0,210.0,0.009172913819642851,4.0
166.0,173.0,0.009250160917786798,4.0
207.0,218.0,0.009286656248653026,7.0
115.0,213.0,0.009459791847767416,5.0
205.0,215.0,0.00946967575505521,12.0
107.0,184.0,0.009499883832334216,3.0
90.0,200.0,0.009534053099196065,3.0
7.0,52.0,0.00960070109782246,2.0
27.0,223.0,0.00965160028586189,5.0
131.0,204.0,0.009697435776979603,5.0
63.0,75.0,0.009800532539084084,2.0
126.0,150.0,0.00992939241422372,3.0
15.0,54.0,0.00994256126578504,2.0
17.0,224.0,0.010012059591513942,5.0
99.0,211.0,0.010148404515933074,4.0
194.0,228.0,0.010173188146031631,15.0
30.0,201.0,0.010202553589732634,4.0
125.0,233.0,0.010238719976973603,6.0
196.0,208.0,0.01024972143650749,4.0
109.0,191.0,0.010264406489230354,4.0
66.0,160.0,0.010303746415632684,3.0
5.0,183.0,0.010319761888528435,5.0
216.0,244.0,0.010577288728341919,5.0
197.0,229.0,0.010593657718843573,5.0
146.0,232.0,0.01059726245089094,6.0
105.0,212.0,0.010627055451230626,4.0
158.0,231.0,0.010635784304757187,5.0
167.0,225.0,0.010742254888037792,6.0
140.0,209.0,0.010854155421712858,4.0
235.0,237.0,0.010861412309865431,8.0
133.0,239.0,0.01095845857935212,16.0
220.0,238.0,0.01098749528210682,7.0
156.0,217.0,0.01108324313541735,7.0
248.0,254.0,0.011173198291713354,22.0
195.0,257.0,0.011632577523640985,24.0
230.0,243.0,0.011662639503672518,7.0
29.0,50.0,0.011726457251501395,2.0
149.0,250.0,0.011733387879227411,6.0
13.0,251.0,0.011826425246033214,7.0
56.0,247.0,0.011910731461698654,6.0
226.0,258.0,0.011936594313620328,31.0
141.0,255.0,0.012088977599440939,8.0
14.0,219.0,0.012113155351824995,5.0
221.0,222.0,0.012372147120684619,5.0
214.0,242.0,0.01238482823906612,7.0
203.0,259.0,0.012401826186003046,9.0
240.0,266.0,0.012423139570040044,9.0
144.0,252.0,0.01244554352704311,5.0
253.0,264.0,0.012852940850567303,39.0
202.0,261.0,0.012867728342937028,10.0
58.0,227.0,0.013013194119268554,6.0
234.0,236.0,0.013176651314599865,4.0
108.0,262.0,0.013324237106699303,8.0
246.0,249.0,0.013488008003081234,9.0
9.0,274.0,0.013517734360636602,7.0
260.0,272.0,0.013843409954441305,41.0
269.0,271.0,0.01392378736473931,14.0
278.0,279.0,0.01415193136240837,48.0
256.0,268.0,0.01419596286139507,14.0
100.0,277.0,0.014654166717312345,10.0
273.0,281.0,0.014822483478151677,58.0
241.0,275.0,0.014826072542005825,10.0
282.0,284.0,0.015450520652258153,72.0
49.0,280.0,0.015869510853245145,15.0
70.0,270.0,0.01612478615129642,10.0
263.0,288.0,0.016638905357141544,16.0
11.0,283.0,0.016660364018302336,11.0
267.0,276.0,0.01679869388129075,13.0
286.0,290.0,0.016886817046975547,83.0
245.0,292.0,0.01768931573412773,88.0
265.0,293.0,0.01793068260745058,96.0
289.0,294.0,0.018340251008206566,112.0
285.0,291.0,0.018511345221604858,23.0
295.0,296.0,0.019123192102254417,135.0
287.0,297.0,0.02036880366648101,150.0
