gene,mode_22,mode_23,mode_24,mode_25,mode_26,mode_27,mode_28,mode_29,mode_30,mode_31,mode_32,mode_33,mode_34,mode_35,mode_36,mode_37,mode_38,mode_39,mode_40,mode_41,mode_42,mode_43,mode_44,mode_45,mode_46,mode_47,mode_48,mode_49,mode_50,mode_51
PIK3CG,-0.001431787932412859,-0.012509153431830114,-0.021432589758761757,0.00060672910578614,-0.02724479753200641,0.018258363121953104,-0.02275496184555856,-0.0012294133089058752,0.0019046587191070188,-0.005663566728789094,-0.018019766262351928,0.0007104777391706405,0.02769266183055398,0.006367840373436167,-0.015984873256620968,-0.011188447849484463,0.0009162418643116712,0.020633960013463303,-0.013503533115744905,-0.024383705598598426,0.028122942931421417,0.0023166010018012325,0.05170422635536687,0.0265443177251438,-0.03470331096321564,-0.04016468316854969,-0.01942015750581857,-0.0054437947570730345,-0.018714256197632752,0.005624563379515639
IRX4,-0.0958070290296285,-0.006781147486864271,0.08926293294416758,-0.015165397976158214,-0.018775953306764136,0.05153654511980749,0.15252600355302176,0.0007066450892153161,0.08665203427157661,0.07281153635562673,-0.0067309484734802945,-0.053449766409543124,-0.10252715965008548,-0.1347919998936245,0.05243577618426404,-0.054585706398635664,0.09120759930395309,0.03099986572186885,-0.12190100598039888,0.043113425472834824,0.05435354002452989,0.047600345048842786,-0.004568456367952475,-0.093635918202753,-0.05663196114751063,-0.07920110918972417,-0.038901023796695786,0.12210345421997311,0.005948663479418426,0.00868881138828431
CITED1,0.07445840950986538,-0.10238639201519319,0.05873239367512892,0.22767875603927593,0.003149416764624364,0.04735786768353403,0.17245989160532135,-0.01502069681050736,0.07956483073723301,-0.03441605132977538,0.18917640965969482,-0.0453967256905183,-0.017563989395406262,0.016668066854932224,0.10562715795085745,-0.024930629254403446,-0.000680530286217634,-0.05193980995097172,0.04330954038787178,-0.06497486455628101,-0.005537407857957047,-0.14880990705160857,0.005674203179832111,-0.04664640064324743,-0.05097652406872274,0.016748154846094782,0.020373009388151585,0.13919019612146202,0.0830715606402922,0.08399283815023419
GPATCH11,0.07338480399025601,0.07163048928241875,-0.16915386345562422,-0.005621520364545613,0.16975601606368707,0.09393151197922547,0.09208858060950995,-0.0004099241268635538,-0.011785920047303677,0.0006987537799053185,0.007627199665164958,0.02877134662267737,-0.022268537779285398,0.014881381992925883,0.09930244803174516,-0.04516179142159795,-0.02864652851748147,-0.11564302268348517,0.01013033705062328,0.0008593855197127722,0.06882860688856283,0.16859925389363842,-0.01858712279793114,0.09991963404619505,0.027337713905913042,-0.05908695221335627,0.017375092959442,0.0090782565189311,-0.043320994043719994,-0.011991885122625936
PPP4R3A,0.05154443201038285,-0.21108833955924414,-0.39824181787816554,0.09812961434267801,0.21209610777869536,-0.006481192656011425,0.11363971654901531,0.007683446097204133,0.15266430854647758,0.07546070709347133,-0.03649880224319931,-0.08045207508527068,-0.01135175196204586,-0.08832614769900325,0.06454822413669185,0.07408754550453257,-0.06616024739015691,0.29399737269873627,-0.09241289606178237,-0.07935732078194747,-0.049065374103394364,-0.09090497606214534,0.12425708389013004,0.09754858679224426,-0.007019632393797206,-0.04400514307130308,0.16804823400154276,0.019146112253998843,0.0718373228183027,0.005329589953711114
SUV39H1,0.013885531837159574,-0.08182158170487923,0.03847250985373403,0.021391350458038284,0.04847252986650886,0.022658277928902765,-0.015636427415894303,0.013679917941038,0.02490934039897162,-0.022710495463366433,0.027311961604765508,0.02820352965500977,-0.1058149177229798,0.08337544816822538,0.06727382083397196,-0.04943521495259681,0.045023308372212516,-0.0014297868498007339,0.029523694311580168,-0.019617301895852486,0.05087821113904631,-0.035248324448597705,0.05799258832567274,-0.06262515096618375,-0.053759800785282155,-0.06451650485650691,-0.04082346845870107,0.02504911721819894,-0.05074657400288633,-0.02968007294151696
KITLG,-0.015064667087016686,0.03244749054310226,-0.0016612633647703037,0.05474254026336811,-0.10651931114936351,0.10626514777428708,-0.05178629225104064,-0.017415991129698806,0.018101742681466144,-0.04461892945530067,-0.02197004845243809,0.0743451196382464,-0.00989605569760019,-0.012444374581960434,-0.005692058949057653,-0.03788006636681386,-0.06822745361845926,-0.008689164594067846,0.00935449499379528,0.061316968169344385,0.0008615632908560134,0.007038258195708947,0.14811286212372599,0.1184574197729014,0.07210053730903421,-0.10504457964977809,-0.18963850482573477,-0.045753806926522665,-0.08458359193404372,0.005713808045255309
PECAM1,0.07552828572101664,-0.07924835539745127,-0.005190691155190095,0.028621102217968195,-0.07428175553337532,0.19593364001636943,0.017579096305979036,0.07753402898634847,0.015064557568135994,-0.13048658637721958,0.03833453183890892,-0.03130534471243636,-0.1931977501855864,-0.030222240295837196,0.012337033076772598,0.022071502202918064,-0.012349250268013255,-0.00931996256048129,-0.10642120932191498,-0.0180680586914128,-0.17280050940702815,-0.06135380139392038,0.2610793149376428,-0.03690453289281527,0.4519883062509087,-0.04483906493224132,-0.09742264546019108,0.018716141013185444,0.12120495530136664,0.1973818642202675
HIST1H4A,-0.027193269628507197,0.1424150617781293,0.010290638238973422,-0.07296572286544288,-0.06907891501257736,-0.027335833490215174,0.016119354979695966,0.05543451489763372,-0.06434301995990391,-0.06373835109578338,-0.014887496130369443,0.020789658622099295,0.038372425049379544,0.01691322352111255,0.04696937788088307,-0.07328072093795765,0.03474463601668296,0.0741451535444247,-0.04267489267653175,-0.08684691401352423,-0.07317145716771133,-0.049526481265087303,0.016621549158913673,0.06400796920367038,-0.0253533338972147,0.03279750622093668,-0.07015380448376844,0.05944056064734567,0.012063077889920441,0.1543115319108004
AVEN,0.05862761908313098,0.13123411171043117,-0.09982114848334302,0.0511985049744977,-0.04559662228170216,0.05319965406597124,-0.0573218487583628,0.11906452587812447,0.0200708737873121,0.017073833026794452,0.03667319512082294,0.009065579776496562,0.019735948807521577,0.026239383696790294,0.03843486057961973,0.07113725389585804,0.012550322728267,-0.03521698405651127,0.0003384149145999722,-0.052037859726214004,-0.04708125568471003,-0.06977702150144578,-0.002075361980953859,-0.05598229089926984,-0.01134356398975538,0.04387362737457037,0.021342827663881656,-0.019960648386001645,0.05238805435987523,0.05126914178237105
MAU2,0.038548587237654655,-0.04650018346891341,0.0430624084208402,0.005342236406071985,-0.0019313134882809914,-0.17982480927310204,-0.10833153412859647,0.04514186097459844,0.16217895683457142,-0.021468180714922097,0.06607688890900174,0.0066789499324953535,-0.039076530810617176,0.05921603361788746,0.09093656851977629,0.0853886289969776,-0.03934446271097703,0.06177394687213013,0.04389212819053216,-0.023312535131883017,-0.14943471007219344,0.031657060181189994,0.04210420177606162,0.04896726501646935,-0.045644754319733694,-0.012956332399696369,-0.03974487153927288,-0.03308772190069066,0.01386772308439227,-0.052519823451449274
PAWR,-0.2651820353466052,-0.14977261871855096,-0.11643215847356427,-0.11205078840145244,0.17280319797824537,-0.28129529233741973,0.08759516498565957,-0.0004757465212817813,-0.36588393846255113,0.22038198300180786,-0.0017241337715728753,-0.24716515520512544,-0.17236492917880933,0.0425549007341087,0.026170350122398312,0.002767030870651971,0.2009482139693579,0.10629098645105017,0.17491975297146636,-0.1590623769539958,0.014428725117780377,0.09265344570026793,0.03341268532547247,-0.11082522092708479,0.14743849106928736,0.11606121718554188,0.027979146287746653,0.04124636797332413,-0.029034685040144004,0.045199936208412436
MATK,0.02446287908162274,0.007729822698199772,-0.024342423732417892,0.028360266030065456,0.046534812555608485,0.015820726498482367,0.013676740929220681,0.011265834836100202,-0.008836500869870633,0.025600151288633504,-0.017890627483534302,-0.006844391513877919,0.0060881905674846845,0.02807934762002113,-0.00841151674816336,0.003120415821073379,-0.003799863436396193,0.04853719055548159,0.00884191848406336,-0.052034634008824805,-0.0007751433054351161,0.00042591575513716495,0.04778085708964901,0.00891936981761785,-0.03987868698823965,-0.011953818260300713,-0.00035965159788655174,0.0048221078586705764,0.007272117225548711,-0.01556719390268075
RGL2,-0.05449576153485782,0.08583120527984575,-0.00403422891341702,-0.01624664050213336,-0.07668533852781854,0.055018843102001,0.016536395740125446,0.017286087462914285,0.09536859128942075,-0.03753225520682332,0.014979961498021766,0.09317669266638276,-0.012257093570498156,0.056013508070645104,0.051443432361059596,0.02004573502413471,-0.01842967708167561,0.030894017897775513,0.026064479442279496,-0.05293849912979853,0.024569899936252016,-0.004051433531513002,-0.056725832317309044,-0.006372764864927376,-0.06619992822934433,0.06147852157423114,-0.047999593367444235,-0.10113404853490386,0.03172151556480288,-0.026907749118468393
CDK1,-0.01100971252825049,0.018107098835962943,0.010919298531833845,0.11267981827233081,0.020762728160493363,0.01915803211405626,-0.05439515431329128,-0.054763244005356045,0.002034133551144854,-0.047364484101456696,-0.03527517373660146,0.007935149178637673,-0.01220891665347181,-0.006997087835153798,0.026637451849593447,-0.03587919456241876,-0.08441683182487683,0.07138361545728067,0.05275353086719628,0.020999302794520384,-0.06000837537359884,0.02135450039398749,-0.005863633510059618,0.026850478380759896,0.019033514451413623,-0.07538325076415309,-0.009605329486491303,-0.021430873523502605,0.012338624642200643,-0.07231354983782975
BCOR,0.05959477763463405,0.03073575602915972,-0.03518931333753039,-0.018510080488252128,0.011303963525112846,0.014924291947690049,-0.057913787369162535,-0.01925077341195374,0.0033677430822955626,0.02363253596039771,-0.14407887308672732,0.007306766116763675,-0.01829912208666682,0.012630265522349722,-0.02028993078183968,-0.11952630383673955,-0.0006006261986540037,0.013454923147194937,-0.011810257617162,0.01895699778670925,-0.007163473053405512,-0.06963391879010346,0.0026113455591864677,0.01943951357184142,-0.02790886170645221,0.04280175899704926,-0.009266926786138847,0.04375686104115057,0.004894381455922858,0.0026331851595881675
CELA1,0.3091016369451566,0.18991201351065187,0.04983593381999934,0.3061807484827486,0.07520458018708036,0.0802168294638534,-0.057769396899850105,0.03827018191963335,-0.06152026543075985,-0.11367641983008363,-0.0433696520196025,-0.07804321454876408,0.05638136040716923,0.32657936197139464,0.01174784681093426,-0.020631434594270498,0.26291019815375644,0.010909851558608725,-0.003886464281076444,-0.09285338063286445,-0.015485501651646883,0.09100067672160395,0.07525320090111048,-0.03888967251890497,0.0003165630508350847,-0.07603143418611971,-0.0042766173305642426,0.0028381658683915498,-0.019803301005335304,-0.02052078128788054
CSN1S1,0.14630986045919292,-0.4599273983732055,0.07981390929647736,-0.04413304735055055,-0.2088808474557112,0.201119338556261,0.035876165796837944,0.5108721728071668,-0.23855117301309392,-0.14388128503055445,-0.11367079502379313,-0.135870341143198,0.1558299444455017,-0.13906528120810252,0.2962570289935156,0.006375130432149001,0.040219936216144385,0.07330502316154,0.0385140946375536,0.09899511381942827,-0.11256675326804329,0.05269365768972669,-0.1024444135527438,-0.05761254873112013,-0.11076760483054005,0.007767075633017468,-0.006753981553651729,-0.06729354178232873,-0.07311277332720897,-0.038103375103378016
CBX7,0.055132228250023264,-0.03700413720795805,0.07986534712669335,0.07666709630853967,-0.003137167081244308,-0.0766222349946424,0.02415795026958436,-0.056311221605684116,-0.029263378945605174,-0.000387823571158303,-0.044613782226325074,0.04952988887145944,0.05789801445983622,-0.03728098833299065,0.10427055583922173,-0.11471428304147482,0.015391805383396889,-0.08589408729218188,-0.02464689759034954,-0.03339528922257117,0.03659084076654075,-0.010082817652791023,0.041168521963478165,-0.1026521169443454,-0.07315978154061586,-0.038403871600248184,0.006516409915950425,0.08361261207144714,0.031059829581136705,0.021934363591289398
ZBTB5,-0.08595552059781877,0.001986653908282025,0.05598410154582058,-0.02476616988498387,-0.01870091104312531,0.046238063335765,0.10465396056364316,0.011009725152216715,-0.0319928269011442,0.05008401831276748,0.0006109788259963661,0.06266631057933743,-0.05492494151680371,0.029277782493063162,-0.013354517572654049,-0.06402832144197942,0.0376093023932722,-0.12192272723177783,0.0528488682763154,0.07801872443421798,-0.04863389314481408,0.09548314258702753,0.08134431518071253,-0.06941095978614233,-0.021014109003622303,-0.014352185614486883,0.06826971733300487,0.01514566408913343,0.01812255790473972,-0.09525440698946541
PCGF5,-0.043409540261206886,0.02612701743480021,-0.018476331712041626,-0.06098682304765494,-0.047949955718853535,-0.03949718192136909,-0.0434150121529602,0.003456934527079315,0.0026739833246302554,-0.05532505651789566,-0.08623758239030793,0.03008642469543176,0.06254025497956606,0.0017630652302627712,0.01357535767034837,-0.09644082305364517,-0.013975438310484083,-0.04081255212043379,-0.04674748809028204,-0.02411396495776323,0.002367758925388589,0.04968433963413567,-0.030018987367616448,-0.062198288385579524,0.0039862465000562,-0.010741872476058461,-0.001134022049029615,0.05541213786031698,0.07404360303081287,0.016805737576227525
HAO2,-0.15769003196585743,-0.14906127510010428,0.21053646004364207,-0.2586632514762031,0.2719842696620472,0.35029798765989334,-0.285705558060971,-0.25225382686332454,0.11158288816413946,0.06410008347030881,0.2838800812833533,-0.1013602891283954,0.37501384609289534,-0.08083609355734588,0.03251491925394232,-0.1616110954604913,0.22069936037110927,0.045824953799307136,0.03372246546710225,0.013809206344825596,-0.09295245399667013,0.09199665423687302,0.058661277977512916,0.07448214822587514,-0.015212580643409081,0.01167811725195323,0.026019562389652195,-0.07494634105155669,0.005537877831698937,0.13478619566605723
KDM2B,-0.10249376853141495,0.10460022101528599,-0.008935573633783157,-0.18851269265346018,-0.05377222291036696,-0.03632046900819746,0.018506121762415124,0.004669011473836693,-0.06728276056249678,-0.059295921501122464,-0.025593126748483876,0.08518369983621299,0.029116789548954858,0.030750303747226527,0.09053063944781956,0.08792917352181172,-0.013175359260414748,0.021799795715793314,0.09271993674779953,0.01315198567775619,-0.004194779269524466,0.0765359405912941,-0.027807389432710085,-0.075700128695894,-0.004252570121949848,-0.039296189434155346,-0.09505304255100197,0.034359687285062696,0.05969176649641391,0.10386514430245543
ZBTB7A,-0.04540926059883153,-0.016616268990862822,0.008085877635158433,-0.07514418664920824,-0.06145406657095095,-0.0403740981591594,-0.0025600779026760012,-0.02265319835283118,0.0713209102018823,0.029615054090393257,0.007973998957976815,0.060907321337590595,-0.02576215357979081,-0.01865181947411295,0.08298138634112205,0.04899440088982277,-0.0018291998136656593,-0.04856571037154774,-0.008607284712836111,-0.041822026861393406,0.0460920668712882,0.03239698434526798,-0.016084602840425778,0.03461104489749902,0.009671611907576413,0.04299997475706866,0.06373856234247686,0.033868598509278626,0.02658266219650851,0.03671258897026262
PCGF1,0.06508416926059846,-0.02245940537229693,0.04880638463424618,0.06665993093429386,-0.014309856045111428,-0.03878404202291192,-0.03487576711350997,-0.044827211706712444,-0.02527313110225688,0.04519260790284416,-0.08146789315198012,0.0506936903684832,0.03303803714338104,-0.012456235684172964,0.07536130473713419,-0.22188218650886432,-0.1267386198182102,-0.014803674554425036,0.04968779906894805,-0.012538689526962599,0.036998656429261916,-0.056344687619484524,-0.027354567405014317,-0.028182590987896678,-0.022321170174820115,0.04349814523828243,-0.006192768682478112,-0.0022772167213761588,0.0013883272501283616,0.06166561428891898
PCGF3,-0.004112028954518177,-0.04882173565482101,-0.06613024162425475,-0.008320836925417602,0.03720566727806428,-0.033078261978004224,-0.029077397726183753,-0.07160973429711921,0.06004652577458365,-0.11101538785401814,-0.13128510887683095,0.05526139281548682,0.047846172517861774,0.002151457752160295,0.027202377037872847,0.0130634362093238,0.121907298685191,0.02174685297467149,-0.07377116445941513,0.04125267013090508,0.04479311989754584,0.0771463381623492,-0.040264491015955806,-0.08236139297215647,0.015537805565911385,0.0042547227490480405,0.05919651626718253,-0.12586993819358117,-0.011621047553740745,0.04566994547638507
L3MBTL1,-0.07109872778395042,0.03845302511665126,-0.08651867140761402,-0.009202564798866008,-0.011906851041272133,0.04740960051140658,-0.15323597511428289,0.07237641820693921,0.04516606589887703,-0.02241471307945027,-0.16447796493399244,0.04214004241501153,0.05258631933673883,-0.029205640957601618,0.03788060034337778,-0.08276510093353534,0.06810121405989485,-0.12387184723455173,-0.10375337743347234,-0.1463214292704197,-0.05101815160829784,0.04282624117494353,-0.1519484361067303,-0.11605502666793056,0.07797441180737466,0.010014250917688516,0.048596106421203766,0.08272551466026815,0.1325374886373177,-0.06660842710838863
CARD8,0.2301459013660527,0.15864482836288238,0.16023793968823485,0.10902063901796061,0.012665182336881582,0.004625961861857446,0.13580101149073714,-0.15244996136792116,-0.2839694359778679,-0.033066565532041556,0.07028764572673948,-0.019470666761987526,0.15338424854413452,-0.07921967881660741,-0.021541683393701525,0.18605647708003062,-0.04464158120697063,0.1138276415326702,0.0283701273130449,0.02649496777936377,-0.004569686383952118,0.11466690254501696,-0.15248274696595143,0.1288189054781083,0.11597317408044469,0.0333772876463662,0.034949892435671044,0.00418641806488462,0.10380008041851432,0.006489616321867962
NACC1,0.0035820685002640757,0.08139425771639602,-0.11460639969259767,-0.19730953634048543,0.08925588372253869,0.007369020418997888,0.07150956638128204,0.06732901611916742,-0.1450300704490339,-0.040749981501996276,0.04690629041219283,0.03369746500203733,-0.045024993484393164,0.16799212671944616,0.009863832610371657,-0.29042941622535196,-0.25123462136405145,0.024457288475517924,0.25128760051360305,0.043669444541201634,-0.12759859815675748,-0.29732526711241536,-0.0846093819178883,0.13173390130461518,-0.012164548499829383,-0.051628140426939785,0.1413814591944992,-0.036228605965703375,-0.03995096260173496,0.060556661661444675
PCGF2,-0.1161051030442796,-0.11978535680178831,-0.00270403397637989,-0.015115826637473281,0.04837289347827183,-0.1735159111098888,0.14271909030251134,-0.07063237428414021,-0.11398699203341056,0.08253566442997212,-0.04087784123989297,0.015922006221310864,-0.03676176983360712,0.003050006878049296,-0.052058307947476845,-0.07127159740523936,0.06391549636678753,-0.026531189052516023,0.13421443652552115,0.014757754588896445,-0.16206775776716173,0.013921184211638463,0.07226730442917662,0.08941292846968357,0.01714240455639611,-0.028449506818633934,-0.22371608711177776,-0.03837520159325082,-0.086650587228026,0.00939086254255312
HSPA12A,-0.15050752009063437,-0.24355079670738478,-0.028246466859914998,0.007830289111280036,-0.06723951025801886,0.14631371193698864,-0.02282844179661739,-0.018066774624636746,-0.05183537660397362,-0.1465957910581513,0.22221819687652483,-0.008702193822623704,0.017042363337395828,0.09220630781009889,-0.004848266565143985,0.00412710672492839,-0.22708073621901145,-0.0469312898074115,0.067622096136648,-0.08415297478090127,0.09145884633622864,0.11694444308411855,-0.03807847462378945,-0.0678115644933707,0.015040872534250304,-0.06157883626415163,0.03304240617695421,0.13806700819958215,-0.004567810629139515,0.05518040900417643
MLLT1,0.08908775887070908,-0.06738725257357558,-0.07890499630447591,0.09875206845534262,0.10253379676800138,0.0030303075544918373,-0.15944377081708808,0.06762302546811,-0.012436198671887826,0.10659377447133687,0.03691347810442215,0.11657127778532494,0.03181835774520352,0.019180920589954437,-0.0704741140400613,0.04811761496734125,0.01236315095270305,-0.04836410493856322,0.030456805070051576,0.007611402510788672,-0.02857675523137829,0.03151903618658097,0.04812633739847889,-0.045133149796769106,0.056221230620466967,-0.024769959596338646,0.092906967466455,0.040889243263113106,-0.08466413890805094,-0.03400441633529496
ERP44,0.332087939137955,-0.2481424436113799,0.17432942573954704,-0.10207654651490206,-0.022463319192128593,0.0754485472654143,9.306460763095753e-05,-0.15386337210898163,0.06894198361104073,0.0732397571707893,-0.26200180525872596,-0.17084005407755556,-0.24375206496075372,0.1208746538267106,-0.10632233808891342,0.1039765384208816,-0.07923385142121137,-0.1774350134619419,0.02788910450646823,-0.16405453707752543,0.007891522998795432,0.029424876009067378,-0.0029057058328145324,-0.025750836065507595,-0.05024470920630341,0.06629707291722915,-0.011467514526872958,-0.07644604788676856,-0.03113668073907321,0.13831983896920452
NFIC,-0.045674313685225995,0.11338350766276326,-0.07399527159377779,-0.14496291002041314,0.01374138629388363,-0.01861682848177733,-0.19909375507016808,0.08234861165556517,-0.16516358800404773,-0.026841239685038352,0.08230063621894237,-0.028341062816696468,0.029889283696262352,-0.004824950612388801,-0.04492107820615525,0.0955103073642827,-0.11818551108577224,-0.055918166365109746,-0.03366272586091362,-0.0983899980422356,-0.08734606766906758,0.054281685599903984,0.05275677225739789,-0.06428836210525306,0.025016667638196263,-0.05973606781883941,0.01994520977128246,-0.03627527771733803,-0.06502958569710227,-0.03946897630514542
SNAPC4,0.19654248230947374,0.17109056919178164,-0.03198388735045507,-0.049002172621373394,-0.03338975715100503,-0.017572437999651067,0.057415204268234654,-0.03837886465484411,0.006292634521908782,-0.17062319275638407,-0.11637322858795371,-0.13425419878631475,0.05364348360430883,-0.3001296151531737,-0.045338892174365306,0.07741989863284891,-0.0884417505762214,-0.07560375892713465,0.09615942902390706,0.008166272176723468,0.016119086561450433,0.10944790676440842,0.12154609850991864,-0.054152802786561545,0.00607136433789857,0.004218058748627437,0.09777774288955667,-0.07808228324238436,0.12093670566408389,-0.08296463227774953
MLLT3,0.13568124370097143,-0.0970491220020452,-0.1022666220226965,0.09082831108882974,0.08542976413460578,-0.008606829902685511,-0.15780447931809125,-0.005277556744780528,0.0004955967357428737,0.14705431342211048,0.019805431442178677,0.045095742508166614,0.03534651711026674,-0.14045778905788014,-0.018974215131021283,0.17696099202700646,-0.0120898485538499,-0.08767896622901472,0.12890770813682487,0.048934034621841135,0.12743840413434043,-0.12696422407690505,-0.009661280862079312,0.14294731167326985,0.00974256751845426,0.00671193315090602,-0.04897460761982565,0.12359587362675839,-0.14517690644820594,0.022335243940362823
QPRT,0.06392308851023402,0.06245275782764744,-0.0273087972355734,0.15409737432734805,0.04989039338484212,0.03971190358280321,-0.14717040737774012,0.06660151959818314,0.04458666592366404,0.030140536675755242,0.0400110561533488,-0.02360305823066702,0.06057021458678047,0.027878102045700588,-0.2022778347620738,-0.13414301599490464,-0.029183518224824536,0.14924665855034777,0.0634208658946874,-0.07140078209577715,0.048678372895453306,-0.005626046327410249,-0.07588812156432104,-0.012778365337593356,0.10165724870464013,0.16932437086757207,-0.0073277541039626195,0.05823803234524465,0.006143407290546276,-0.006663516505418898
KPNA4,-0.02599687761344753,0.03213874223780989,-0.07173798810763259,0.024511307276894028,-0.08074055496454968,0.029934445886227793,-0.0842160247635873,-0.0161811086242183,0.025856888586560874,0.014944004177491978,-0.08179099676524659,-0.07750397146455025,0.033024746673000566,-0.07200707210189719,-0.08476833908895304,-0.07657874481847089,-0.10338176199434233,0.09908483432008347,-0.004756480360056624,0.029305446537137625,0.008034126569282285,-0.04021066494554727,-0.06227354166074243,-0.05260414308358739,0.07502144089206914,-0.004961334970111875,-0.10902359655642586,-0.04252716037441898,0.029137487995849105,-0.04051777658817457
NFIA,0.01999937093109988,0.009528216956409503,-0.05674016430776565,-0.028845679616435537,-0.041382859882572814,0.0022140409409720156,-0.12529079097466234,0.11537636243820895,-0.047275922289297535,0.08869707422415209,0.12664580412813004,-0.04843261517689453,0.030500112652026474,0.04999346002720233,-0.041057900487369355,0.11739834031579108,-0.0431561697438393,-0.02859586616865097,-0.13017537704577564,-0.10644708552061494,0.04826752351329591,-0.027700376575834185,0.026996097750897407,-0.00219370175746743,0.055222013360423636,-0.0017762242275543353,0.06433674888805961,-0.013440780557747825,-0.10811805470018068,0.0024150480543043956
CBX4,0.015906527334454513,0.1016925201866686,-0.05648013832546503,0.0012292010742702719,-0.010435752731166967,0.0034863562317221913,-0.015776218595004905,-0.027188607878907457,0.0662490373540185,-0.09217596555109103,-0.03816959131555697,-0.13474360685036166,0.053594653771113734,-0.06255901289890721,-0.057328070521473026,0.04822710224103749,-0.0029262914463738074,0.057084169952006464,0.06530067100949127,0.045403667734806565,-0.05049839659350034,-0.05988899177910173,-0.022106496846682977,0.03639232601630643,-0.010231375005280492,-0.037021651813238084,-0.02749878398352868,0.09171138625386874,0.06464140280947002,0.07479169497679605
NFIX,0.048567384456110786,0.026053614038707647,-0.036522494736154834,-0.051924752544486974,-0.012826652786784094,-0.03602355055668967,-0.04699773616201043,0.06846205392055939,-0.06375064110525672,0.0300054190879307,0.05120301010860938,0.0144125886338582,0.031010475493835076,-0.05928827628003627,-0.01333901272620561,0.04525031093363388,-0.03333360050618985,-0.046665406961865045,-0.03263032017814199,-0.06634148736718785,0.04875018153896894,-0.014824631378993198,0.038742588773166636,-0.005722025352447976,-0.013532183099794455,-0.011591091761986493,-0.029798938049094673,-0.021338962717585022,-0.02053669395129309,0.024515929569154934
SHARPIN,0.18721612918153493,-0.2597993026350447,0.04694697967671966,-0.042382711740659704,-0.06398709789273165,-0.09507648393009545,-0.02478462881535294,0.14292612376069774,-0.07886707941281826,0.0014418145590759635,0.2377651054659546,0.11019917508070809,0.052688275333099326,0.07029417017248579,-0.10685174611858436,-0.16065430543828066,0.03673675702920599,-0.09847004856538243,-0.08486924377809123,-0.070983604389438,0.19898086755279815,-0.03322589252296616,-0.017044584619601295,0.10573325255257084,0.06376500376738661,-0.10414622485392266,-0.08176634988672879,0.06706371126111567,0.21555087581380913,-0.012731637474889472
RING1,0.024084053085678597,0.002469191401500641,0.12954388392456553,0.10017865320561792,0.053228188723441316,-0.07431308171801027,-0.012772286775713602,-0.08518037474244348,-0.09077195765549204,0.04061927204907178,0.050754913741280765,0.034788959042949666,-0.0306089881046129,-0.12006798076661819,0.06457825617369563,-0.0011342998402711637,-0.08831108511122146,-0.04635244693655431,-0.055062498397734284,-0.08587984575785597,-0.07525093988358256,-0.008526747481697062,0.12617062745059737,-0.05243404697000013,-0.11375387197572048,-0.03583383602712159,0.07311429244113966,0.018289117556092135,0.1736411693129329,-0.03302490177583976
C6ORF141,-0.10481443965379013,-0.028295713470424488,0.033023262767088876,0.11976035228935239,-0.13764391903589782,-0.1436646628820124,0.029906962473714844,0.007470513251549388,0.0376785458142178,0.04865647746624146,0.08266888271874306,0.03641746454347572,-0.0011379858180807327,0.09108835361184602,-0.06506796788607139,0.06391982752924441,-0.06597331631774249,0.054502252744747744,0.06988903278098609,0.004057223675298299,-0.039386939985040025,0.02125562652112693,-0.05251522233625636,-0.053942411455815964,0.011945570550987356,-0.07492228370437547,-0.05329512977517078,0.023980776064481304,-0.030770577636611635,-0.06768062653759012
YAF2,0.0006122324929698074,0.10739895394433382,0.09793014966570965,-0.07107880647651174,-0.044113568957900785,0.0027304649711612197,0.011382432668281841,0.012642698574060047,0.15030326963266494,-0.0025622405802852104,0.18328336642713422,-0.06974248532311993,-0.11046505792906523,-0.02070081983510235,0.09086298333516485,0.10477002706745087,-0.030313678801696397,-0.00021681429634504623,0.06920595779720405,-0.024699594184544846,0.06756205902485263,-0.037087566484561685,0.037020402983179594,-0.11260972961507175,0.031203474453525934,0.016314899869566347,-0.007304026238412406,-0.13906211351265593,-0.0785110638792325,-0.06282836796996172
PPP4R1L,-0.13409479674163186,-0.025727431610037342,-0.08212969668217074,0.049233744007659175,-0.09953606203737027,0.18099038295745032,0.01115259256995584,-0.12967036118254746,-0.06141164079751185,0.0596495628620018,-0.0899752075134859,-0.04834029630486496,0.07352571382829569,0.09417581512680129,0.06139029333639036,0.08913094700602445,-0.00887849902591225,-0.13500470727217992,-0.041886011523039925,0.003781504689275477,-0.05832820411193842,-0.10193202902036466,0.09709785760381169,0.010965495747240263,-0.043202582077061055,0.06368340132167279,-0.03900541900223978,-0.09858408623211422,-0.01145785832809269,0.003249738885288947
RNF2,-0.03901261130937473,0.09572835559560439,0.016914528195726558,-0.12301210616443689,-0.012314169736810446,0.016752094767969326,-0.032271057435724795,0.065327498304832,0.06736014245248956,0.0029273311770471075,0.07911392261954688,-0.08960276165421738,-0.05820644692940452,-0.018466270001650756,0.027111534980420363,0.039684026815896445,-0.010558720282276942,-0.07178631708594549,-0.009257692478474059,-0.016475587384131976,-0.007588738254810356,-0.0466736410809268,0.03026916102060976,-0.009541368878575245,-0.0251711918777719,-0.013520340035397684,0.08100566119386875,0.0008329047378408622,0.008259245795023261,-0.05406689406297897
