left,right,distance,count
197.0,238.0,0.016119103868395008,6.0
68.0,213.0,0.01618000414594898,3.0
224.0,244.0,0.01621117382243384,12.0
98.0,206.0,0.01623356843583705,3.0
208.0,248.0,0.01624423868949971,7.0
119.0,198.0,0.016352914354964408,3.0
105.0,202.0,0.01647607501339327,7.0
233.0,259.0,0.016578601955250828,9.0
216.0,242.0,0.016922596171652635,9.0
221.0,237.0,0.01694757767052919,6.0
218.0,226.0,0.016976277303080812,6.0
229.0,257.0,0.01702123918469279,10.0
225.0,246.0,0.017105907850270934,8.0
240.0,243.0,0.01710949979270742,6.0
251.0,254.0,0.01729054928214133,5.0
209.0,232.0,0.017682279357923845,8.0
114.0,234.0,0.017716365617565618,5.0
252.0,262.0,0.01788351693854359,16.0
247.0,258.0,0.017966931833760084,8.0
241.0,256.0,0.018125388917751246,9.0
239.0,265.0,0.018238298956210413,11.0
211.0,236.0,0.01843753023779941,10.0
255.0,261.0,0.018469356125015643,21.0
260.0,273.0,0.01868380053660305,20.0
145.0,270.0,0.01929640600834178,17.0
222.0,249.0,0.019327001274659424,7.0
253.0,275.0,0.019479822982176057,27.0
245.0,268.0,0.019649158713926265,11.0
80.0,271.0,0.019933633448436173,9.0
28.0,102.0,0.01997193161240725,2.0
51.0,250.0,0.020074843252065447,4.0
263.0,264.0,0.0201158798479431,16.0
269.0,274.0,0.020134493056216674,15.0
152.0,266.0,0.020372388408000874,8.0
267.0,272.0,0.020377951009309787,14.0
278.0,281.0,0.02109835201092452,16.0
283.0,284.0,0.021131967118088568,20.0
279.0,286.0,0.02121935044816102,35.0
277.0,285.0,0.02165711393871888,32.0
280.0,291.0,0.022505949806658827,43.0
287.0,290.0,0.023290426580968693,49.0
276.0,282.0,0.023607416637818734,22.0
289.0,292.0,0.024221408703076933,63.0
288.0,293.0,0.02469567814487186,65.0
295.0,296.0,0.025486636861206412,128.0
294.0,297.0,0.026099228034549303,150.0
