gene,subspace_axis_1,subspace_axis_2,cluster_id
RGL2,0.010808772674534584,-0.1954164221517677,6
CDK1,0.12469878981986059,-0.04462597343584507,62
BCOR,-0.02576659866681075,-0.09118959238056223,106
CELA1,-0.00968304472136029,0.03235475320399325,76
CSN1S1,0.003415578478472402,0.00952841820279531,67
CBX7,0.04697330405072471,-0.08612906679976823,104
ZBTB5,-0.14107823860917224,-0.005218556119522273,111
PCGF5,-0.010104163462064025,-0.10986063534720915,101
HAO2,0.0105955539526484,0.020885859415220198,73
KDM2B,0.026270972601332848,-0.11067385540290757,102
ZBTB7A,0.02389806856588921,0.14529186701397204,142
PCGF1,0.0021609117673519265,-0.04256829701881601,18
PCGF3,0.02023782052655275,-0.015162893590867397,105
L3MBTL1,0.1013986671724584,0.1741774564220045,127
CARD8,-0.059845559253691866,-0.11021546094540963,89
NACC1,-0.138122069492152,-0.003858594156632412,74
PCGF2,-0.013312482884607794,-0.11990523252582232,7
HSPA12A,0.22019904491402228,-0.01577779863155401,116
MLLT1,-0.16776203788572022,0.10051759864587384,11
ERP44,0.09563618038474717,-0.2021027162833738,56
NFIC,-0.04682760642853584,-0.05610339623744939,29
SNAPC4,-0.10805719900818324,0.08336225498623238,77
MLLT3,-0.19467147483538516,0.02145508586068839,12
QPRT,-0.04209026014488691,0.006748282386674108,108
KPNA4,0.1125258192433741,0.06968242496144243,63
NFIA,0.001383992050877832,-0.1197534028194618,30
CBX4,0.1680051081519543,0.008292221722855169,68
NFIX,0.03614733456278079,-0.04561042850394216,31
SHARPIN,-0.08553781260797853,0.11678763981749525,70
RING1,0.06294729038411472,-0.1292893213655166,8
C6ORF141,-0.05315193643820887,0.1275073277170736,139
YAF2,0.12944638332947386,0.028845548665467752,66
PPP4R1L,0.04112541468787802,0.057673810928279515,119
RNF2,0.16744831700539659,0.03504125062944456,46
BCL6,-0.10977370140989105,0.14422861442220597,71
NAA10,0.0340204765704779,0.05206438345805056,23
DCAF7,0.08256654680025648,-0.09289734729281199,26
RYBP,0.13306518561747802,-0.0018259246458445962,50
CBX8,-0.05671929296463871,-0.0899266414072292,107
PIP,-0.10772367794652361,0.18525878017348224,24
NCAPH2,-0.05048370379648455,0.18220962729561502,139
B4GALT2,0.16153256902365198,0.028708596721987608,117
SP1,0.09234970245654305,0.011381899297071826,57
CTBP1,0.047959852007586776,0.012300732054559857,32
CDC16,0.01901633824857469,0.08545759262832539,47
CBX3,0.09392831706525695,0.20666655518334548,125
BRAF,0.061839725535244514,-0.17667465043915612,0
CCDC96,-0.08515939880741734,0.09252008347366758,145
CBX6,-0.09721699423941807,-0.04200001703712117,109
SKP1,0.11819040444385195,0.05316251480911363,49
S100P,-0.08586301132228542,0.11134336227334259,143
USP7,-0.0015158826825564364,0.06294438335097643,42
