run_id,cluster_id,cluster_size,n_significant_terms_q05,min_q_value,top_term,top_term_prevalence_delta,coherent_by_rule
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,84,1,0,1.0,O2 CO2 Exchange in Erythrocytes,-0.006711409395973154,False
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,85,1,0,1.0,O2 CO2 Exchange in Erythrocytes,-0.006711409395973154,False
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,86,1,0,1.0,O2 CO2 Exchange in Erythrocytes,-0.006711409395973154,False
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,87,1,0,1.0,O2 CO2 Exchange in Erythrocytes,-0.006711409395973154,False
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,88,1,0,1.0,O2 CO2 Exchange in Erythrocytes,-0.006711409395973154,False
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,89,1,0,1.0,O2 CO2 Exchange in Erythrocytes,-0.006711409395973154,False
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,90,1,0,1.0,O2 CO2 Exchange in Erythrocytes,-0.006711409395973154,False
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,91,1,0,1.0,O2 CO2 Exchange in Erythrocytes,-0.006711409395973154,False
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,92,1,0,1.0,O2 CO2 Exchange in Erythrocytes,-0.006711409395973154,False
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,93,1,0,1.0,O2 CO2 Exchange in Erythrocytes,1.0,False
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,94,1,0,1.0,O2 CO2 Exchange in Erythrocytes,-0.006711409395973154,False
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,95,1,0,1.0,O2 CO2 Exchange in Erythrocytes,-0.006711409395973154,False
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,96,1,0,1.0,O2 CO2 Exchange in Erythrocytes,-0.006711409395973154,False
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,97,1,0,0.8847826086956521,SHC-mediated Cascade FGFR3,0.9060402684563759,False
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,98,1,0,0.9807228915662649,SHC-mediated Cascade FGFR3,0.9060402684563759,False
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,99,1,0,0.9886639676113359,SHC-mediated Cascade FGFR3,0.9060402684563759,False
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,100,1,0,1.0,O2 CO2 Exchange in Erythrocytes,-0.006711409395973154,False
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,101,1,0,1.0,O2 CO2 Exchange in Erythrocytes,-0.006711409395973154,False
