diagnosis_schema_version,case_id,test_case,case_category,rooted_subtree_id,subtree_leaf_count,complement_leaf_count,smaller_side_leaf_count,smaller_side_fraction,support_count,method_count,support_fraction,is_unstable,supporting_methods,absent_methods,contrast_type,median_supporting_branch_length,min_supporting_branch_length,max_supporting_branch_length,subtree_leaf_preview,complement_leaf_preview
tree_topology_difference_diagnosis/v1,gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,452505b101fcf9c8,155,6,6,0.037267080745341616,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.0146150798787,0.0146150798787,0.0146150798787,"S0,S1,S10,S100,S101,S102,S103,S104,S105,S106,S107,S108,...(+143)","S155,S156,S157,S158,S159,S160"
tree_topology_difference_diagnosis/v1,gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,0188a35a58531c64,6,155,6,0.037267080745341616,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.00808192479006,0.00808192479006,0.00808192479006,"S0,S1,S2,S3,S4,S5","S10,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S11,...(+143)"
tree_topology_difference_diagnosis/v1,gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,b8128379adf021b6,156,5,5,0.031055900621118012,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.00503265871654,0.00503265871654,0.00503265871654,"S10,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S11,...(+144)","S0,S1,S2,S3,S4"
tree_topology_difference_diagnosis/v1,gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,86d405320f5f26a0,5,156,5,0.031055900621118012,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.013376283542,0.013376283542,0.013376283542,"S156,S157,S158,S159,S160","S0,S1,S10,S100,S101,S102,S103,S104,S105,S106,S107,S108,...(+144)"
tree_topology_difference_diagnosis/v1,gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,990c8c1b925f7c84,156,5,5,0.031055900621118012,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.0134239713424,0.0134239713424,0.0134239713424,"S0,S1,S10,S100,S101,S102,S103,S104,S105,S106,S107,S108,...(+144)","S156,S157,S158,S159,S160"
tree_topology_difference_diagnosis/v1,gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,938826f00b8fc84a,5,156,5,0.031055900621118012,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.0051537495576,0.0051537495576,0.0051537495576,"S0,S1,S2,S3,S4","S10,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S11,...(+144)"
tree_topology_difference_diagnosis/v1,gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,4f52f4cddfa8d43a,157,4,4,0.024844720496894408,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.0268684302184,0.0268684302184,0.0268684302184,"S10,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S11,...(+145)","S0,S1,S2,S3"
tree_topology_difference_diagnosis/v1,gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,a578a73b8082730a,4,157,4,0.024844720496894408,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.059571708722,0.059571708722,0.059571708722,"S157,S158,S159,S160","S0,S1,S10,S100,S101,S102,S103,S104,S105,S106,S107,S108,...(+145)"
tree_topology_difference_diagnosis/v1,gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,df4cc65423e2a551,157,4,4,0.024844720496894408,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.0596023647715,0.0596023647715,0.0596023647715,"S0,S1,S10,S100,S101,S102,S103,S104,S105,S106,S107,S108,...(+145)","S157,S158,S159,S160"
tree_topology_difference_diagnosis/v1,gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,0f1222458bed101a,4,157,4,0.024844720496894408,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.0271488457,0.0271488457,0.0271488457,"S0,S1,S2,S3","S10,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S11,...(+145)"
tree_topology_difference_diagnosis/v1,gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,9eb4ac1ff05eb731,158,3,3,0.018633540372670808,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.159496343078,0.159496343078,0.159496343078,"S10,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S11,...(+146)","S0,S1,S2"
tree_topology_difference_diagnosis/v1,gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,12acadf4706fb994,3,158,3,0.018633540372670808,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.133699564436,0.133699564436,0.133699564436,"S158,S159,S160","S0,S1,S10,S100,S101,S102,S103,S104,S105,S106,S107,S108,...(+146)"
tree_topology_difference_diagnosis/v1,gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,75543d39617ed03e,158,3,3,0.018633540372670808,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.128568898618,0.128568898618,0.128568898618,"S0,S1,S10,S100,S101,S102,S103,S104,S105,S106,S107,S108,...(+146)","S158,S159,S160"
tree_topology_difference_diagnosis/v1,gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,de72fa42e15e33d0,3,158,3,0.018633540372670808,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.160946150189,0.160946150189,0.160946150189,"S0,S1,S2","S10,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S11,...(+146)"
tree_topology_difference_diagnosis/v1,gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,f65a6c1ce949c39a,159,2,2,0.012422360248447204,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.072756866329,0.072756866329,0.072756866329,"S10,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S11,...(+147)","S0,S1"
tree_topology_difference_diagnosis/v1,gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,bd763d07edb10fa3,2,159,2,0.012422360248447204,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.728956805702,0.728956805702,0.728956805702,"S159,S160","S0,S1,S10,S100,S101,S102,S103,S104,S105,S106,S107,S108,...(+147)"
tree_topology_difference_diagnosis/v1,gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,ed9c35faeb6bbb3b,159,2,2,0.012422360248447204,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.70113147024,0.70113147024,0.70113147024,"S0,S1,S10,S100,S101,S102,S103,S104,S105,S106,S107,S108,...(+147)","S159,S160"
tree_topology_difference_diagnosis/v1,gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,a6f08a4be0fd3bbf,160,1,1,0.006211180124223602,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.0710307303509,0.0710307303509,0.0710307303509,"S0,S1,S10,S100,S101,S102,S103,S104,S105,S106,S107,S108,...(+148)",S160
tree_topology_difference_diagnosis/v1,gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,94f1c0923c3ba917,2,159,2,0.012422360248447204,7,7,1.0,False,"average,centroid,complete,median,single,ward,weighted",,mixed_topology_subtree,0.145239197686,0.072756866329,0.145239197686,"S0,S1","S10,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S11,...(+147)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,d9209dcbb49bacff,60,60,60,0.5,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,5.5646049325e-05,5.5646049325e-05,5.5646049325e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+48)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+48)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,d0271cae5eb1e064,60,60,60,0.5,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,4.24297982592e-05,4.24297982592e-05,4.24297982592e-05,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+48)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+48)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,4895e3b20280a447,61,59,59,0.49166666666666664,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.000148511058353,0.000148511058353,0.000148511058353,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+49)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+47)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,be684ff6842338e8,59,61,59,0.49166666666666664,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,3.87277796856e-05,3.87277796856e-05,3.87277796856e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+47)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+49)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,eeb42c8e1d03ca01,61,59,59,0.49166666666666664,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,2.35846660143e-05,2.35846660143e-05,2.35846660143e-05,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+49)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+47)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,e0a6691e4388b76d,59,61,59,0.49166666666666664,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,9.82996877421e-05,9.82996877421e-05,9.82996877421e-05,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+47)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+49)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,b195b6c7fd42936f,62,58,58,0.48333333333333334,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,2.08510575124e-05,2.08510575124e-05,2.08510575124e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+50)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+46)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,c121b8410bb4c860,58,62,58,0.48333333333333334,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,5.19228984979e-05,5.19228984979e-05,5.19228984979e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+46)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+50)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,865b6812dfd0d14d,62,58,58,0.48333333333333334,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,3.31705911448e-05,3.31705911448e-05,3.31705911448e-05,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+50)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+46)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,260481efb6dc57db,58,62,58,0.48333333333333334,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,1.06668330411e-05,1.06668330411e-05,1.06668330411e-05,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+46)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+50)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,7da7a4cb84f1fda6,63,57,57,0.475,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,2.28543675458e-05,2.28543675458e-05,2.28543675458e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+51)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+45)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,912c9d62b709aaf3,57,63,57,0.475,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,2.49395977757e-05,2.49395977757e-05,2.49395977757e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+45)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+51)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,a9e395a130b12540,63,57,57,0.475,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,1.38657544074e-05,1.38657544074e-05,1.38657544074e-05,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+51)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+45)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,888fbbb45c1ff355,57,63,57,0.475,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,1.21945311466e-05,1.21945311466e-05,1.21945311466e-05,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+45)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+51)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,ed9b3d7b15eec685,64,56,56,0.4666666666666667,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.12578620759e-05,1.12578620759e-05,1.12578620759e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+52)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+44)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,0d771926f817b062,56,64,56,0.4666666666666667,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.4372292315e-05,1.4372292315e-05,1.4372292315e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+44)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+52)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,80779fb74709df0c,64,56,56,0.4666666666666667,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,5.73945302683e-06,5.73945302683e-06,5.73945302683e-06,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+52)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+44)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,a75dd90d9904cc84,56,64,56,0.4666666666666667,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,3.470294027e-06,3.470294027e-06,3.470294027e-06,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+44)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+52)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,2901a54ff09762f2,65,55,55,0.4583333333333333,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.09869274633e-05,1.09869274633e-05,1.09869274633e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+53)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+43)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,3ce479646fc723a9,55,65,55,0.4583333333333333,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.00292901963e-05,1.00292901963e-05,1.00292901963e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+43)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+53)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,0c0f527357940e70,65,55,55,0.4583333333333333,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,2.80401239658e-06,2.80401239658e-06,2.80401239658e-06,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+53)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+43)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,7036080b85e80a4a,55,65,55,0.4583333333333333,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,3.29765149648e-06,3.29765149648e-06,3.29765149648e-06,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+43)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+53)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,48ac86aa3a4f582c,66,54,54,0.45,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,8.34942953305e-06,8.34942953305e-06,8.34942953305e-06,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+54)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+42)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,64f298100b963872,54,66,54,0.45,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.45034753166e-05,1.45034753166e-05,1.45034753166e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+42)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+54)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,7bb31320f5b23218,66,54,54,0.45,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,5.89355966273e-06,5.89355966273e-06,5.89355966273e-06,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+54)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+42)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,fb049e7c5f48be88,54,66,54,0.45,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,1.87282149729e-06,1.87282149729e-06,1.87282149729e-06,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+42)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+54)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,72aef1758e694dba,67,53,53,0.44166666666666665,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.13198421496e-05,1.13198421496e-05,1.13198421496e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+55)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+41)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,0ce84968d2269a20,53,67,53,0.44166666666666665,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.10060062188e-05,1.10060062188e-05,1.10060062188e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+41)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+55)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,b498a01113cd0bdd,67,53,53,0.44166666666666665,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,3.43698934274e-06,3.43698934274e-06,3.43698934274e-06,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+55)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+41)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,6c2722615257f640,53,67,53,0.44166666666666665,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,3.50977832352e-06,3.50977832352e-06,3.50977832352e-06,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+41)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+55)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,9104a3256ac337c2,68,52,52,0.43333333333333335,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,4.01974073354e-06,4.01974073354e-06,4.01974073354e-06,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+56)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+40)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,8345e5fbf9acde1a,52,68,52,0.43333333333333335,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.48288594209e-05,1.48288594209e-05,1.48288594209e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+40)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+56)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,003dd9f6fb0e87ff,68,52,52,0.43333333333333335,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,6.21712538066e-06,6.21712538066e-06,6.21712538066e-06,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+56)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+40)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,7a558c29259da8ef,52,68,52,0.43333333333333335,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,5.79348199316e-07,5.79348199316e-07,5.79348199316e-07,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+40)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+56)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,3ace8c75d7f1768b,69,51,51,0.425,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,5.43372599787e-06,5.43372599787e-06,5.43372599787e-06,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+57)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+39)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,d7e5552bd9f273b8,51,69,51,0.425,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.59319322828e-05,1.59319322828e-05,1.59319322828e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+39)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+57)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,2c76a2e27fc544b8,69,51,51,0.425,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,7.11882260918e-06,7.11882260918e-06,7.11882260918e-06,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+57)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+39)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,bd4a3846724c595f,51,69,51,0.425,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,8.80952215232e-07,8.80952215232e-07,8.80952215232e-07,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+39)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+57)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,663944b665d73d0e,70,50,50,0.4166666666666667,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,3.22355707881e-06,3.22355707881e-06,3.22355707881e-06,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+58)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+38)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,eba15af2eccad67a,50,70,50,0.4166666666666667,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.54752058754e-05,1.54752058754e-05,1.54752058754e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+38)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+58)"
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,f0c591d66a396658,70,50,50,0.4166666666666667,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,6.80313988526e-06,6.80313988526e-06,6.80313988526e-06,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+58)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+38)"
