diagnosis_schema_version,case_id,test_case,case_category,rooted_subtree_id,subtree_leaf_count,complement_leaf_count,smaller_side_leaf_count,smaller_side_fraction,support_count,method_count,support_fraction,is_unstable,supporting_methods,absent_methods,contrast_type,median_supporting_branch_length,min_supporting_branch_length,max_supporting_branch_length,subtree_leaf_preview,complement_leaf_preview,absent_count,subtree_difference_score,subtree_difference_rank
tree_topology_difference_diagnosis/v1,sbm_hard,61,sbm_graphs,8118980f7521054f,63,57,57,0.475,1,8,0.125,True,weighted,"average,centroid,complete,median,neighbor_joining,single,ward",single_method_specific_subtree,1.26466105796e-10,1.26466105796e-10,1.26466105796e-10,"S1,S10,S101,S103,S104,S105,S11,S111,S112,S114,S118,S12,...(+51)","S0,S100,S102,S106,S107,S108,S109,S110,S113,S115,S116,S117,...(+45)",7,57,12
tree_topology_difference_diagnosis/v1,sbm_moderate,60,sbm_graphs,dffa9b42bebb19e7,35,85,35,0.2916666666666667,2,8,0.25,True,"average,centroid","complete,median,neighbor_joining,single,ward,weighted",mixed_topology_subtree,4.9086220372445e-05,3.65213888759e-06,9.45203018573e-05,"S0,S100,S102,S106,S109,S111,S114,S116,S14,S15,S20,S22,...(+23)","S1,S10,S101,S103,S104,S105,S107,S108,S11,S110,S112,S113,...(+73)",6,70,1
tree_topology_difference_diagnosis/v1,sbm_moderate,60,sbm_graphs,d3d734331e2fd024,60,60,60,0.5,1,8,0.125,True,average,"centroid,complete,median,neighbor_joining,single,ward,weighted",single_method_specific_subtree,0.000112412345398,0.000112412345398,0.000112412345398,"S0,S100,S102,S104,S106,S109,S110,S111,S113,S114,S116,S13,...(+48)","S1,S10,S101,S103,S105,S107,S108,S11,S112,S115,S117,S118,...(+48)",7,60,2
tree_topology_difference_diagnosis/v1,sbm_moderate,60,sbm_graphs,ab0ad12d41e323c2,61,59,59,0.49166666666666664,1,8,0.125,True,median,"average,centroid,complete,neighbor_joining,single,ward,weighted",nonmonotone_specific_subtree,0.000196463172018,0.000196463172018,0.000196463172018,"S0,S100,S101,S106,S108,S109,S111,S113,S114,S116,S118,S13,...(+49)","S1,S10,S102,S103,S104,S105,S107,S11,S110,S112,S115,S117,...(+47)",7,59,3
tree_topology_difference_diagnosis/v1,sbm_moderate,60,sbm_graphs,55f27d20727c1664,61,59,59,0.49166666666666664,1,8,0.125,True,single,"average,centroid,complete,median,neighbor_joining,ward,weighted",single_method_specific_subtree,3.80030449881e-05,3.80030449881e-05,3.80030449881e-05,"S0,S100,S101,S102,S106,S107,S108,S109,S11,S111,S114,S116,...(+49)","S1,S10,S103,S104,S105,S110,S112,S113,S115,S117,S118,S12,...(+47)",7,59,4
tree_topology_difference_diagnosis/v1,sbm_moderate,60,sbm_graphs,8f5e18d18bcaa52e,59,61,59,0.49166666666666664,1,8,0.125,True,centroid,"average,complete,median,neighbor_joining,single,ward,weighted",nonmonotone_specific_subtree,3.24637260196e-05,3.24637260196e-05,3.24637260196e-05,"S0,S100,S102,S104,S106,S109,S110,S111,S113,S114,S116,S13,...(+47)","S1,S10,S101,S103,S105,S107,S108,S11,S112,S115,S117,S118,...(+49)",7,59,5
tree_topology_difference_diagnosis/v1,sbm_moderate,60,sbm_graphs,03a3fb17d4dc7fc8,62,58,58,0.48333333333333334,1,8,0.125,True,single,"average,centroid,complete,median,neighbor_joining,ward,weighted",single_method_specific_subtree,5.14813816819e-05,5.14813816819e-05,5.14813816819e-05,"S0,S100,S101,S102,S106,S107,S108,S109,S11,S111,S114,S116,...(+50)","S1,S10,S103,S104,S105,S110,S112,S113,S115,S117,S12,S13,...(+46)",7,58,6
tree_topology_difference_diagnosis/v1,sbm_moderate,60,sbm_graphs,c69f16c819aedf8b,62,58,58,0.48333333333333334,1,8,0.125,True,centroid,"average,complete,median,neighbor_joining,single,ward,weighted",nonmonotone_specific_subtree,2.88856498826e-08,2.88856498826e-08,2.88856498826e-08,"S0,S100,S102,S104,S106,S107,S109,S11,S110,S111,S113,S114,...(+50)","S1,S10,S101,S103,S105,S108,S112,S115,S117,S118,S119,S12,...(+46)",7,58,7
tree_topology_difference_diagnosis/v1,sbm_moderate,60,sbm_graphs,e9dad4569c58da00,63,57,57,0.475,1,8,0.125,True,average,"centroid,complete,median,neighbor_joining,single,ward,weighted",single_method_specific_subtree,0.00329739145617,0.00329739145617,0.00329739145617,"S0,S100,S102,S104,S106,S109,S110,S111,S113,S114,S116,S119,...(+51)","S1,S10,S101,S103,S105,S107,S108,S11,S112,S115,S117,S118,...(+45)",7,57,8
tree_topology_difference_diagnosis/v1,sbm_moderate,60,sbm_graphs,6f24d896b5b6087f,57,63,57,0.475,1,8,0.125,True,single,"average,centroid,complete,median,neighbor_joining,ward,weighted",single_method_specific_subtree,9.8242747106e-05,9.8242747106e-05,9.8242747106e-05,"S0,S100,S101,S102,S106,S107,S108,S109,S11,S111,S114,S116,...(+45)","S1,S10,S103,S104,S105,S110,S112,S113,S115,S117,S118,S12,...(+51)",7,57,9
tree_topology_difference_diagnosis/v1,sbm_moderate,60,sbm_graphs,8404412ec52578d9,63,57,57,0.475,1,8,0.125,True,single,"average,centroid,complete,median,neighbor_joining,ward,weighted",single_method_specific_subtree,5.64599782579e-05,5.64599782579e-05,5.64599782579e-05,"S0,S100,S101,S102,S106,S107,S108,S109,S11,S111,S114,S116,...(+51)","S1,S10,S103,S104,S105,S110,S112,S113,S115,S117,S12,S13,...(+45)",7,57,10
tree_topology_difference_diagnosis/v1,sbm_moderate,60,sbm_graphs,ae255ec2ae67a4b9,63,57,57,0.475,1,8,0.125,True,centroid,"average,complete,median,neighbor_joining,single,ward,weighted",nonmonotone_specific_subtree,1.13805242473e-06,1.13805242473e-06,1.13805242473e-06,"S0,S100,S102,S104,S106,S107,S109,S11,S110,S111,S113,S114,...(+51)","S1,S10,S101,S103,S105,S108,S112,S115,S117,S118,S119,S12,...(+45)",7,57,11
tree_topology_difference_diagnosis/v1,sbm_moderate,60,sbm_graphs,4a672bca3713989a,56,64,56,0.4666666666666667,1,8,0.125,True,single,"average,centroid,complete,median,neighbor_joining,ward,weighted",single_method_specific_subtree,8.67416127067e-05,8.67416127067e-05,8.67416127067e-05,"S0,S100,S101,S102,S106,S107,S108,S109,S11,S111,S114,S116,...(+44)","S1,S10,S103,S104,S105,S110,S112,S113,S115,S117,S118,S12,...(+52)",7,56,12
