schema_version,case_id,test_case,case_category,left_tree_inference,right_tree_inference,left_run_id,right_run_id,leaf_set_equal,n_common_leaves,left_internal_split_count,right_internal_split_count,common_internal_split_count,rooted_internal_rf,rooted_internal_rf_relative,rooted_internal_split_jaccard,rooted_weighted_split_l1,left_found_clusters,right_found_clusters,predicted_label_ari_between_topologies,common_weighted_split_count,common_branch_length_mae,common_branch_length_rmse,common_branch_length_corr,sampled_leaf_path_pair_count,leaf_path_mae,leaf_path_rmse,leaf_path_corr,brancharchitect_status,brancharchitect_error,brancharchitect_rf,brancharchitect_weighted_rf,brancharchitect_interpolation_status,brancharchitect_processing_time,brancharchitect_frame_count,brancharchitect_temporal_event_count,brancharchitect_spr_event_count,brancharchitect_spr_total_hops,brancharchitect_spr_total_branch_length
brancharchitect_tree_comparison/v1,sbm_moderate,60,sbm_graphs,complete,median,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,True,120,118,118,66,104,0.4406779661016949,0.38823529411764707,9.314337759219333,1,1,1.0,186,0.033926448345080885,0.049480387371450774,0.9959072220787137,7140,0.012747156405646866,0.03199594749946132,0.9991712983568183,interpolation_available,,0.4358974358974359,9.31433775922114,ok,0.21688199043273926,154.0,47.0,43.0,439.0,18.92535526044165
brancharchitect_tree_comparison/v1,sbm_moderate,60,sbm_graphs,complete,neighbor_joining,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,True,120,118,118,35,166,0.7033898305084746,0.17412935323383086,18.081695967325366,1,1,1.0,155,0.0657545682996886,0.09403241185884702,0.9861603638382425,7140,0.02200434569311881,0.04670300375723383,0.9982358994899204,interpolation_available,,0.7008547008547008,18.081695967342394,ok,0.2296009063720703,231.0,76.0,69.0,1358.0,95.56293094345948
brancharchitect_tree_comparison/v1,sbm_moderate,60,sbm_graphs,complete,single,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,True,120,118,118,46,144,0.6101694915254238,0.24210526315789474,13.495589350849079,1,1,1.0,166,0.05318631888143127,0.08163566383232058,0.9904665169205596,7140,0.015705228422511524,0.03892082560262042,0.9987731886363174,interpolation_available,,0.6068376068376068,13.495589350868451,ok,0.22295117378234863,234.0,70.0,67.0,683.0,37.050718418331904
brancharchitect_tree_comparison/v1,sbm_moderate,60,sbm_graphs,complete,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,True,120,118,118,70,96,0.4067796610169492,0.42168674698795183,8.675991762097759,1,1,1.0,190,0.03000961490257843,0.04976554780695964,0.9963221762202228,7140,0.013650003073500082,0.030667360109167464,0.9992390832060981,interpolation_available,,0.4017094017094017,8.675991762137496,ok,0.06329774856567383,121.0,36.0,33.0,449.0,15.298340289475707
brancharchitect_tree_comparison/v1,sbm_moderate,60,sbm_graphs,complete,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,True,120,118,118,80,76,0.3220338983050847,0.5128205128205128,7.512809462138696,1,1,1.0,200,0.028157706766266805,0.05058272692373992,0.9960415961323226,7140,0.010352543983959638,0.0281399015953127,0.999359171954333,interpolation_available,,0.3162393162393162,7.512809462088985,ok,0.2218019962310791,89.0,25.0,22.0,202.0,8.623275064000076
brancharchitect_tree_comparison/v1,sbm_moderate,60,sbm_graphs,median,neighbor_joining,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,True,120,118,118,34,168,0.711864406779661,0.16831683168316833,19.042139405680043,1,1,1.0,154,0.06775985227321801,0.1017144330398155,0.9834887345002046,7140,0.02148418580683805,0.048589240421606374,0.9980903812656687,interpolation_available,,0.7094017094017094,19.042139405682985,ok,0.25144505500793457,258.0,80.0,73.0,1331.0,78.83054944065154
brancharchitect_tree_comparison/v1,sbm_moderate,60,sbm_graphs,median,single,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,True,120,118,118,47,142,0.6016949152542372,0.24867724867724866,12.548358623018594,1,1,1.0,167,0.04678684194104949,0.0769213192476256,0.9925085265111612,7140,0.012801334403511392,0.036538987582891404,0.9989185693766212,interpolation_available,,0.5982905982905983,12.54835862304106,ok,0.3289189338684082,225.0,70.0,66.0,567.0,29.389123213595592
brancharchitect_tree_comparison/v1,sbm_moderate,60,sbm_graphs,median,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,True,120,118,118,65,106,0.4491525423728814,0.38011695906432746,8.884024877474664,1,1,1.0,185,0.029328542915280233,0.05484508985362173,0.995141564705331,7140,0.013512858137130287,0.030849741668172802,0.9992299616524724,interpolation_available,,0.4444444444444444,8.884024877465238,ok,0.10108590126037598,155.0,55.0,51.0,768.0,33.25726342840326
brancharchitect_tree_comparison/v1,sbm_moderate,60,sbm_graphs,median,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,True,120,118,118,70,96,0.4067796610169492,0.42168674698795183,12.253206435558566,1,1,1.0,190,0.0491703161031596,0.06968808317318345,0.9924672010554686,7140,0.012884695292150973,0.03177387215314137,0.9991828913553926,interpolation_available,,0.4017094017094017,12.253206435478464,ok,0.2131037712097168,108.0,36.0,32.0,309.0,13.311313741924177
brancharchitect_tree_comparison/v1,sbm_moderate,60,sbm_graphs,neighbor_joining,single,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,True,120,118,118,26,184,0.7796610169491526,0.12380952380952381,20.74769327536533,1,1,1.0,146,0.08518158993054763,0.12128943803208425,0.9790483443414536,7140,0.02261243582033254,0.04930260840884864,0.9980332093493084,interpolation_available,,0.7777777777777778,20.74769327537031,ok,0.34783387184143066,271.0,85.0,82.0,1352.0,110.41389428706904
brancharchitect_tree_comparison/v1,sbm_moderate,60,sbm_graphs,neighbor_joining,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,True,120,118,118,36,164,0.6949152542372882,0.18,18.766790005287085,1,1,1.0,156,0.06628887965997791,0.09754369133102593,0.9851681235626186,7140,0.020891197739726558,0.045569619476294274,0.9983209112006818,interpolation_available,,0.6923076923076923,18.766790005305463,ok,0.2234649658203125,228.0,72.0,64.0,1304.0,77.95404385631684
brancharchitect_tree_comparison/v1,sbm_moderate,60,sbm_graphs,neighbor_joining,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,True,120,118,118,37,162,0.6864406779661016,0.18592964824120603,17.301237254704827,1,1,1.0,157,0.06924349604117847,0.09156203309807266,0.9873798687308644,7140,0.019769097169692953,0.0415588910498678,0.9986033071912729,interpolation_available,,0.6837606837606838,17.30123725470059,ok,0.35496091842651367,258.0,84.0,76.0,1889.0,89.72419622747155
brancharchitect_tree_comparison/v1,sbm_moderate,60,sbm_graphs,single,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,True,120,118,118,48,140,0.5932203389830508,0.2553191489361702,14.398059371425607,1,1,1.0,168,0.05565662299813434,0.09069757373211304,0.9902612396160948,7140,0.017908212475865395,0.04056196582672252,0.9986683268662933,interpolation_available,,0.5897435897435898,14.398059371443706,ok,0.3238561153411865,239.0,75.0,69.0,1299.0,81.5452760186122
brancharchitect_tree_comparison/v1,sbm_moderate,60,sbm_graphs,single,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,True,120,118,118,47,142,0.6016949152542372,0.24867724867724866,14.870846224116455,1,1,1.0,167,0.06200475884142171,0.08762349176285898,0.9885025509608221,7140,0.016328831814723624,0.037406240862249064,0.9988671251596555,interpolation_available,,0.5982905982905983,14.870846224097173,ok,0.32229089736938477,220.0,70.0,67.0,1713.0,87.554851257353
brancharchitect_tree_comparison/v1,sbm_moderate,60,sbm_graphs,ward,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,True,120,118,118,72,92,0.3898305084745763,0.43902439024390244,12.669740944938724,1,1,1.0,192,0.04978860055081632,0.07179156579024076,0.9929636085991149,7140,0.013324037442097349,0.031228490513201722,0.9992110514855664,interpolation_available,,0.38461538461538464,12.669740944928776,ok,0.07892298698425293,135.0,44.0,41.0,376.0,18.64010522683699
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,average,centroid,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,True,120,118,118,66,104,0.4406779661016949,0.38823529411764707,7.864879404798548,1,1,1.0,186,0.030078566191967516,0.048230727322915154,0.9960223208622707,7140,0.006199365045582334,0.021688046285167455,0.9994348845194987,interpolation_available,,0.4444444444444444,7.8648794048144826,ok,0.25661396980285645,166.0,48.0,44.0,425.0,25.45446177974951
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,average,complete,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,True,120,118,118,70,96,0.4067796610169492,0.42168674698795183,8.147115982809067,1,1,1.0,190,0.02988596258055213,0.0469442073278152,0.9958588706962553,7140,0.00897503323403281,0.021364965871009157,0.9994517980029274,interpolation_available,,0.4017094017094017,8.147115982834173,ok,0.21127986907958984,145.0,44.0,42.0,550.0,24.051737403848332
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,average,median,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,True,120,118,118,64,108,0.4576271186440678,0.37209302325581395,9.192203625971192,1,1,1.0,184,0.03242086158056478,0.06278184685118474,0.9923689442127288,7140,0.007664387500156118,0.026390682228134024,0.9991633684375282,interpolation_available,,0.452991452991453,9.192203625957102,ok,0.22962498664855957,172.0,52.0,46.0,522.0,32.97011519201255
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,average,neighbor_joining,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,True,120,118,118,40,156,0.6610169491525424,0.20408163265306123,12.287667162312347,1,1,1.0,160,0.04366674852291454,0.06299356748774793,0.992676658205879,7140,0.015338704274060998,0.034856756860690764,0.9985435121981386,interpolation_available,,0.6581196581196581,12.287667162295582,ok,0.24374794960021973,216.0,69.0,62.0,1062.0,37.297379528981416
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,average,single,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,True,120,118,118,47,142,0.6016949152542372,0.24867724867724866,12.366693698761232,1,1,1.0,167,0.053108431173826944,0.08137207957845048,0.9882275133856377,7140,0.009031094340413518,0.02696276017463851,0.9991264740519198,interpolation_available,,0.6068376068376068,12.366693698726117,ok,0.328704833984375,238.0,71.0,63.0,623.0,18.380722108361535
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,average,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,True,120,118,118,73,90,0.3813559322033898,0.44785276073619634,7.620138106555404,1,1,1.0,193,0.028097670909360942,0.045748035829867445,0.9960706268318,7140,0.006148902007140106,0.01881061373343524,0.9995750389111091,interpolation_available,,0.37606837606837606,7.620138106540696,ok,0.20830583572387695,149.0,46.0,41.0,508.0,14.982641917479423
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,average,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,True,120,118,118,81,74,0.3135593220338983,0.5225806451612903,6.512101139276893,1,1,1.0,201,0.024100508878925214,0.04002898620321277,0.9972320061130217,7140,0.006093010469457716,0.01955777004980662,0.9995408626786068,interpolation_available,,0.3076923076923077,6.512101139263457,ok,0.1768016815185547,113.0,35.0,30.0,332.0,8.096464807720363
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,centroid,complete,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,True,120,118,118,58,120,0.5084745762711864,0.3258426966292135,7.710871303651274,1,1,1.0,178,0.025795728991313445,0.05401286804166722,0.9947320268152218,7140,0.010522736398098349,0.025958309736244984,0.9991905489966497,interpolation_available,,0.5042735042735043,7.7108713036633745,ok,0.21893715858459473,180.0,56.0,51.0,840.0,30.426818277798745
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,centroid,median,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,True,120,118,118,66,104,0.4406779661016949,0.38823529411764707,10.40002404904351,1,1,1.0,186,0.043531649744254254,0.06852501069867303,0.9915374758076496,7140,0.007094780601764964,0.022794971033849053,0.9993756311596371,interpolation_available,,0.4358974358974359,10.40002404905383,ok,0.14300990104675293,156.0,47.0,45.0,478.0,21.883666138604436
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,centroid,neighbor_joining,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,True,120,118,118,37,162,0.6864406779661016,0.18592964824120603,13.649399397638492,1,1,1.0,157,0.05618457786262539,0.07726407661761997,0.9902580372285447,7140,0.01605382294899826,0.03667535721643193,0.9983874557971638,interpolation_available,,0.6837606837606838,13.649399397635348,ok,0.3054008483886719,252.0,77.0,73.0,1283.0,57.18499019897851
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,centroid,single,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,True,120,118,118,46,144,0.6101694915254238,0.24210526315789474,12.4569172647578,1,1,1.0,166,0.05645191392796863,0.08515344690460458,0.9865851898829711,7140,0.007569561366370512,0.025186863236389818,0.9992373075893816,interpolation_available,,0.6153846153846154,12.456917264769787,ok,0.33081722259521484,240.0,70.0,63.0,421.0,16.38626921843665
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,centroid,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,True,120,118,118,59,118,0.5,0.3333333333333333,8.075113237262554,1,1,1.0,179,0.027994644978252117,0.056835778914477865,0.9941543202233136,7140,0.009185733383533795,0.02684040946647658,0.9991345712546593,interpolation_available,,0.49572649572649574,8.075113237258297,ok,0.261462926864624,194.0,56.0,50.0,803.0,27.59333402396103
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,centroid,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,True,120,118,118,62,112,0.4745762711864407,0.3563218390804598,11.864623020599968,1,1,1.0,182,0.04899180258190737,0.06688514289059441,0.9931207410962329,7140,0.008931629397743411,0.02591207669525026,0.9991938008288854,interpolation_available,,0.4700854700854701,11.864623020631186,ok,0.15090107917785645,167.0,52.0,48.0,700.0,30.08795005700084
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,complete,median,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,True,120,118,118,62,112,0.4745762711864407,0.3563218390804598,11.899703342740507,1,1,1.0,182,0.047788821370789214,0.07008817800530438,0.9906428593662769,7140,0.011509052955049325,0.030125940313183705,0.998909922310551,interpolation_available,,0.47863247863247865,11.899703342753602,ok,0.27017688751220703,177.0,56.0,51.0,458.0,22.51473105490673
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,complete,neighbor_joining,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,True,120,118,118,40,156,0.6610169491525424,0.20408163265306123,13.472984670162054,1,1,1.0,160,0.05330945238709004,0.06873277451148942,0.9914942654324054,7140,0.016321556359141922,0.03608233798377556,0.9984392736493253,interpolation_available,,0.6581196581196581,13.472984670168783,ok,0.24104905128479004,260.0,82.0,73.0,1181.0,49.78435592291359
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,complete,single,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,True,120,118,118,43,150,0.635593220338983,0.22279792746113988,14.636022866371958,1,1,1.0,163,0.06715315553597935,0.09196486570300409,0.9842495958167058,7140,0.012836911758247822,0.03158221749281434,0.9988015909751347,interpolation_available,,0.6324786324786325,14.636022866395969,ok,0.4883081912994385,263.0,80.0,74.0,658.0,19.624895759713947
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,complete,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,True,120,118,118,83,70,0.2966101694915254,0.5424836601307189,2.350034925794721,1,1,1.0,203,0.006222166519073749,0.01843977781867277,0.9993519196128524,7140,0.008040807497747219,0.01772999299276787,0.9996224982799277,interpolation_available,,0.29914529914529914,2.350034925790744,ok,0.06453418731689453,113.0,33.0,30.0,273.0,5.630236323462379
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,complete,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,True,120,118,118,78,80,0.3389830508474576,0.4936708860759494,9.683999090284406,1,1,1.0,198,0.03815977017153572,0.05002263694516121,0.995842304711729,7140,0.009796916222363176,0.02477022027088589,0.9992634422006619,interpolation_available,,0.3418803418803419,9.68399909031153,ok,0.19873714447021484,108.0,33.0,29.0,247.0,9.431588281450846
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,median,neighbor_joining,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,True,120,118,118,37,162,0.6864406779661016,0.18592964824120603,13.170244343885356,1,1,1.0,157,0.048189610189060456,0.08183032011380387,0.987242304146767,7140,0.01566716425949625,0.03868708627748985,0.9982055813602144,interpolation_available,,0.6837606837606838,13.170244343915945,ok,0.24677681922912598,232.0,74.0,70.0,1274.0,58.3393160216517
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,median,single,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,True,120,118,118,46,144,0.6101694915254238,0.24210526315789474,11.247829953482718,1,1,1.0,166,0.04498161458335063,0.07557452442767423,0.9899545176199085,7140,0.008738649438187376,0.02634161517669299,0.9991661143367604,interpolation_available,,0.6068376068376068,11.247829953502329,ok,0.35879993438720703,244.0,73.0,66.0,450.0,16.301810884797035
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,median,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,True,120,118,118,61,114,0.4830508474576271,0.3485714285714286,11.59294042101881,1,1,1.0,181,0.046859045982465264,0.06951974441680744,0.9908045987952937,7140,0.009918221490940179,0.029853336651733797,0.9989295389846924,interpolation_available,,0.48717948717948717,11.592940421035427,ok,0.24262785911560059,180.0,55.0,51.0,783.0,29.11468489893551
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,median,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,True,120,118,118,71,94,0.3983050847457627,0.4303030303030303,7.0521580840799665,1,1,1.0,191,0.02345985471732442,0.05439703445555967,0.9945620296698857,7140,0.0074824134494392205,0.02345573145566008,0.9993394978123556,interpolation_available,,0.4017094017094017,7.052158084109079,ok,0.0888528823852539,130.0,42.0,37.0,345.0,13.647486189135334
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,neighbor_joining,single,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,True,120,118,118,31,174,0.7372881355932204,0.15121951219512195,16.9538121328193,1,1,1.0,151,0.07200997270873562,0.10609791060573921,0.9804458607694386,7140,0.01748881115521137,0.04044550679320347,0.9980386456956964,interpolation_available,,0.7350427350427351,16.95381213282441,ok,0.5180590152740479,278.0,86.0,80.0,864.0,73.49307074524107
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,neighbor_joining,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,True,120,118,118,42,152,0.6440677966101694,0.21649484536082475,13.280616118950562,1,1,1.0,162,0.05372294973556282,0.06920304344393308,0.9914678257841543,7140,0.015059446579773511,0.03514829976845314,0.9985190670457379,interpolation_available,,0.6410256410256411,13.28061611894784,ok,0.23258686065673828,225.0,74.0,64.0,1080.0,36.27544467686639
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,neighbor_joining,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,True,120,118,118,40,156,0.6610169491525424,0.20408163265306123,12.72188448837638,1,1,1.0,160,0.0439052606431953,0.0674246720397081,0.9911683491688039,7140,0.015712204081495953,0.038425894164283936,0.99823013266497,interpolation_available,,0.6581196581196581,12.721884488387623,ok,0.2566030025482178,235.0,79.0,72.0,1440.0,83.32562208926193
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,single,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,True,120,118,118,43,150,0.635593220338983,0.22279792746113988,14.508515712273349,1,1,1.0,163,0.06684734025587857,0.09187272102085499,0.984322111018823,7140,0.011597950518101523,0.030461042062768052,0.9988851621505472,interpolation_available,,0.6324786324786325,14.508515712273235,ok,0.3514060974121094,246.0,72.0,66.0,1456.0,63.00376695368274
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,single,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,True,120,118,118,47,142,0.6016949152542372,0.24867724867724866,13.03438931142974,1,1,1.0,167,0.05326792544039357,0.08730832782640441,0.987590930454206,7140,0.010639502052508444,0.0297088353649838,0.9989400200846479,interpolation_available,,0.5982905982905983,13.034389311434081,ok,0.35595130920410156,233.0,72.0,66.0,1359.0,77.38143810511797
