schema_version,test_case,source_case_id,case_id,case_category,method,benchmark_grid,run_id,tree_inference,branch_time_mode,metric_family,geometry_profile,graph_distance,nnls_target,geometry_dimension,elapsed_sec,geometry_constant_columns,status,skip_reason,true_clusters,found_clusters,labels_length,ari,nmi,ami,purity,homogeneity,completeness,v_measure,fowlkes_mallows,macro_recall,macro_f1,worst_cluster_recall,n_singleton_clusters,singleton_fraction,median_cluster_size,largest_cluster_fraction,effective_cluster_count,cluster_size_entropy,cluster_size_gini,noise_label_fraction,silhouette_score,davies_bouldin_index,calinski_harabasz_index,outlier_precision,outlier_recall,outlier_f1,singleton_outlier_isolated,grouped_outlier_cluster_recovered,root_smaller_child_fraction,nnls_normalized_residual_rmse,nnls_residual_rmse,nnls_target_mean,nnls_zero_branch_fraction,trace_edge_open,trace_sibling_open,root_edge_gate_open,root_sibling_p_value_corrected,min_edge_open_sibling_p_value_corrected,min_left_edge_p_value_bh,topology_kcut_ari,topology_kcut_nmi,topology_kcut_macro_f1,topology_kcut_silhouette_score,topology_kcut_largest_cluster_fraction,topology_exact_true_cluster_clade_fraction,topology_weighted_true_cluster_clade_purity,adaptive_neighbor_selected_k,geometry_ledoit_wolf_shrinkage,geometry_embedding_dimension,geometry_dimension_rule,geometry_zero_rows,geometry_regularization_tau,geometry_mean_degree,geometry_retained_eigenvalues,geometry_categorical_blocks,geometry_block_distance_identity,tree_priority,mean_partition_agreement,median_partition_agreement,agreement_pair_count,valid_internal_metrics,dominant_cluster_penalty,silhouette_rank,calinski_harabasz_rank,davies_bouldin_rank,cluster_count_rank,method_stability_rank,internal_core_rank_mean,sharp_label_free_score,sharp_label_free_score_rounded
family_metric_nnls_grid/v1,39,binary_low_noise_4c,binary_low_noise_4c::normalized_branch_length,balanced_binary,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_builder_neighbor_joining,neighbor_joining,normalized_branch_length,balanced_binary,hamming_via_binary_euclidean_embedding,euclidean_on_selected_embedding,squared_euclidean,100,0.5647938329998397,,ok,,4.0,4.0,80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,20.0,0.25,4.0,1.3862943611198906,0.0,0.0,0.5640027318832306,0.6595768969356764,87.9128946734153,,,,,,0.25,0.0589266123130833,0.023057274786948773,0.39128797468354437,0.03164556962025317,27.0,3.0,True,1.169645031169282e-08,2.916769629366285e-11,0.0,1.0,1.0,1.0,0.5640027318832306,0.25,1.0,1.0,10.0,,,,,,,,,,6,1.0,1.0,7,True,0.0,4.5,4.5,4.5,4.5,4.5,4.5,5.625,5.625
family_metric_nnls_grid/v1,90,overlap_mod_4c_small,overlap_mod_4c_small::none,sparse_overlap_binary,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_average,average,none,sparse_overlap_binary,cosine_via_unit_sphere_embedding,euclidean_on_selected_embedding,squared_euclidean,81,2.845284416999675,,ok,,4.0,4.0,400,0.9147788543485026,0.8882959279087826,0.8873718244502857,0.9675,0.8879993983626826,0.8885926555611972,0.8882959279087829,0.9359440967536976,0.9675,0.9675670496256451,0.93,0.0,0.0,100.0,0.265,3.9962995479414243,1.385368819924104,0.02375,0.0,0.05521108071486181,3.4904828167534037,17.33007048665285,,,,,,0.235,0.10987521847535373,0.06542182476738383,0.5954192917674034,0.0,125.0,3.0,True,7.317002426619975e-14,7.317002426619975e-14,5.525014055893013e-306,8.607592757571454e-06,0.014501807364461262,0.11050461182939221,-0.02751488793469372,0.9925,0.0,0.32747229326513216,10.0,,,,0.0,,,,,,3,0.666168224164975,0.7733148069265692,7,True,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1.75,1.75
family_metric_nnls_grid/v1,90,overlap_mod_4c_small,overlap_mod_4c_small::none,sparse_overlap_binary,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_complete,complete,none,sparse_overlap_binary,cosine_via_unit_sphere_embedding,euclidean_on_selected_embedding,squared_euclidean,81,2.5852138329996706,,ok,,4.0,6.0,400,0.7427089542094091,0.7715416426856302,0.7686849287518581,0.93,0.8624390760616413,0.6979777391022001,0.7715416426856301,0.8055487243548409,0.93,0.9306797467416644,0.83,0.0,0.0,78.0,0.2325,5.545244034861488,1.7129406297277896,0.195,0.0,0.009485444405361509,6.9548250579312265,8.654840641352326,,,,,,0.0575,0.11415073623091296,0.06796755052133786,0.5954192917674034,0.0,232.0,5.0,True,0.0019198920463886714,2.7154362318130354e-09,2.823060949547922e-287,8.607592757571454e-06,0.014501807364461262,0.11050461182939221,-0.04851310223162935,0.9925,0.0,0.2831541637090447,10.0,,,,0.0,,,,,,2,0.5740549638877116,0.7487011685919637,7,True,0.0,6.0,6.0,7.0,5.5,5.0,6.333333333333333,7.708333333333333,7.708333333
family_metric_nnls_grid/v1,90,overlap_mod_4c_small,overlap_mod_4c_small::none,sparse_overlap_binary,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_weighted,weighted,none,sparse_overlap_binary,cosine_via_unit_sphere_embedding,euclidean_on_selected_embedding,squared_euclidean,81,2.8631814169998506,,ok,,4.0,6.0,400,0.7907713360041502,0.8099202413442246,0.807512437876308,0.965,0.8956872722539121,0.7391431769920267,0.8099202413442247,0.8422785910988037,0.9650000000000001,0.9649652815535568,0.92,0.0,0.0,77.0,0.2475,5.365016479632127,1.6798994477707916,0.24083333333333334,0.0,0.01785437645297791,6.8348463371476695,9.466427749280378,,,,,,0.18,0.11300544502083221,0.06728562204016415,0.5954192917674034,0.0,179.0,5.0,True,7.025738669936131e-09,5.589969521885942e-11,2.9369855653501352e-269,8.607592757571454e-06,0.014501807364461262,0.11050461182939221,-0.04783260407081585,0.9925,0.0,0.30211820500557945,10.0,,,,0.0,,,,,,0,0.59927046169215,0.7095449751263401,7,True,0.0,5.0,5.0,6.0,5.5,4.0,5.333333333333333,6.708333333333333,6.708333333
family_metric_nnls_grid/v1,90,overlap_mod_4c_small,overlap_mod_4c_small::none,sparse_overlap_binary,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_single,single,none,sparse_overlap_binary,cosine_via_unit_sphere_embedding,euclidean_on_selected_embedding,squared_euclidean,81,3.390088458000264,,ok,,4.0,1.0,400,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.4981167541368988,0.25,0.1,0.0,0.0,0.0,400.0,1.0,1.0,-0.0,0.0,0.0,,,,,,,,,0.0025,0.11240537664852544,0.06692832975491324,0.5954192917674034,0.0,1.0,0.0,True,0.6602504987874942,0.6602504987874942,4.267117915971393e-08,-2.5063284794105115e-05,0.014466702176500762,0.11545510687889717,-0.03418389606859812,0.9925,0.0,0.2509430041472046,10.0,,,,0.0,,,,,,7,0.0,0.0,7,False,100.0,,,,,,,,
family_metric_nnls_grid/v1,90,overlap_mod_4c_small,overlap_mod_4c_small::none,sparse_overlap_binary,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_centroid,centroid,none,sparse_overlap_binary,cosine_via_unit_sphere_embedding,euclidean_on_selected_embedding,squared_euclidean,81,2.970589999999902,,ok,,4.0,4.0,400,0.9086762288886977,0.8817441684435953,0.8807658218142445,0.965,0.8814151344286165,0.8820734482084115,0.8817441684435952,0.9313594447019182,0.9650000000000001,0.9649652815535568,0.92,0.0,0.0,101.5,0.26,3.9958636336389186,1.3852597344880253,0.02375,0.0,0.051664831965342516,3.6163200002204965,16.608173125775938,,,,,,0.2325,0.110507806016596,0.06579847959317119,0.5954192917674034,0.0,9.0,3.0,True,6.51704596677442e-16,5.5358647863646214e-17,9.21494445388756e-307,8.607592757571454e-06,0.014501807364461262,0.11050461182939221,-0.026599118606718406,0.9925,0.0,0.32662553244800807,10.0,,,,0.0,,,,,,4,0.6711654350702076,0.7845974735478051,7,True,0.0,3.0,3.0,3.0,3.0,1.0,3.0,3.75,3.75
family_metric_nnls_grid/v1,90,overlap_mod_4c_small,overlap_mod_4c_small::none,sparse_overlap_binary,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_median,median,none,sparse_overlap_binary,cosine_via_unit_sphere_embedding,euclidean_on_selected_embedding,squared_euclidean,81,2.8052053749997867,,ok,,4.0,8.0,400,0.7335740297535105,0.7783946275594964,0.7745571760947101,0.9475,0.8874391250029101,0.6932154544522631,0.7783946275594964,0.7995774567337085,0.9475,0.9484041432093301,0.91,1.0,0.0025,56.0,0.2275,5.898531635190666,1.7747034445456416,0.374375,0.0,-0.008870394605749326,5.345612580985623,6.355584002537087,,,,,,0.0025,0.11377707066327868,0.0677450628336992,0.5954192917674034,0.0,12.0,4.0,True,0.7989038843219283,1.7383509874193007e-12,9.497677038361299e-254,8.607592757571454e-06,0.014501807364461262,0.11050461182939221,-0.023155196257921184,0.9925,0.0,0.2643484459905677,10.0,,,,0.0,,,,,,5,0.5644512957656939,0.7487011685919637,7,True,0.0,7.0,7.0,5.0,7.0,6.0,6.333333333333333,8.083333333333332,8.083333333
family_metric_nnls_grid/v1,90,overlap_mod_4c_small,overlap_mod_4c_small::none,sparse_overlap_binary,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_ward,ward,none,sparse_overlap_binary,cosine_via_unit_sphere_embedding,euclidean_on_selected_embedding,squared_euclidean,81,2.77653729199983,,ok,,4.0,4.0,400,0.9025204923564752,0.8765458468157277,0.8755243725495471,0.9625,0.8761223439764402,0.8769697592813533,0.8765458468157277,0.926740292662331,0.9624999999999999,0.962442747122749,0.91,0.0,0.0,101.5,0.2625,3.9946452859837236,1.384954785785285,0.0275,0.0,0.05406114518364817,3.612906850416002,17.169304102207438,,,,,,0.2475,0.10983754302938675,0.06539939208002915,0.5954192917674034,0.0,187.0,3.0,True,9.158861310477507e-10,9.158861310477507e-10,2.01710584514669e-309,8.607592757571454e-06,0.014501807364461262,0.11050461182939221,-0.023277365246823133,0.9925,0.0,0.3276737032856984,10.0,,,,0.0,,,,,,1,0.6672224937916196,0.7774918856524801,7,True,0.0,2.0,2.0,2.0,3.0,2.0,2.0,2.75,2.75
family_metric_nnls_grid/v1,90,overlap_mod_4c_small,overlap_mod_4c_small::none,sparse_overlap_binary,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_builder_neighbor_joining,neighbor_joining,none,sparse_overlap_binary,cosine_via_unit_sphere_embedding,euclidean_on_selected_embedding,squared_euclidean,81,15.837141999999858,,ok,,4.0,2.0,400,0.31285818058991716,0.5195042219415381,0.5176332592328243,0.495,0.36562921941173215,0.8970112895343066,0.5195042219415381,0.6162712805007233,0.495,0.36909437773538323,0.0,0.0,0.0,200.0,0.7475,1.7595622305976928,0.5650650454960258,0.2475,0.0,0.03355415737547573,4.474163604290985,14.622044362952217,,,,,,0.2525,0.10890512033899885,0.06484420962209053,0.5954192917674034,0.0,3.0,1.0,True,2.63428133275701e-12,2.63428133275701e-12,6.998286181178348e-305,8.607592757571454e-06,0.014501807364461262,0.11050461182939221,-0.02047721656003333,0.9925,0.0,0.2925046575834437,10.0,,,,0.0,,,,,,6,0.24093863058997814,0.253142345791059,7,True,3.0,4.0,4.0,4.0,1.0,7.0,4.0,7.25,7.25
family_metric_nnls_grid/v1,90,overlap_mod_4c_small,overlap_mod_4c_small::normalized_branch_length,sparse_overlap_binary,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_average,average,normalized_branch_length,sparse_overlap_binary,cosine_via_unit_sphere_embedding,euclidean_on_selected_embedding,squared_euclidean,81,2.784277041000223,,ok,,4.0,4.0,400,0.9147788543485026,0.8882959279087826,0.8873718244502857,0.9675,0.8879993983626826,0.8885926555611972,0.8882959279087829,0.9359440967536976,0.9675,0.9675670496256451,0.93,0.0,0.0,100.0,0.265,3.9962995479414243,1.385368819924104,0.02375,0.0,0.05521108071486181,3.4904828167534037,17.33007048665285,,,,,,0.235,0.10987521847535373,0.06542182476738383,0.5954192917674034,0.0,124.0,3.0,True,5.814514648850546e-14,5.814514648850546e-14,4.530566336099108e-269,8.607592757571454e-06,0.014501807364461262,0.11050461182939221,-0.02751488793469372,0.9925,0.0,0.32747229326513216,10.0,,,,0.0,,,,,,3,0.666168224164975,0.7733148069265692,7,True,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1.75,1.75
family_metric_nnls_grid/v1,90,overlap_mod_4c_small,overlap_mod_4c_small::normalized_branch_length,sparse_overlap_binary,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_complete,complete,normalized_branch_length,sparse_overlap_binary,cosine_via_unit_sphere_embedding,euclidean_on_selected_embedding,squared_euclidean,81,2.6094312079999327,,ok,,4.0,6.0,400,0.7427089542094091,0.7715416426856302,0.7686849287518581,0.93,0.8624390760616413,0.6979777391022001,0.7715416426856301,0.8055487243548409,0.93,0.9306797467416644,0.83,0.0,0.0,78.0,0.2325,5.545244034861488,1.7129406297277896,0.195,0.0,0.009485444405361509,6.9548250579312265,8.654840641352326,,,,,,0.0575,0.11415073623091296,0.06796755052133786,0.5954192917674034,0.0,226.0,5.0,True,0.001793816900403978,2.1919296265966565e-09,2.52023193287441e-185,8.607592757571454e-06,0.014501807364461262,0.11050461182939221,-0.04851310223162935,0.9925,0.0,0.2831541637090447,10.0,,,,0.0,,,,,,2,0.5740549638877116,0.7487011685919637,7,True,0.0,6.0,6.0,7.0,5.5,5.0,6.333333333333333,7.708333333333333,7.708333333
family_metric_nnls_grid/v1,90,overlap_mod_4c_small,overlap_mod_4c_small::normalized_branch_length,sparse_overlap_binary,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_weighted,weighted,normalized_branch_length,sparse_overlap_binary,cosine_via_unit_sphere_embedding,euclidean_on_selected_embedding,squared_euclidean,81,2.818569208000099,,ok,,4.0,6.0,400,0.7907713360041502,0.8099202413442246,0.807512437876308,0.965,0.8956872722539121,0.7391431769920267,0.8099202413442247,0.8422785910988037,0.9650000000000001,0.9649652815535568,0.92,0.0,0.0,77.0,0.2475,5.365016479632127,1.6798994477707916,0.24083333333333334,0.0,0.01785437645297791,6.8348463371476695,9.466427749280378,,,,,,0.18,0.11300544502083221,0.06728562204016415,0.5954192917674034,0.0,124.0,5.0,True,1.4521205148449896e-08,1.4306939656384099e-10,4.058298790857083e-189,8.607592757571454e-06,0.014501807364461262,0.11050461182939221,-0.04783260407081585,0.9925,0.0,0.30211820500557945,10.0,,,,0.0,,,,,,0,0.59927046169215,0.7095449751263401,7,True,0.0,5.0,5.0,6.0,5.5,4.0,5.333333333333333,6.708333333333333,6.708333333
family_metric_nnls_grid/v1,90,overlap_mod_4c_small,overlap_mod_4c_small::normalized_branch_length,sparse_overlap_binary,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_single,single,normalized_branch_length,sparse_overlap_binary,cosine_via_unit_sphere_embedding,euclidean_on_selected_embedding,squared_euclidean,81,3.4611905409997235,,ok,,4.0,1.0,400,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.4981167541368988,0.25,0.1,0.0,0.0,0.0,400.0,1.0,1.0,-0.0,0.0,0.0,,,,,,,,,0.0025,0.11240537664852544,0.06692832975491324,0.5954192917674034,0.0,1.0,0.0,True,0.6592444997864473,0.6592444997864473,1.6468042143624005e-05,-2.5063284794105115e-05,0.014466702176500762,0.11545510687889717,-0.03418389606859812,0.9925,0.0,0.2509430041472046,10.0,,,,0.0,,,,,,7,0.0,0.0,7,False,100.0,,,,,,,,
family_metric_nnls_grid/v1,90,overlap_mod_4c_small,overlap_mod_4c_small::normalized_branch_length,sparse_overlap_binary,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_centroid,centroid,normalized_branch_length,sparse_overlap_binary,cosine_via_unit_sphere_embedding,euclidean_on_selected_embedding,squared_euclidean,81,2.991306750000149,,ok,,4.0,4.0,400,0.9086762288886977,0.8817441684435953,0.8807658218142445,0.965,0.8814151344286165,0.8820734482084115,0.8817441684435952,0.9313594447019182,0.9650000000000001,0.9649652815535568,0.92,0.0,0.0,101.5,0.26,3.9958636336389186,1.3852597344880253,0.02375,0.0,0.051664831965342516,3.6163200002204965,16.608173125775938,,,,,,0.2325,0.110507806016596,0.06579847959317119,0.5954192917674034,0.0,8.0,3.0,True,5.010684273918387e-16,4.178130162353851e-17,2.0532552656161387e-265,8.607592757571454e-06,0.014501807364461262,0.11050461182939221,-0.026599118606718406,0.9925,0.0,0.32662553244800807,10.0,,,,0.0,,,,,,4,0.6711654350702076,0.7845974735478051,7,True,0.0,3.0,3.0,3.0,3.0,1.0,3.0,3.75,3.75
family_metric_nnls_grid/v1,90,overlap_mod_4c_small,overlap_mod_4c_small::normalized_branch_length,sparse_overlap_binary,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_median,median,normalized_branch_length,sparse_overlap_binary,cosine_via_unit_sphere_embedding,euclidean_on_selected_embedding,squared_euclidean,81,2.7778740410003593,,ok,,4.0,8.0,400,0.7335740297535105,0.7783946275594964,0.7745571760947101,0.9475,0.8874391250029101,0.6932154544522631,0.7783946275594964,0.7995774567337085,0.9475,0.9484041432093301,0.91,1.0,0.0025,56.0,0.2275,5.898531635190666,1.7747034445456416,0.374375,0.0,-0.008870394605749326,5.345612580985623,6.355584002537087,,,,,,0.0025,0.11377707066327868,0.0677450628336992,0.5954192917674034,0.0,10.0,4.0,True,0.7975369345419109,7.542056497676595e-13,5.008247496669805e-187,8.607592757571454e-06,0.014501807364461262,0.11050461182939221,-0.023155196257921184,0.9925,0.0,0.2643484459905677,10.0,,,,0.0,,,,,,5,0.5644512957656939,0.7487011685919637,7,True,0.0,7.0,7.0,5.0,7.0,6.0,6.333333333333333,8.083333333333332,8.083333333
family_metric_nnls_grid/v1,90,overlap_mod_4c_small,overlap_mod_4c_small::normalized_branch_length,sparse_overlap_binary,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_ward,ward,normalized_branch_length,sparse_overlap_binary,cosine_via_unit_sphere_embedding,euclidean_on_selected_embedding,squared_euclidean,81,2.765865749999648,,ok,,4.0,4.0,400,0.9025204923564752,0.8765458468157277,0.8755243725495471,0.9625,0.8761223439764402,0.8769697592813533,0.8765458468157277,0.926740292662331,0.9624999999999999,0.962442747122749,0.91,0.0,0.0,101.5,0.2625,3.9946452859837236,1.384954785785285,0.0275,0.0,0.05406114518364817,3.612906850416002,17.169304102207438,,,,,,0.2475,0.10983754302938675,0.06539939208002915,0.5954192917674034,0.0,185.0,3.0,True,8.856910508156423e-10,8.856910508156423e-10,9.056472665798304e-264,8.607592757571454e-06,0.014501807364461262,0.11050461182939221,-0.023277365246823133,0.9925,0.0,0.3276737032856984,10.0,,,,0.0,,,,,,1,0.6672224937916196,0.7774918856524801,7,True,0.0,2.0,2.0,2.0,3.0,2.0,2.0,2.75,2.75
family_metric_nnls_grid/v1,90,overlap_mod_4c_small,overlap_mod_4c_small::normalized_branch_length,sparse_overlap_binary,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_builder_neighbor_joining,neighbor_joining,normalized_branch_length,sparse_overlap_binary,cosine_via_unit_sphere_embedding,euclidean_on_selected_embedding,squared_euclidean,81,15.570156167000277,,ok,,4.0,2.0,400,0.31285818058991716,0.5195042219415381,0.5176332592328243,0.495,0.36562921941173215,0.8970112895343066,0.5195042219415381,0.6162712805007233,0.495,0.36909437773538323,0.0,0.0,0.0,200.0,0.7475,1.7595622305976928,0.5650650454960258,0.2475,0.0,0.03355415737547573,4.474163604290985,14.622044362952217,,,,,,0.2525,0.10890512033899885,0.06484420962209053,0.5954192917674034,0.0,3.0,1.0,True,2.3773076638806314e-12,2.3773076638806314e-12,1.071354409248148e-295,8.607592757571454e-06,0.014501807364461262,0.11050461182939221,-0.02047721656003333,0.9925,0.0,0.2925046575834437,10.0,,,,0.0,,,,,,6,0.24093863058997814,0.253142345791059,7,True,3.0,4.0,4.0,4.0,1.0,7.0,4.0,7.25,7.25
family_metric_nnls_grid/v1,60,sbm_moderate,sbm_moderate::none,sbm,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_average,average,none,sbm,regularized_laplacian_spectral,euclidean_on_selected_embedding,squared_euclidean,2,0.7190102499998829,,ok,,3.0,1.0,120,0.0,0.0,0.0,0.4166666666666667,0.0,1.0,0.0,0.5845824960412954,0.3333333333333333,0.19607843137254902,0.0,0.0,0.0,120.0,1.0,1.0,-0.0,0.0,0.0,,,,,,,,,0.11666666666666667,0.7454323913126243,0.005367575150997578,0.007200619685369279,0.058823529411764705,12.0,0.0,True,0.5140886243326732,0.0413936539903581,3.29863593034438e-30,-0.003030671926130097,0.02811193782201335,0.2107046070460705,0.16064526680877514,0.9833333333333333,0.0,0.3701519916142557,10.0,,2.0,largest_regularized_laplacian_eigengap_top10_min2,,5.116666666666666,5.116666666666666,"[0.9999999999999997, 0.4139230344880973]",,,3,1.0,1.0,7,False,100.0,,,,,,,,
family_metric_nnls_grid/v1,60,sbm_moderate,sbm_moderate::none,sbm,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_complete,complete,none,sbm,regularized_laplacian_spectral,euclidean_on_selected_embedding,squared_euclidean,2,0.7049197090000234,,ok,,3.0,1.0,120,0.0,0.0,0.0,0.4166666666666667,0.0,1.0,0.0,0.5845824960412954,0.3333333333333333,0.19607843137254902,0.0,0.0,0.0,120.0,1.0,1.0,-0.0,0.0,0.0,,,,,,,,,0.11666666666666667,0.8064478862066584,0.005806924524644108,0.007200619685369279,0.03361344537815126,23.0,0.0,True,0.46684757381297415,0.1723267118067474,2.9699471912618407e-33,-0.003030671926130097,0.02811193782201335,0.2107046070460705,0.16064526680877514,0.9833333333333333,0.0,0.3701519916142557,10.0,,2.0,largest_regularized_laplacian_eigengap_top10_min2,,5.116666666666666,5.116666666666666,"[0.9999999999999997, 0.4139230344880973]",,,2,1.0,1.0,7,False,100.0,,,,,,,,
family_metric_nnls_grid/v1,60,sbm_moderate,sbm_moderate::none,sbm,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_weighted,weighted,none,sbm,regularized_laplacian_spectral,euclidean_on_selected_embedding,squared_euclidean,2,0.6925916670002152,,ok,,3.0,1.0,120,0.0,0.0,0.0,0.4166666666666667,0.0,1.0,0.0,0.5845824960412954,0.3333333333333333,0.19607843137254902,0.0,0.0,0.0,120.0,1.0,1.0,-0.0,0.0,0.0,,,,,,,,,0.2916666666666667,0.5583738624732266,0.004020637825920394,0.007200619685369279,0.21008403361344538,4.0,0.0,True,0.23193982801463844,0.23193982801463844,3.0284938671304374e-53,0.18265142816438815,0.20842096602767277,0.4453283996299722,0.49004847673151003,0.625,0.0,0.3472222222222222,10.0,,2.0,largest_regularized_laplacian_eigengap_top10_min2,,5.116666666666666,5.116666666666666,"[0.9999999999999997, 0.4139230344880973]",,,0,1.0,1.0,7,False,100.0,,,,,,,,
family_metric_nnls_grid/v1,60,sbm_moderate,sbm_moderate::none,sbm,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_single,single,none,sbm,regularized_laplacian_spectral,euclidean_on_selected_embedding,squared_euclidean,2,0.7704292499997791,,ok,,3.0,1.0,120,0.0,0.0,0.0,0.4166666666666667,0.0,1.0,0.0,0.5845824960412954,0.3333333333333333,0.19607843137254902,0.0,0.0,0.0,120.0,1.0,1.0,-0.0,0.0,0.0,,,,,,,,,0.36666666666666664,0.6347553624447752,0.004570631958213559,0.007200619685369279,0.2184873949579832,8.0,0.0,True,0.40439038078467815,0.12050250597664652,2.0958009324226716e-50,-0.003030671926130097,0.02811193782201335,0.2107046070460705,0.16064526680877514,0.9833333333333333,0.0,0.3472222222222222,10.0,,2.0,largest_regularized_laplacian_eigengap_top10_min2,,5.116666666666666,5.116666666666666,"[0.9999999999999997, 0.4139230344880973]",,,7,1.0,1.0,7,False,100.0,,,,,,,,
family_metric_nnls_grid/v1,60,sbm_moderate,sbm_moderate::none,sbm,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_centroid,centroid,none,sbm,regularized_laplacian_spectral,euclidean_on_selected_embedding,squared_euclidean,2,0.672336790999907,,ok,,3.0,1.0,120,0.0,0.0,0.0,0.4166666666666667,0.0,1.0,0.0,0.5845824960412954,0.3333333333333333,0.19607843137254902,0.0,0.0,0.0,120.0,1.0,1.0,-0.0,0.0,0.0,,,,,,,,,0.09166666666666666,0.7891371387049846,0.005682276415415099,0.007200619685369279,0.09243697478991597,8.0,0.0,True,0.5932392025539216,0.04898171984552477,2.487992888734462e-31,-0.003030671926130097,0.02811193782201335,0.2107046070460705,0.16064526680877514,0.9833333333333333,0.0,0.3647426095820591,10.0,,2.0,largest_regularized_laplacian_eigengap_top10_min2,,5.116666666666666,5.116666666666666,"[0.9999999999999997, 0.4139230344880973]",,,4,1.0,1.0,7,False,100.0,,,,,,,,
family_metric_nnls_grid/v1,60,sbm_moderate,sbm_moderate::none,sbm,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_median,median,none,sbm,regularized_laplacian_spectral,euclidean_on_selected_embedding,squared_euclidean,2,0.7425498329998845,,ok,,3.0,1.0,120,0.0,0.0,0.0,0.4166666666666667,0.0,1.0,0.0,0.5845824960412954,0.3333333333333333,0.19607843137254902,0.0,0.0,0.0,120.0,1.0,1.0,-0.0,0.0,0.0,,,,,,,,,0.15,0.7895248233282208,0.005685067984944889,0.007200619685369279,0.13445378151260504,12.0,0.0,True,0.34672720088511083,0.1577866341377959,6.77706577311322e-54,-0.003030671926130097,0.02811193782201335,0.2107046070460705,0.16064526680877514,0.9833333333333333,0.0,0.3472222222222222,10.0,,2.0,largest_regularized_laplacian_eigengap_top10_min2,,5.116666666666666,5.116666666666666,"[0.9999999999999997, 0.4139230344880973]",,,5,1.0,1.0,7,False,100.0,,,,,,,,
family_metric_nnls_grid/v1,60,sbm_moderate,sbm_moderate::none,sbm,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_ward,ward,none,sbm,regularized_laplacian_spectral,euclidean_on_selected_embedding,squared_euclidean,2,0.7309763329999441,,ok,,3.0,1.0,120,0.0,0.0,0.0,0.4166666666666667,0.0,1.0,0.0,0.5845824960412954,0.3333333333333333,0.19607843137254902,0.0,0.0,0.0,120.0,1.0,1.0,-0.0,0.0,0.0,,,,,,,,,0.36666666666666664,0.5732905077240166,0.004128046915352903,0.007200619685369279,0.18907563025210083,4.0,0.0,True,0.27066727367782695,0.07203842000705606,2.095800932422221e-50,-0.00996203786541577,0.1330973439146049,0.2958942549106483,0.20137601831569069,0.9,0.0,0.3472222222222222,10.0,,2.0,largest_regularized_laplacian_eigengap_top10_min2,,5.116666666666666,5.116666666666666,"[0.9999999999999997, 0.4139230344880973]",,,1,1.0,1.0,7,False,100.0,,,,,,,,
