gene,subspace_axis_1,subspace_axis_2,cluster_id
CBX4,0.024414152217092068,-0.06260822588527502,14
NFIX,0.0007736601740253554,0.016166054457517627,3
SHARPIN,0.06998072936218647,-0.16086174990075675,6
RING1,-0.032117940908640535,0.029791630539899226,4
C6ORF141,-0.04827651199462187,0.040254528570525874,5
YAF2,0.021652068447926158,0.02011378052992437,2
PPP4R1L,-0.028966007235152916,-0.034932627905409436,4
RNF2,-0.045841475315511644,0.029790716563647998,6
BCL6,-0.12389047223232068,0.05808163767930781,13
NAA10,-0.024686698733118594,-0.024269859019230136,15
DCAF7,0.06496856925323824,-0.0826665463028633,10
RYBP,-0.031299103823097495,-0.04893692404673161,6
CBX8,-0.01385892493132465,-0.04877102568956603,4
PIP,0.0453843823982791,0.013081453403751046,14
NCAPH2,-0.09974141801333125,-0.01989898265059483,13
B4GALT2,0.006741516892308069,-0.07276347622256864,13
SP1,-0.008951571011023217,-0.0005671919803714265,15
CTBP1,0.050466460577696284,-0.003922699275529531,10
CDC16,0.007500207236500506,-0.064391018675053,14
CBX3,0.07609275578261891,0.056943285013825964,3
BRAF,-0.04297003174477594,0.006638245887988903,4
CCDC96,0.023451463941430776,0.059297005844077766,3
CBX6,0.130207770848232,0.0665644257747557,14
SKP1,0.0010028457640908863,0.03965780993902791,13
S100P,0.05113813967191635,0.037029518888442005,14
USP7,0.02024817854550277,0.06375413699235781,5
