gene,tree_distance_axis_1,tree_distance_axis_2,cluster_id
CDK1,0.007195870834678308,0.002892562768693975,4
BCOR,-0.009114542591361257,-0.003915514587384402,14
CELA1,-0.006723474073284918,-0.008037576741159019,3
CSN1S1,-0.00858602459327848,0.004210978844655981,8
CBX7,0.007956613979970693,0.0009847263892155454,4
ZBTB5,0.0005845239310510421,0.00902912965636422,13
PCGF5,-0.0058504376700736285,0.008022356752786057,11
HAO2,0.005294982109987233,-0.004263884028087956,4
KDM2B,-0.00454086936226156,-0.009740399405762332,3
ZBTB7A,-0.0008007394899457141,0.00945028350818888,13
PCGF1,-0.008009895786929675,-0.00023099430052327214,10
PCGF3,0.010157938246262857,-0.008637943164296627,15
L3MBTL1,-0.002542508391713411,0.0013744942105731184,6
CARD8,-0.0063228621898483595,-0.0004864435841292282,10
NACC1,0.012307306124907255,-0.005437258667181033,15
PCGF2,-0.006015181325928517,0.0004912961030334329,10
HSPA12A,-0.003362358046748868,-0.009895114945640611,3
MLLT1,0.0006532453540439448,0.008238154619040362,13
ERP44,-0.001449668269012949,0.00834683085746743,13
NFIC,-0.007770832862890059,-0.0081733609391754,3
SNAPC4,0.00030008403364487594,-0.005430291045282981,4
MLLT3,-0.002233412060488841,0.00859285273373164,13
QPRT,-0.0010909202119311096,0.004313702612047782,13
KPNA4,0.00013687021081468817,0.0074612668940087805,13
NFIA,-0.00584032917835502,-0.0004555321398077387,10
CBX4,-0.008139943372709532,-0.004431517173695697,14
NFIX,-0.002335198555926648,-0.009753025300881887,3
SHARPIN,-0.00617415974508427,0.00507205180788065,6
RING1,0.0069442624053440115,0.0024693664730533645,4
C6ORF141,0.006023946996830459,0.0060380065675831,5
YAF2,0.0017627267159672404,-0.011664002792828249,2
PPP4R1L,0.006626414597288502,-0.00127034058220382,4
RNF2,-0.006212597557692106,0.006262468252880683,6
BCL6,9.126630787821735e-05,0.004841098158546171,13
NAA10,0.012756183132508727,-0.004504323845863024,15
DCAF7,-0.006064808908086325,0.0014244721690322695,10
RYBP,-0.0068857516213550775,0.005181843544254429,6
CBX8,0.00713228823902291,-0.0010302946089061915,4
PIP,0.009327473727424382,0.004748494772515936,14
NCAPH2,0.0016838394447038693,0.007226568025004404,13
B4GALT2,-0.0013817849671928838,0.007672640547587011,13
SP1,0.009477989315513665,-0.009299615371885592,15
CTBP1,-0.008984631359719804,0.0020195690143979183,10
CDC16,0.008119693277750542,0.006998274961243474,14
CBX3,-0.006096666821656509,-0.008999430923269602,3
BRAF,0.002549961296914058,-0.0012980600995620253,4
CCDC96,-0.008653463372011718,-0.00709342810499102,3
CBX6,0.0059903320565530375,0.009146449571903081,14
SKP1,-0.00010371622079016632,0.007947927105527868,13
S100P,0.008552516289926607,0.005992916982557066,14
USP7,-0.0038034471387863285,-0.00408043625416066,5
