gene,mode_52,mode_53,mode_54,mode_55,mode_56,mode_57,mode_58,mode_59,mode_60,mode_61,mode_62,mode_63,mode_64,mode_65,mode_66,mode_67,mode_68,mode_69,mode_70,mode_71,mode_72,mode_73,mode_74,mode_75,mode_76,mode_77,mode_78,mode_79,mode_80
PPP4R3A,0.040621058829082665,0.09620875486732149,0.06341809717484144,-0.02471101226175255,0.0513401364553189,0.15552019563679575,-0.013787040765901823,0.0017331245003144003,0.06669601824110266,0.11132450905310334,-0.05401185337654868,-0.025743841370111598,-0.015447937929484838,-0.027484543744219568,-0.018528246056276235,0.11436851029381821,0.040081773234979065,-0.06982933638289678,0.09863324411864162,0.006406353066780992,-0.06612667809414763,-0.08896698494675868,0.007042749596552932,-0.00512773405291503,-0.022171028193502876,0.07036937318801112,-0.02452676695527426,0.03168603750775888,0.0028977106655220983
SUV39H1,-0.029505728720878217,0.0007879026433371848,0.004974053309818646,-0.007790938586297063,0.011287168991898935,-0.02313111476639547,-0.07800279944493414,0.09193616146996024,0.02815316694295452,-0.0041228536333667715,-0.010167352669560861,0.021869089267198497,0.04370713305108792,-0.046053252861340994,0.04124824168436291,0.014014966026813729,-0.07599899578075853,0.02209634898705423,-0.05642667747207658,-0.036617963970600284,0.009229800650270322,-0.10345128336726803,-0.05808275152524642,0.02482688156781776,0.02073626085963355,-0.041849052931907486,0.013730746103378894,0.01213492131670174,-0.01052051477215111
KITLG,0.13362125996597388,0.0333672769705548,0.04102941844079761,0.18821545956445843,0.03850997912997968,-0.1024841379110212,-0.08503776549738534,0.06311893590971138,-0.1416843879425218,0.3352049136742904,-0.06871417135135802,0.00037476919753870854,-0.20328444642336102,0.0641318088634938,-0.06058446563400395,-0.016103106742766427,0.04280210996307485,-0.0020761246725184927,-0.02603218764018162,0.0393680082485703,0.015605640228468559,-0.024207586961715717,-0.0610985017295317,0.03673476337629701,0.018635612458080947,-0.01258277029638017,-0.11337976301773274,-0.07278500909980269,0.03852881542125415
PECAM1,-0.12913442374425582,-0.017529053259545114,-0.08846327167360651,-0.0737273988278238,0.0374645379521512,-0.053721044025359155,0.13143335704416376,-0.09413335899402614,0.007220504354042179,-0.04125928174670132,0.05756581529235983,0.0025796030414597876,0.0767238718553635,-0.06911022842375233,0.10311153539946935,-0.03593944852212066,0.005169132524386884,0.03195102580084597,-0.024226342461170922,0.04811531617041959,0.034511135940608666,-0.044173338738663484,-0.05419542216821155,-0.010571870990072204,-0.007193706853309146,0.04947503029343141,0.05030346664525396,0.009643742688699237,-0.02168465377240602
HIST1H4A,0.07090215685181105,-0.019951898890043576,0.046701106905335486,0.13886041135140806,0.03186619507838609,0.04204059473421998,0.008683662267205208,-0.06948489842532479,0.1669260453059732,-0.012470848889454494,-0.10303833186311097,-0.07303355371968495,0.095952385360908,0.06596490249566407,-0.0946760594456827,0.08558291074037118,-0.012067793651333154,-0.0013678490061680417,0.053192811521496144,0.0343124271112635,-0.07353991265632763,0.07484864473849966,-0.03011962698212973,-0.0750214836754335,0.07255630263039028,-0.0008554274733612201,0.011351472890126939,0.003573014315452028,-0.03660986605110008
AVEN,0.018875060877815562,-0.022790573058153008,-0.02229849281630157,-0.04194190208129856,-0.0382381937383835,0.00807440099422282,-0.07354117502681451,0.005345361477019116,0.023110515915011905,0.010298716834724187,0.01823677382854079,0.01745452235545372,-0.05779935947367605,-0.021736307073121387,-0.10178444054145659,-0.05790054409711903,0.0020149205852354737,-0.008976852395276876,-0.0022858880144744384,-0.01501572499493328,0.03671485218082189,0.038987674024009704,0.08435458498015172,0.043817881821853796,0.01835103097313726,-0.06219144911126866,-0.06876349038962991,0.09550943653463317,-0.054723309798730545
MAU2,-0.018952869946574396,0.006478704735847583,0.07186315293378864,0.022877133818601063,-0.05474473307759923,0.005525694922424901,0.09562611914283192,0.0007036362775196366,-0.021278449498228682,-0.016948689561955648,-0.010483176262337074,-0.0625291717349293,-0.044920498001279265,0.00028290976809506306,0.022375237494655673,0.007790416632530548,-0.0025519648069678835,-0.018773632988401484,-0.010255407707998309,-0.1484160920823231,-0.03857270706464335,-0.04006939578984537,0.03668425063041051,-0.11626380177413048,-0.06711419600596914,-0.08068417997703094,-0.07329887730445737,0.12171907701752668,0.1197481343015732
PAWR,-0.06407715007662779,-0.09494932649812018,0.023343206334374617,0.04261056900179557,0.0143908852641698,-0.0075776537142415576,-0.012275857493162708,0.05351750420221198,-0.03362280637161196,0.07545447497651518,-0.000474225770091276,0.0523227801886035,-0.06893111265288691,0.0336506205056503,-0.012897132689882625,-0.03558877307439074,-0.014235878511436043,0.009699600613319405,-0.045558323833975976,-0.016863177719286557,0.01695992451203293,0.03640567786804733,-0.02425006561299328,-0.00647551474928227,-0.043207610320981076,-0.05608341538212228,-0.0198079673945631,-0.029630895031102764,-0.003954439180657774
MATK,0.03398538418053132,-0.015561956035544788,0.014350910191517054,-0.016688144849704645,0.01190312449146043,0.0002263192555723429,-0.011576339299296728,0.018165820612132934,-0.0034544600392039477,0.006279872521968162,0.0009061943485354403,-0.018056014532272888,0.012017713138678896,-0.01234466129483989,-0.04542075907837267,-0.00034981945220262405,0.060514725295902884,-0.026925359221061474,0.04259142055437435,-0.011838221799193523,0.015200538715255427,-0.017081374141094185,-0.049068679125859035,0.001457445083352615,-0.039736480579050895,-0.03678704362904138,0.05913303393206334,0.01350025906554492,-0.01881557184469813
RGL2,0.038564555803931755,-0.06642765942587303,-0.08416680567173562,-0.07362561287519284,-0.015625469287967486,0.01076028952464335,0.12594628719524179,-0.04451170946366914,0.0018391770752362697,0.023038607250071366,0.00824181254623451,0.02778339097710028,0.06559201733939533,-0.022946335737106374,0.0030639876780786724,-0.017561582748962315,-0.013339026123570994,-0.010328999161633616,-0.03532694345860568,-0.03179451366570209,-0.03814023669497355,-0.0394453474593601,0.0015376176277604652,-0.019997129611599548,0.031051379702718804,-0.001592807494848344,-0.0011567898026607105,-0.01697959540931458,0.00437443678471622
CDK1,0.004507726720143864,-0.08412060535152076,-0.05779452744932218,-0.006445963331643974,0.06803018379956217,-0.06452970772277042,-0.038336206114389024,0.029356168089016227,0.051791875356374535,0.03329231065669522,0.12846858376711834,0.010668355886446303,0.01076351569759802,0.007615608634289376,-0.0394268718307017,0.013421292193483553,0.048245763985238936,0.04981768100602904,0.0628357847297385,0.024935745909209717,-0.011957923365629603,0.0304069720863732,0.0044385424293035235,-0.02921598287803659,-0.03255155925805523,0.08116212699798514,0.039830226181159084,0.0437311389914426,0.0382019305419126
BCOR,0.002484804618712515,0.0215611902590857,0.0017183570095391843,0.022238755809318077,-0.011271315604410416,0.010575311019737578,-0.00998133759270703,-0.015554862480743515,0.04006983582678277,-0.05369471049291807,-0.07292517208177235,-0.043343515821737,0.05087896931364016,0.049928921012191645,0.05651785112479725,-0.049856240666162205,0.04151205215330637,-0.045524363611311236,-0.020187045531429044,-0.002755048234068002,0.024669138735837707,-0.03874389569577755,-0.0032320114744413967,-0.00012053501383876185,-0.05523961881490311,-0.026482628221614533,-0.09017920990331452,-0.030156913591550275,-0.052577489593079965
CELA1,0.04165631168309364,0.16307586632996687,0.07030697777931959,-0.06872584157417538,-0.12578093952629513,0.011573918797657795,0.027865206914468414,0.011921006960800371,-0.0078089035869328876,0.05083080441087183,0.004211833459038427,0.040198195743576255,0.0881475861109686,-0.04473985042596346,-0.01840215502785629,0.062095457847288045,0.07461057504217748,0.005928228695808045,0.0014555067671708562,0.05189335452470997,0.035601983922816854,0.045837630137374144,-0.006314617294644657,-0.006495896465023499,-0.019214797677538312,-0.03815581063007774,-0.023019752317921256,-0.0496667160814933,-0.006936844575339181
CSN1S1,-0.03508588483299022,0.046720004160978615,-0.007123171687161919,-0.007277032868745511,0.05338223169915296,-0.08297904569245894,0.017246308760655284,-0.0033497582567485196,-0.03717159433533677,-0.027131668202110545,0.002289367802810558,-0.025308113549077534,-0.022191869252563824,0.023596294531512425,-0.0450001581897748,-0.018545891056072142,-0.01050255372417653,0.0012267092358671865,0.003265080345959214,0.023420344816904803,0.023440587903300038,-0.013497936616530194,0.03183843748430584,-0.024975163756112303,0.009178678303167096,-0.02891174676078068,0.0031029892985906336,-0.022571033406499064,-0.015043503105540538
CBX7,-0.017061772943588547,0.020200324969718755,0.014382335518396624,-0.05218819188175182,0.014398170143100639,0.007503270086863439,0.022176428580251796,0.005092627880064707,0.05889913959622944,0.0754843444496759,-0.05110927874477827,0.007282804864650312,0.05758729095204163,0.030787352915504537,-0.012279976685233451,0.021384832150608733,-0.07233780434410765,-0.008429833709454574,-0.08082482557515057,0.012060607607850726,-0.017649004050671643,-0.07267568521991695,-0.0795112697974796,0.0111190087266952,-0.020389864846892296,0.056874294201555806,0.008620490493577729,0.0782230468697516,-0.06089506557525706
ZBTB5,-0.006348943158712482,0.0719171152146532,-0.07008002738835376,0.03787612030994582,0.01347920745241141,-0.03261171388909087,-0.04060180714329258,-0.06010115819718974,0.06545001371000175,0.04537429375109932,0.003449618608591082,-0.030695376220270645,-0.013560206263900604,0.05730971345698919,-0.09047922642590035,-0.10255249313069939,-0.09192850572718896,-0.0857177659970873,0.14051790668167208,0.006815048466162906,0.013893812943430284,0.05337998221928156,-0.12477662559919078,-0.020017453421680844,-0.034766719711368015,0.004163315584861273,0.10266691607855816,0.02166313377139456,0.09711895446006512
PCGF5,0.007018961601588098,-0.015141373035228344,0.002793028822915349,0.0012829953514672996,-0.049320636524766814,0.005686216467858905,0.07673135150743185,-0.019256083370270925,-0.03325046065948403,0.0005240063065941801,-0.059753115030620474,0.035265726926381816,-0.0370478365062022,0.05374205163216418,0.018588076860764444,0.03167566342558156,0.05464999677792895,-0.025817470241993688,0.08186573383043652,0.04489296075595082,-8.984794437401994e-05,0.018010677497147805,-0.02206274470214798,0.02274087132518364,-0.00016228176808875253,0.009465535947391123,0.05647403942160979,-0.013126701212148111,0.036727796155601344
HAO2,-0.047372480637597185,-0.06642395677234514,-0.00039537088601870234,-0.037332286653340735,0.0059359914881758616,0.03296428136140891,-0.015503932677118987,0.061128298485094185,0.008940743809692817,0.009033394839529469,-0.0007454392979197041,-0.03660576603189764,0.015504064255624518,0.038027271083120984,-0.009389723424142517,0.004303192799395638,0.006906203734018826,-0.016565446406960505,0.003326037624981786,-0.006625315354581111,0.02843620874399195,-0.01902346632558182,-0.007996149524619571,-0.0014026120851155879,-0.00036426340784102504,0.012908843692174411,-0.024608873559706843,0.0018202526962759246,0.02381204554023538
KDM2B,-0.024058067818335877,0.0759227386728299,0.08752679455330925,-0.12099026717454445,-0.009401392933678605,0.102101245052559,0.03325320941422183,0.02741996160393537,0.01005305436888051,0.026307703334047607,-0.027516747196450468,0.12016408412265296,-0.08257082510596143,0.010334369058942793,0.009721398631475076,-0.027597994708547888,0.019128702208858046,0.05148033848122393,0.08859017962486816,-0.057039249412564864,0.03645623339539293,-0.04939169931092343,0.058702793932435215,0.10123944681939079,-0.002867785706266673,0.06120906953786439,0.02245556617590853,0.05403784744436645,0.010292819002224684
ZBTB7A,-0.11258448661548222,0.008589059149354435,0.02106363504135355,0.03392312893904409,-0.03563791944512596,-0.06886133264578614,0.06496694348683818,0.025999486996125754,-0.01394990562181695,0.07390309396432058,0.13731269384371877,-0.06312851263689778,-0.000724476092712822,-0.013846219785170371,0.056596140552328825,-0.02348122639632524,0.010623363973487208,-0.06431378438940343,0.04863530282614857,0.08351389976522318,0.025918619347719583,0.01738190936333612,0.005896651811785538,0.05726849984992066,-0.08145434931004296,-0.011700911315064974,-0.040425243631014726,0.07764812174894617,0.0036292323816857564
PCGF1,-0.04591919948338277,0.042113964091274214,0.09830233712013613,-0.024364918954616985,0.03951477570995854,0.0626742403391356,0.020074588665596606,-0.06658248564176665,-0.007874814666044495,0.07958239445082632,0.021715812584641277,-0.046543208317684596,-0.012028746079333375,0.014758563913358438,-0.004813684734411026,0.05675257371812528,0.016293004266573662,0.105787478780313,-0.0570618314549929,-0.012173216468159595,0.02268385456759537,-0.06152507421107481,0.029183895436271173,-0.0710783105178974,-0.05885889451583384,0.004002531211930416,-0.07707912916954882,0.04228972133126921,-0.08735961068612583
PCGF3,0.008612528735734194,-5.748672576515574e-05,-0.10540790836379686,0.043698467658166096,-0.0801113044007152,0.080130499484074,-0.03662901815747391,-0.0036079145359492275,-0.0014892430668165535,0.03155544281582697,0.04370021116023705,0.015643607662775866,-0.04488538827395078,-0.07876884648320184,0.05314882788402021,-0.08882150173398223,0.008535012634595916,0.02372724059542635,-0.032025340649160274,-0.0017355080763659717,-0.09713665150379668,0.03022705575461448,-0.010387418386975694,0.03493228015604395,-0.017202583669411797,0.02640759616587359,0.07220347310082968,-0.06893051275601907,0.021138188066818848
L3MBTL1,-0.04380404573880495,-0.1115836736555795,0.019078860852726833,-0.03017037153429065,-0.06411433525275481,0.04495930305368409,0.0010585896326112836,-0.0014319330462269806,-0.14430407234539042,0.04891432515906633,-0.14140100816327336,-0.014707593902197894,-0.04077186548462671,0.018248497579770553,0.017637372199584514,0.020616910834290892,0.12178564451439476,-0.0006728257045819265,0.03721400686064584,-0.0011292593131851715,0.04325581483220797,-0.060192588954505674,-0.0030915639250888335,-0.024751695983927582,-0.010728382389916044,-0.016672465638048174,-0.03553875235465347,0.04162879240385736,-0.010000015522587119
CARD8,0.07045027446769678,-0.08494834664202311,0.08944994356612643,-0.07395997604253136,-0.05553997292710352,-0.00457379199277334,-0.10091968320876404,-0.14607089585027266,-0.06463347481603711,0.05620797064796124,0.002625076828450357,-0.09586443711664606,-0.011328433388647998,-0.04184331723792208,0.08562011034610656,0.010349841962742202,-0.07451157420489762,0.018356063828822117,-0.04070575547112958,-0.004951380060425003,-0.014892673857804998,-0.06625867369933817,-0.03972513400688585,0.0019297316568111862,-0.049740754573904374,0.019412098240186134,-0.038119330476494025,-0.0745689170815126,0.03332930903858418
NACC1,-0.009954951488614248,-0.03113386799422528,-0.09906436960976994,-0.02948695336285175,-0.0927377581014384,0.02363949435416724,-0.042007820192706685,0.009874492454335054,0.020286420652063215,-0.010355229735208832,0.09926186681312758,-0.0592133286727094,-0.07260855687775145,-0.020923875296930135,0.0556938653007356,0.03976552716017522,0.03965078240252982,0.05923003246163216,0.019760064734647136,-0.02136606566665341,0.04803283096465288,-0.026639526431818834,-0.0060031675563256386,-0.03545901512272026,-0.024229271005964774,-0.014625080889378103,-0.005113480378673954,-0.0358714235566357,0.014765100200862724
PCGF2,0.1344886569906676,-0.06778481557182088,0.037279475426722566,-0.022006800394257873,0.023781298407764082,-0.10027160549229146,-0.0021823819562146896,-0.03494917370930986,-0.08057972877510663,-0.127480746523092,-0.051241614522019426,-0.0927145481900357,0.010260930282003977,-0.00894751573631113,-0.004398434142245489,0.03420950591722879,0.04159689939145484,-0.04894464326453813,0.02862238933776677,0.09928015302594172,-0.08117536246208451,-0.001426955005504617,0.034755457900877564,0.04611587646674828,0.08612135678226668,0.052969124652626966,-0.011973021182277374,0.04699767791500389,-0.06986152048812888
HSPA12A,0.0915464208849531,0.09535753988615599,-0.09103571575773581,-0.02076692483887822,0.08946111663461,0.12387832548258912,0.02679881010472112,-0.014990420135550702,-0.07145009654166383,0.06010283748357911,0.00900735132663208,-0.10511896267632233,0.010033687977838017,-0.09391224050813486,-0.08497046050584918,-0.021486700604766026,0.09069646274931793,-0.09151800557949961,-0.030140369618147533,0.06116716578254828,0.00035954224490512094,-0.03427396987373264,0.03412915552175116,-0.08204314014558889,-0.03815031492328683,0.006768033122082241,0.008529659270682059,-0.0014110991461441407,0.020592151522817157
MLLT1,0.008265129555731691,-0.01587393355601553,0.012067971933155843,0.09358636055728971,-0.017269475331507595,-0.007989841370270553,0.02511822321167361,-0.03230914003187188,0.06714945763366137,0.008747643347015166,0.03941860890507333,-0.012033749252021511,-0.011259859979847782,0.0645123392734977,-0.037367531964683905,-0.08692746421480295,-0.0029192331602085854,0.00643639517633499,-0.03244348864854108,-0.0313174764934114,-0.08946272395646485,-0.047049482847748854,0.011604482520506504,0.03217592814891422,-0.10028634744430029,0.051304417298244184,0.03272944247805956,-0.053656711388699714,-0.06562270392237694
ERP44,0.11601335200483237,-0.09392864043272012,-0.045155824386525246,-0.07382689716030248,-0.07769434058150158,0.11658163049214723,0.016994015505925192,0.11116199366825151,-0.057545718930524604,0.06378783656119379,0.06489970006010633,-0.0565266992655419,0.07976218995472104,0.13113537643494066,-0.06185616044996797,-0.033009390568092,0.06142595542566483,0.041257299758697366,0.007674843212347278,-0.034251459368960596,-0.01941591292445314,-0.015425955639345323,-0.0010543861460394495,0.007097361379137586,0.0038268071416782345,0.030033634845789414,0.013313326718526577,-0.0006535508535758201,0.02975906867108806
NFIC,0.012993297320494859,0.00559894285925158,0.1221118386518126,-0.08426874697551985,-0.014152334011563001,-0.0011761516054409724,0.024784356069034202,-0.010156151926444501,0.039936823083350254,0.005583319655999386,-0.03314340957612519,0.039066733748128746,0.03663876088963468,0.0693019715468545,-0.05700830210524739,0.04537027591304184,-0.018170760003942035,-0.04417638955644604,-0.028294559587689873,0.02732581472084001,-0.07857728864646107,0.020152383412999807,-0.053103236761260816,0.015637930830487163,0.038164534856683335,-0.018257376557228953,-0.014400090674564854,0.023981995598233358,0.07069313550682318
SNAPC4,0.0025282628327307445,-0.12511107779180655,-0.012670418457964964,0.00871817727933791,0.19200723058454053,0.030429639127068975,-0.027283237986891515,0.013165555979373095,-0.018129069625140902,0.0246959359777801,-0.02141294481765917,-0.08887427682675535,-0.08677171799888585,0.006222421290303384,0.02165327779447335,0.005968107156474044,-0.10473140112507369,-0.00459578827548221,-0.018565648083631425,-0.030869914563950714,0.002281297287783968,-0.0471547942363321,0.003908421675231546,0.016262687087335897,0.017385170423113706,0.021023599781637065,0.023305181818606843,0.053302278388752684,0.014985738276856305
MLLT3,-0.22958318006574693,-0.062071419509499785,-0.0660435438403752,-0.10773315133386933,0.04551929986738538,0.01653216730688302,0.04557772903344054,-0.027137536876394253,-0.08899285155059836,0.06149104226095829,-0.0900931657400151,0.0352139928718324,0.09393585949024753,-0.003861360934295286,-0.04101730215660565,0.023088688975655875,0.05069200067699843,0.06722646364730829,0.13496561300934629,0.045748932179593374,0.01163427082105247,0.04556146954852059,0.010700208719780798,0.045929320339382684,0.0316239265907192,-0.08936932887507762,0.020266082426514932,0.01833400779604047,0.06100724008038455
QPRT,0.04962954324073278,0.1610509746812995,-0.029491606223038074,0.004899394103765425,0.08741847001621489,-0.08398683721310439,0.1521565447906637,0.1657126225632681,-0.12534137573598367,-0.01917138668533015,-0.006958016487784408,0.025876690777729628,-0.06966151933043421,-0.028065167354230286,-0.034334718893504125,-0.053099979820726104,-0.03239910788576233,0.08782963516395194,0.005793648223311116,-0.03362984053608422,0.019453589992679043,0.058951888469130305,0.05284853929320941,0.0766248495328715,0.12281518757127984,0.10517379311540345,-0.020095327327261575,0.06482281621952249,-0.06227189787764104
KPNA4,0.03666684469401399,-0.05277716632739022,0.015940720506381414,0.07277265514744163,-0.10537552283376929,0.12319858939742709,0.0954391757886269,-0.025113572035613544,-0.06354826449941536,-0.07016913726698203,0.025674723931377007,-0.0045146319087249285,-0.035376412338483654,0.0301514203005235,-0.008315371155934467,0.05441968411285353,-0.08489791501523603,-0.05592706887093318,-0.029453088007346726,0.0411729201805749,0.14477746904109717,0.09424170303787988,0.10320351374159784,-0.01771426793097498,-0.05989068387317579,0.03796536697505888,0.11586779430805373,0.0127601972631255,0.1137123604874965
NFIA,0.1188213189939292,-0.08783527476409268,0.05945533710942671,-0.04026639942888268,-0.0017792712185509465,-0.04787815779272927,-0.0022930112158380737,-0.052656941141164024,-0.003451124661600676,-0.027274674820350814,0.03024722867276937,0.012027583029023124,0.009634691263342375,0.052853227238453065,-0.039471006101735276,0.08711166458009428,-0.031389036991749,-0.05688217375020403,-0.051395194238417534,0.000914964720662772,0.04022683252418894,-0.05115099924088,-0.025456360181578125,-0.007913564909137999,0.05317976911078597,0.006418487592125171,0.00597748599710377,-0.055224681490185494,-0.009138868205367988
CBX4,0.027334501130888644,-0.062663428248933,-0.06400517056982528,-0.04993164724953498,0.00460833521684895,-0.030908069145131934,0.009510004601403823,-0.09765021997622592,-0.021132107729688494,-0.0010125216913406778,-0.019582959411084126,0.07390960345195803,-0.006250630330869462,-0.03927445652151359,0.025238404369904228,-0.16881440712113055,-0.045595725745274374,-0.08366390284390758,0.023643235881043546,-0.01263780099321062,-0.02472567644084758,0.07499297001480545,0.010524316665038586,-0.0022356730901233854,0.04413556526727029,-0.12087134735497125,-0.14753774158204422,-0.0047288090338723065,-0.007856272698393528
NFIX,0.0020053700862541573,0.01617019558571451,0.08355296101072612,-0.0041794605114845885,-0.046101505270756266,0.04610416367498454,0.013523641924960398,-0.038146092054694464,-0.057138845011354106,-0.037758158305987236,-0.023021855986199765,0.03825823005985748,0.018693729718595207,0.02674180599834824,-0.03816277315748945,0.025097726800399837,0.036209918865605026,-0.07248599747255373,-0.002798187352040329,-0.003273613951249898,0.02021218577371247,-0.07347199965548301,0.026314817701207003,0.014626291074297347,-0.01585382958995672,0.00010215023386659923,-0.0020469820673593734,-0.017538686069972068,-0.03105847121732259
SHARPIN,0.07135095630568437,-0.1608423645580793,-0.011601604274426386,0.02038458106481546,-0.03434495700159779,0.0667500482632675,-0.07528184585769129,0.04421178582764555,0.10367833691138423,0.004263679466619978,-0.017339187797742038,0.15282559610293753,-0.06240450331346555,0.009049299262487098,0.0677590423793575,-0.019262805247105122,-0.028326097586878127,0.02730914891630271,-0.0111339064139269,0.013312428836041728,-0.10276666554262318,-0.03022057519859191,-0.028359870264251148,0.01952892047272231,-0.014491350706026588,0.004141141080256381,0.027594972689822306,0.06912307998971456,0.03531670271267086
RING1,-0.03116927797272473,0.029756529890436638,-0.012340904126040208,0.024223168121439546,0.073403515351598,-0.1127465489209249,-0.008201937620552682,0.056003848605099396,0.047157753846943144,0.0859525919927794,0.11697566346923871,0.046534956037632455,0.08934866769358124,-0.06977318534491346,-0.055613726121419155,0.0684013511447017,0.03901555741081857,0.020183194175492962,0.077827818616066,-0.09803895840500486,0.11204249939771312,0.10122212121223982,-0.02690171999827234,-0.06921522360658286,0.15643969998664206,-0.10774560430920394,0.03226765284746024,-0.07018301725449569,0.07422368219934129
C6ORF141,-0.045756458237691554,0.04016553959976314,-0.047148838770327155,-0.06498700931829632,0.0013593453463851839,0.042604851553887615,-0.062095606010217824,-0.010991239115869368,0.027358741136541697,0.022279088623968785,0.02003563462583376,-0.019872276137111525,0.004925796220048001,0.05051737306734528,0.01571190260387258,-0.008798863486959595,-0.03307687296772423,0.038537289687419145,-0.007609326651958801,0.006961615790367773,0.0049489953402266544,-0.030995179492344288,-0.03027553767666036,0.050413769622301055,-0.021053002085734313,-0.0179826413038969,-0.01148495057718983,-0.01870644939098911,0.06302028434786235
YAF2,0.023862425470620573,0.020091867489593702,0.006068249164834923,0.08021542833877855,-0.017783260062067888,0.06416448995462165,-0.04161149732737511,0.034647212113238256,-0.0758262016521696,-0.03837455105206748,-0.08558675619204861,-0.09833434936598626,0.01355058751601621,-0.06640541318797907,-0.014516977488339603,0.04655992457744754,-0.012639093571618878,0.012052427883119572,0.03376601981702283,0.011965271289725523,-0.06620048087538137,0.02283207719093778,-0.04169015643448609,-0.01244609997385019,0.04605339558387414,-0.00624143429152263,-0.04187616209193527,0.04076347752279057,-0.029192796447027745
PPP4R1L,-0.029506356965706446,-0.03490318388728669,0.10521781560708315,0.006015042513392032,-0.0008291822043455479,-0.08587878809263587,-0.02262227320426837,0.004011087451850018,0.03805168653169841,-0.09180413116709348,-0.06913096991514826,0.02824190775953411,0.006800343894287572,0.027024495095067724,0.021050799480971657,-0.05736328370672314,-0.08047381726156091,0.025057111150980537,0.008854824625006454,-0.09275584502665168,-0.003950416936767235,-0.08938381256393574,0.04513546944642979,0.042023174027727726,-0.07154041858441154,-0.07843932403558197,0.04887237070634284,0.02411208641059226,0.018756090441758196
RNF2,-0.044520305681936066,0.02973607567828525,-0.026740142083071253,0.06891415636466784,0.004976986176052486,-0.06597928648443006,-0.015911468022766013,0.03894509807887599,0.019832284827954866,0.04688320074147715,0.019022931515930867,0.053360914840781724,0.024948940245272846,0.006933793131898477,-0.004832767060459168,0.0325318581361197,0.08146504611918938,-0.030409602819229085,-0.07156887450245462,0.014346046403125796,0.04865615589070013,-0.1037787397223718,0.00264962888033758,0.07394934095000484,0.005317954180201365,-0.004251876553930963,0.10682158418055088,-0.04209445847478477,-0.02509354376097521
BCL6,-0.12026476834470005,0.05790953478553503,-0.11220001704314138,0.08759815774463202,0.11848492461748299,0.10531287769126056,-0.0786757732379287,-0.07078665504770469,-0.022759305069945616,-0.032185353704900804,-0.058699032188768326,-0.03341281144065231,0.05996883549869403,0.033549666111897754,-0.02529504361098596,0.006455097683343477,0.02581002113202373,-0.03187236846208545,-0.10277075920000696,-0.02040704089510571,0.02763129972347099,0.01002651945312727,-0.045041370893402856,-0.10585344294063097,-0.05932754784309506,0.025341555125963634,-0.03690144619072013,-0.09658363424139381,-0.04342744782791217
NAA10,-0.022084500061233955,-0.02433336494519539,-0.012043420713217881,0.03541135908498192,-0.0680531659930849,0.01226614494802216,0.02709235879281148,-0.03273535290092288,-0.012408805399764376,0.02873714763507034,0.01100750437492086,0.008495709338319913,-0.0018252856765126133,-0.0046052317527759574,-0.04156956553840097,-0.021785792770011914,0.01508516226573532,-0.00996806415673045,-0.011727328831413066,0.009981237807826095,0.03011250116975991,-0.019627253884722903,0.011868800068731917,0.007338498499387141,0.04124052344442957,-0.006124282915889187,0.014955288933353964,0.013638366625352267,0.019859667636833826
DCAF7,0.06563878231027297,-0.08264157172469984,-0.030088623634991207,0.029542751132583527,0.05525078816104624,-0.06306590613782438,-0.029333916066318137,0.07897351656662331,-0.09135001629624614,-0.012393347903902731,0.04963971460487586,0.040738067899417835,0.0365204507605754,0.013839621918195811,0.08975819233625441,0.09791417170477923,-0.10583158097245739,0.043317241235678296,0.02015192044608949,0.10329609976006733,0.02662283552053429,-0.0203095428001154,0.07453808822216465,-0.06504924244353971,-0.05050256237013008,-0.03022818109038797,-0.005130895149392306,0.013029841787226189,0.07636672628436321
RYBP,-0.030684457814940596,-0.04895029521929629,0.03964786722858401,0.02961554587231611,-0.021893130623919087,0.035683284599481446,-0.10334829386885624,0.0017018168794105028,0.004153068053016837,-0.12785359996112142,-0.10500906996220342,0.06009307075839322,-0.03213340316455839,0.0410231257567637,-0.030927762719166724,-0.08641622612420372,-0.0011058494225864742,-0.016102409094755743,-0.005658028832276967,0.11012609686731371,-0.0035978298949536605,-0.0021879001520143126,-0.036460957726425304,-0.0781385617072563,0.007186191900856504,0.023607938915479847,-0.0212169249949104,-0.0013703971512628679,0.04178381464231997
CBX8,-0.012604917787485166,-0.04879857166120603,-0.001740911559677337,-0.018340234588374204,0.0001448690189939632,-0.03380023486777742,-0.03556200287441463,0.07386056584344833,0.00792253371819278,-0.024869842829266856,0.016301810777575605,0.018445813669654042,0.05404806666148629,-0.08698583704404421,-0.026135289357262583,0.005481650636756476,-0.04421615277975573,-0.05976266119696456,0.04615279797495977,-0.08240033511617895,0.043008742502737424,-0.003672526917859319,0.04276118769136286,0.0406903598867759,0.03343751906444302,0.007736108887782482,0.008377350385044016,-0.059755463520086295,0.050509985381430096
PIP,0.047776446027327855,0.013079325127247693,0.03874812237596035,0.05683619813528728,-0.05503170721336426,-0.011968607502467015,0.10582630035298857,-0.026332175281199133,0.01594110159071723,0.004787050015773402,-0.08211461792100498,-0.12780019315696045,0.05489155819242932,-0.0807995021387693,0.04268004157329365,0.0016785592183746025,0.09967151554691003,0.05867259963348576,0.01254848825642213,-0.07289361800358848,0.05609319364800807,-0.030517378440627185,-0.057052244662614146,0.14112218946435023,-0.027867632578995653,-0.04783139410478827,-0.039126226487127984,0.04644432793500138,0.006480042973095966
