gene,subspace_axis_1,subspace_axis_2,cluster_id
RGPD2,0.20795980919614956,-0.2928092171602197,0
WAPAL,-0.000709359936036377,0.18322001263263119,39
KAT6A,0.007652433281821836,0.08006329159668651,125
HLF,0.10929711672643276,0.11205159337039527,142
HRK,-0.24018040088730994,0.2355205189587638,52
BNIPL,-0.19721040387582658,0.24802882245376245,53
GRB10,0.0007616848030969686,-0.04095243788706987,138
MED1,0.25702324106197155,0.24207807627611025,17
NUP93,0.27325356822039676,-0.4033096318962662,4
PDS5B,0.06587992135957502,-0.006652599553778352,117
CBL,-0.023350005679533995,0.011552904150091017,119
OVCA2,0.011129190465873417,-0.04039849282049616,114
PDS5A,-0.04155453483169776,0.13067022971730866,44
RBM15,-0.08911325311603538,0.1448297484816431,25
TFEC,0.017605496417746468,0.016239429569034524,77
C19ORF43,0.06852466558949881,0.15788872933586576,126
ZFPM1,0.016316816888802762,0.012974039486580947,109
RADIL,0.01884343189985097,-0.05618191434566611,146
HIST1H3A,-0.2306746712599382,0.011109484299833411,83
ZRSR2P1,-0.16055699585829056,0.1530098637285275,31
PIK3CG,0.003359927028925019,-0.028420620155707708,139
IRX4,0.3745370433816628,0.2466192027603162,13
CITED1,0.01809097171795991,0.010126679184971354,66
GPATCH11,-0.07601500813347323,0.1404535007606988,29
PPP4R3A,0.2211010713563981,-0.026776821841898855,102
SUV39H1,-0.13845157974423494,-0.11784202903216712,91
KITLG,0.0029923688385601246,-0.02382791520237133,111
PECAM1,-0.00038000922710129713,-0.03977699749430373,135
HIST1H4A,0.04867242345818081,-0.10973986692630736,124
AVEN,-0.13070335787430468,0.12126227806000316,54
MAU2,-0.039919823380626704,0.07380368714821021,37
PAWR,-0.025400729595049343,0.004531937284232335,137
MATK,0.030386638697047896,-0.040022334282730915,112
RGL2,-0.015802852998015267,-0.02393040973264799,147
CDK1,-0.08357953458740885,0.133158570932273,26
BCOR,0.044551784262491574,-0.14168409829267511,105
CELA1,0.13386693709380323,0.015081063423075424,101
CSN1S1,-0.007268430828549777,0.020058971376732796,134
CBX7,-0.28000554442437564,-0.2648598007718508,62
ZBTB5,0.19746220539495318,0.04893776625062095,120
PCGF5,-0.2495149022887204,-0.319179526366417,73
HAO2,0.013816891884571345,0.02757713309354421,143
KDM2B,0.003331180167607516,-0.025392710246457815,67
ZBTB7A,0.1818503103838275,0.2809089768106091,10
PCGF1,-0.2478948655838562,-0.24789645061217222,63
PCGF3,-0.2534012477842176,-0.31850484630579773,74
L3MBTL1,-0.15959718481764804,-0.11693190857102702,60
CARD8,-0.07347148347488909,0.013205052242091848,69
NACC1,0.04949787208699898,-0.02981687833671177,132
PCGF2,-0.33269986367182564,-0.05749959695069119,64
HSPA12A,0.0005966284601579847,-0.04955618130885748,80
MLLT1,-0.2116610236485151,-0.26386590793876424,88
ERP44,-0.05878328962766168,0.01375453215159395,82
NFIC,0.22685598512806981,0.13440282297733122,21
SNAPC4,0.03473977388189887,-0.09408881540879273,104
MLLT3,-0.2271560717646898,-0.12613989903752526,86
QPRT,0.3037211501485234,0.11701108534099458,22
KPNA4,0.19877647526558637,-0.21264181976930938,6
NFIA,0.23908323629631076,0.1344852692787559,14
CBX4,-0.04288822300755144,-0.14020511542631492,89
NFIX,0.2806469194448684,0.19723669278978534,15
SHARPIN,-0.08341242484490381,0.1969517676343902,43
RING1,-0.24176504629396617,-0.13323915897280253,61
C6ORF141,0.3262794954897153,-0.22338176096161666,97
YAF2,-0.30020269779450287,-0.07773697311902665,58
PPP4R1L,0.4244026581598105,0.055707261772219595,94
RNF2,-0.18492238114999848,-0.008737102745714195,57
BCL6,0.14896909748159487,0.26826175820246895,12
NAA10,0.08024534227696617,-0.06933272508870052,133
DCAF7,-0.008387789875772676,-0.2921650488153297,76
RYBP,-0.22248832464663243,-0.04850925947909363,59
CBX8,-0.394268800233435,-0.3411513745099966,75
PIP,-0.08516409206744384,0.0772500285456834,55
NCAPH2,0.2848211558685453,-0.20990903547577666,99
B4GALT2,0.3218246681890909,-0.16044058915590986,96
SP1,0.13381347147820813,0.2585671133821282,9
CTBP1,0.17148245360372785,0.1448606379418136,16
CDC16,0.18408984983936122,-0.20567349865186713,95
CBX3,-0.001426144450227193,-0.05712933750757875,136
BRAF,-0.08007798352396424,0.036173266561117454,48
CCDC96,0.36724339095695663,-0.30988974773154393,98
CBX6,-0.2788090862431556,-0.30395265793429393,84
SKP1,-0.10660656068849046,0.08292179892608621,71
S100P,0.32693486548304235,-0.29423593685868915,100
USP7,-0.33432918609905715,-0.18912164733613263,85
