gene,tree_distance_axis_1,tree_distance_axis_2,cluster_id
ZRSR1,0.1590384399770484,-0.04495809875236119,37
SRRM1,0.15919197028777737,-0.044621623786977226,37
ANKRD11,0.03431063661478732,0.1507388847334512,48
CIRSR,0.16256073982199162,-0.044607022318613,39
ZNF207,-0.1316627756925079,0.03988938333084047,106
U2AF1L4,0.15689962402332314,-0.04850154260416143,39
USP37,-0.11626167716289199,0.016704100400045902,102
FMO3,0.06312613792744018,-0.16864374800218368,18
ADAR,-0.14686773064145858,-0.15170217964757024,13
SH2B3,0.05351404202231239,-0.16965508294391762,29
SSU72,0.17274469079988,-0.014881115315271589,43
SOCS1,0.06147370830642156,-0.17142308949431984,14
PAF1,0.02720236818113615,0.1468993970089175,50
USP13,-0.12001921928175684,0.01597963444657024,103
TEC,0.046223306814959585,-0.17376266035288696,26
RGPD2,0.160626773450995,-0.04733334472945482,36
WAPAL,-0.1315079486903949,-0.16216617732342534,8
KAT6A,0.08716790803926958,0.10555368891473706,74
HLF,0.016599664710495537,0.1388871975975601,47
HRK,-0.0472002453057308,0.003026334016445317,115
BNIPL,-0.04783226539891735,0.0033043883969967685,116
GRB10,0.04495798306752752,-0.171897061381186,23
MED1,0.06055555617494738,0.08142089006499806,80
NUP93,0.16101456182955654,-0.046795132888122606,34
PDS5B,-0.1186379961457651,-0.17142126188570056,13
CBL,0.062796591413112,-0.1683432460794434,19
OVCA2,0.044133615593921545,-0.17234595841307543,20
PDS5A,-0.13172790410600677,-0.16197086295279117,8
RBM15,-0.13000667289117565,-0.16351532667543972,11
TFEC,-0.09451380588499676,0.10939140573617272,91
C19ORF43,0.17423997249352444,-0.019846525190720946,46
ZFPM1,-0.110974225549327,0.09527396401522034,84
RADIL,0.044218233073298266,-0.17220849221557916,21
HIST1H3A,-0.17195134237295195,-0.1306992861961458,0
ZRSR2P1,0.16064374159172837,-0.044314529732292565,37
PIK3CG,0.05402097677906234,-0.17334147763278304,28
IRX4,0.08736428037027658,0.1055387946494647,75
CITED1,-0.0838708344082762,0.10406452945058442,86
GPATCH11,0.15919340297780424,-0.04496132334584385,37
PPP4R3A,-0.09944366836890804,0.10378603826550116,88
SUV39H1,0.06005810635349425,0.08174791404082518,81
KITLG,0.04551681583787622,-0.1741059331662154,25
PECAM1,0.062136338054137194,-0.16837196436994978,17
HIST1H4A,-0.14598478080784794,-0.15248988736055208,12
AVEN,-0.04807525202663162,0.002025321107518411,113
MAU2,-0.13111472668535334,-0.16371975204662842,1
PAWR,-0.09548809183584983,0.11199324544732342,92
MATK,0.05370896585436447,-0.1707918795672668,31
RGL2,0.04591279307874231,-0.1738043387604603,27
CDK1,-0.11661759763390611,0.022582029565118497,101
BCOR,0.08490890352687704,0.09752637503661231,72
CELA1,-0.08440797765802119,0.11088938969426437,86
CSN1S1,-0.09172444428089054,0.10646980525906705,89
CBX7,0.0837316187238405,0.10468363190357259,73
ZBTB5,0.08865543395477765,0.10507843593889406,76
PCGF5,0.08929841242557066,0.10454788353758197,76
HAO2,-0.09470647447383848,0.10995687477021115,91
KDM2B,0.0866211831964419,0.09798765241406507,69
ZBTB7A,0.07377492336490706,0.10624981553328229,63
PCGF1,0.0726025120425829,0.10323277316182786,61
PCGF3,0.06334461473024094,0.07704658338315674,77
L3MBTL1,-0.13061288477892247,0.04028447249934566,107
CARD8,-0.059639415340145656,0.022909447303890405,111
NACC1,0.07222193109545191,0.07291306171894504,83
PCGF2,-0.05846279218830873,-0.003664992733810291,120
HSPA12A,-0.0908609753024788,0.11855354442288113,87
MLLT1,0.07377192788362279,0.07272413130085328,83
ERP44,-0.09584674636916772,0.11031884774851168,91
NFIC,0.09045359506189829,0.09846689214115877,66
SNAPC4,-0.0931594869357205,0.11197254834878309,90
MLLT3,0.022065074762595126,0.14761391901155688,53
QPRT,0.018804153394174634,0.15079975837057413,58
KPNA4,0.15733405114261517,-0.04944822103267211,41
NFIA,0.09042906948909205,0.09804527678018396,67
CBX4,0.06299801110307549,0.07686286192192747,78
NFIX,0.09023169887912298,0.09717566472116433,65
SHARPIN,-0.043602064685148205,0.008806714089190062,117
RING1,-0.05887353000145244,0.025635864792955924,111
C6ORF141,-0.1174586963155966,0.021020375019510245,99
YAF2,-0.05744058202491304,-0.004420838713289493,119
PPP4R1L,-0.1327874899285703,0.038367782005612444,105
RNF2,-0.05439924643173303,0.02488209252204426,110
BCL6,0.07504413694864735,0.13222226166743217,59
NAA10,-0.09208686878347822,0.10574059164911638,89
DCAF7,-0.12467385010990427,0.04236783556230404,104
RYBP,-0.05941889313107295,-0.0035643124957530727,121
CBX8,0.026517343840351173,0.15369978405904233,56
PIP,-0.12085067139573258,0.025746444830731217,93
NCAPH2,-0.1234318856769915,0.02279622416770224,97
B4GALT2,-0.11735341776474507,0.02354960867790481,98
SP1,0.07723234592936128,0.13252388726508307,60
CTBP1,0.08658797694343992,0.09860852871119057,70
CDC16,-0.11789793765418012,0.020692902645133498,99
CBX3,0.06913086357403189,0.07175411370375667,82
BRAF,0.06431121890447418,-0.16949954005029538,16
CCDC96,-0.12207989500371988,0.025431348531999683,94
CBX6,0.033930112080243276,0.1517738833284334,49
SKP1,-0.05342275869177734,0.004584405932257152,112
S100P,-0.12340546823410756,0.02311767246145467,97
USP7,-0.07512662371686424,0.11417982418431176,84
