case_id,test_case,case_category,source_family,feature_representation,true_clusters,samples,features,tree_inference,run_id,status,skip_reason,found_clusters,labels_length,ari,nmi,macro_f1,largest_cluster_fraction,cluster_count_abs_error,under_split,tree_build_sec,edge_gate_sec,sibling_gate_sec,traversal_sec,root_node,root_decision,edge_stop_reason,left_edge_p_value,right_edge_p_value,left_edge_p_value_bh,right_edge_p_value_bh,min_root_edge_p_value_bh,edge_gate_open,left_edge_open,right_edge_open,sibling_p_value_corrected,sibling_sparse_p_value,sibling_dense_p_value,sibling_fixed_coordinate_bh_p_value,sibling_fixed_global_p_value,sibling_gate_open,sibling_skipped,passthrough_reason,passthrough_candidate,passthrough_supported,left_branch_length,right_branch_length,audit_stats_file
dim_diffuse_6c_136f_continuous,25,continuous_dimensional_gaussian_examples,dimensional_gaussian,continuous,6,180,136,complete,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,ok,,1,180,0.0,0.0,0.047619047619047616,1.0,5.0,1.0,0.0008920840045902878,0.5506711670022923,0.19664591702166945,0.0003362080024089664,N358,boundary,edge_closed,0.860352455707895,0.8603524635114308,0.8603524635114308,0.8603524635114308,0.8603524635114308,False,False,False,,0.4771076159900952,0.47239622508336593,0.4771076159900952,0.47239622508336593,False,True,split_prerequisites_closed,False,True,0.26887709966092105,0.26887709966092105,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0025_dim_diffuse_6c_136f_continuous/complete/audit/case_25_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
dim_diffuse_6c_136f_continuous,25,continuous_dimensional_gaussian_examples,dimensional_gaussian,continuous,6,180,136,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,ok,,1,180,0.0,0.0,0.047619047619047616,1.0,5.0,1.0,0.000860416010254994,0.5357725000067148,0.18900183399091475,0.00034616602351889014,N358,boundary,edge_closed,0.860352455707895,0.8603524635114308,0.8603524635114308,0.8603524635114308,0.8603524635114308,False,False,False,,0.4771076159900952,0.47239622508336593,0.4771076159900952,0.47239622508336593,False,True,split_prerequisites_closed,False,True,0.26887709966092105,0.26887709966092105,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0025_dim_diffuse_6c_136f_continuous/weighted/audit/case_25_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
dim_diffuse_6c_136f_continuous,25,continuous_dimensional_gaussian_examples,dimensional_gaussian,continuous,6,180,136,single,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,ok,,1,180,0.0,0.0,0.047619047619047616,1.0,5.0,1.0,0.0007910420245025307,0.5451388749934267,0.19381216701003723,0.0003677080094348639,N358,boundary,edge_closed,0.860352455707895,0.8603524635114308,0.8603524635114308,0.8603524635114308,0.8603524635114308,False,False,False,,0.4771076159900952,0.47239622508336593,0.4771076159900952,0.47239622508336593,False,True,split_prerequisites_closed,False,True,0.26887709966092105,0.26887709966092105,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0025_dim_diffuse_6c_136f_continuous/single/audit/case_25_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
dim_diffuse_6c_136f_continuous,25,continuous_dimensional_gaussian_examples,dimensional_gaussian,continuous,6,180,136,centroid,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,ok,,1,180,0.0,0.0,0.047619047619047616,1.0,5.0,1.0,0.0008438749937340617,0.5450269169814419,0.1813025420124177,0.0003367499739397317,N358,boundary,edge_closed,0.011939578755911852,0.011939579260346483,0.011939579260346483,0.011939579260346483,0.011939579260346483,False,False,False,,0.3798962084369377,0.3432575235870966,0.3798962084369377,0.3432575235870966,False,True,split_prerequisites_closed,False,True,0.17426529141379724,0.17426529141379724,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0025_dim_diffuse_6c_136f_continuous/centroid/audit/case_25_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
dim_diffuse_6c_136f_continuous,25,continuous_dimensional_gaussian_examples,dimensional_gaussian,continuous,6,180,136,median,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,ok,,1,180,0.0,0.0,0.047619047619047616,1.0,5.0,1.0,0.000841916014906019,0.5223160840105265,0.1792923329921905,0.0003160830237902701,N358,boundary,edge_closed,0.011939578755911852,0.011939579260346483,0.011939579260346483,0.011939579260346483,0.011939579260346483,False,False,False,,0.3798962084369377,0.3432575235870966,0.3798962084369377,0.3432575235870966,False,True,split_prerequisites_closed,False,True,0.17426529141379724,0.17426529141379724,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0025_dim_diffuse_6c_136f_continuous/median/audit/case_25_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
dim_diffuse_6c_136f_continuous,25,continuous_dimensional_gaussian_examples,dimensional_gaussian,continuous,6,180,136,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,ok,,1,180,0.0,0.0,0.047619047619047616,1.0,5.0,1.0,0.0013010000111535192,0.5284760000067763,0.1836878330213949,0.0003349579928908497,N358,boundary,edge_closed,0.860352455707895,0.8603524635114308,0.8603524635114308,0.8603524635114308,0.8603524635114308,False,False,False,,0.4771076159900952,0.47239622508336593,0.4771076159900952,0.47239622508336593,False,True,split_prerequisites_closed,False,True,0.26887709966092105,0.26887709966092105,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0025_dim_diffuse_6c_136f_continuous/ward/audit/case_25_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
dim_diffuse_6c_136f_continuous,25,continuous_dimensional_gaussian_examples,dimensional_gaussian,continuous,6,180,136,neighbor_joining,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,skip,MAD rooting requires positive distances between leaf pairs.,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,gaussian_outliers,continuous,5,161,40,average,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,ok,,1,161,0.0,0.0,0.07960199004975124,1.0,4.0,1.0,0.0007257920224219561,0.09819358299137093,0.03500916698249057,0.0004452090070117265,N320,boundary,edge_closed,0.45550717352717063,0.45550717183686984,0.45550717352717063,0.45550717352717063,0.45550717352717063,False,False,False,,0.27577568437545613,0.6389701898535322,0.27577568437545613,0.6389701898535322,False,True,split_prerequisites_closed,False,True,0.07103073035087647,0.07103073035087647,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0029_gauss_single_outlier_4c_continuous/average/audit/case_29_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,gaussian_outliers,continuous,5,161,40,complete,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,ok,,1,161,0.0,0.0,0.07960199004975124,1.0,4.0,1.0,0.0007361249881796539,0.09930533400620334,0.03510920799453743,0.00048450002213940024,N320,boundary,edge_closed,0.45550717352717063,0.45550717183686984,0.45550717352717063,0.45550717352717063,0.45550717352717063,False,False,False,,0.27577568437545613,0.6389701898535322,0.27577568437545613,0.6389701898535322,False,True,split_prerequisites_closed,False,True,0.07103073035087647,0.07103073035087647,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0029_gauss_single_outlier_4c_continuous/complete/audit/case_29_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,gaussian_outliers,continuous,5,161,40,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,ok,,1,161,0.0,0.0,0.07960199004975124,1.0,4.0,1.0,0.0007472090073861182,0.0993576250039041,0.03554816701216623,0.0006332499906420708,N320,boundary,edge_closed,0.45550717352717063,0.45550717183686984,0.45550717352717063,0.45550717352717063,0.45550717352717063,False,False,False,,0.27577568437545613,0.6389701898535322,0.27577568437545613,0.6389701898535322,False,True,split_prerequisites_closed,False,True,0.07103073035087647,0.07103073035087647,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0029_gauss_single_outlier_4c_continuous/weighted/audit/case_29_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,gaussian_outliers,continuous,5,161,40,single,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,ok,,1,161,0.0,0.0,0.07960199004975124,1.0,4.0,1.0,0.000750708015402779,0.09502675000112504,0.033773916016798466,0.0004428749962244183,N320,boundary,edge_closed,0.45550717352717063,0.45550717183686984,0.45550717352717063,0.45550717352717063,0.45550717352717063,False,False,False,,0.27577568437545613,0.6389701898535322,0.27577568437545613,0.6389701898535322,False,True,split_prerequisites_closed,False,True,0.07103073035087647,0.07103073035087647,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0029_gauss_single_outlier_4c_continuous/single/audit/case_29_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,gaussian_outliers,continuous,5,161,40,centroid,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,ok,,1,161,0.0,0.0,0.07960199004975124,1.0,4.0,1.0,0.0007244579901453108,0.09864591600489803,0.03469633299391717,0.0004434160073287785,N320,boundary,edge_closed,0.6284216332068348,0.6284216321867024,0.6284216332068348,0.6284216332068348,0.6284216332068348,False,False,False,,0.32080470035103864,0.09850696166743304,0.32080470035103864,0.09850696166743304,False,True,split_prerequisites_closed,False,True,0.07275686632896262,0.07275686632896262,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0029_gauss_single_outlier_4c_continuous/centroid/audit/case_29_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,gaussian_outliers,continuous,5,161,40,median,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,ok,,1,161,0.0,0.0,0.07960199004975124,1.0,4.0,1.0,0.0007337919960264117,0.09251074999338016,0.03475341698504053,0.0006392500072252005,N320,boundary,edge_closed,0.6284216332068348,0.6284216321867024,0.6284216332068348,0.6284216332068348,0.6284216332068348,False,False,False,,0.32080470035103864,0.09850696166743304,0.32080470035103864,0.09850696166743304,False,True,split_prerequisites_closed,False,True,0.07275686632896262,0.07275686632896262,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0029_gauss_single_outlier_4c_continuous/median/audit/case_29_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,gaussian_outliers,continuous,5,161,40,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,ok,,1,161,0.0,0.0,0.07960199004975124,1.0,4.0,1.0,0.0007433329883497208,0.09793587500462309,0.03647524997359142,0.0004775419947691262,N320,boundary,edge_closed,0.45550717352717063,0.45550717183686984,0.45550717352717063,0.45550717352717063,0.45550717352717063,False,False,False,,0.27577568437545613,0.6389701898535322,0.27577568437545613,0.6389701898535322,False,True,split_prerequisites_closed,False,True,0.07103073035087647,0.07103073035087647,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0029_gauss_single_outlier_4c_continuous/ward/audit/case_29_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
gauss_single_outlier_4c_continuous,29,continuous_gaussian_outlier_examples,gaussian_outliers,continuous,5,161,40,neighbor_joining,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,skip,MAD rooting requires positive distances between leaf pairs.,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gauss_outlier_cluster_4c_continuous,30,continuous_gaussian_outlier_examples,gaussian_outliers,continuous,5,166,40,average,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,ok,,1,166,0.0,0.0,0.07766990291262135,1.0,4.0,1.0,0.0008098329999484122,0.10081808399991132,0.03510800001095049,0.0004796670109499246,N330,boundary,edge_closed,0.6373713896244535,0.637371390388745,0.637371390388745,0.637371390388745,0.637371390388745,False,False,False,,0.9220510193096842,0.8090685903305013,0.9220510193096842,0.8090685903305013,False,True,split_prerequisites_closed,False,True,0.3360094164430761,0.3360094164430761,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0030_gauss_outlier_cluster_4c_continuous/average/audit/case_30_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
gauss_outlier_cluster_4c_continuous,30,continuous_gaussian_outlier_examples,gaussian_outliers,continuous,5,166,40,complete,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,ok,,1,166,0.0,0.0,0.07766990291262135,1.0,4.0,1.0,0.0007674169901292771,0.09834862500429153,0.03530791701632552,0.00040662498213350773,N330,boundary,edge_closed,0.6373713896244535,0.637371390388745,0.637371390388745,0.637371390388745,0.637371390388745,False,False,False,,0.9220510193096842,0.8090685903305013,0.9220510193096842,0.8090685903305013,False,True,split_prerequisites_closed,False,True,0.3360094164430761,0.3360094164430761,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0030_gauss_outlier_cluster_4c_continuous/complete/audit/case_30_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
gauss_outlier_cluster_4c_continuous,30,continuous_gaussian_outlier_examples,gaussian_outliers,continuous,5,166,40,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,ok,,1,166,0.0,0.0,0.07766990291262135,1.0,4.0,1.0,0.0008009999874047935,0.10015495799598284,0.03487412500544451,0.0003269169828854501,N330,boundary,edge_closed,0.6373713896244535,0.637371390388745,0.637371390388745,0.637371390388745,0.637371390388745,False,False,False,,0.9220510193096842,0.8090685903305013,0.9220510193096842,0.8090685903305013,False,True,split_prerequisites_closed,False,True,0.3360094164430761,0.3360094164430761,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0030_gauss_outlier_cluster_4c_continuous/weighted/audit/case_30_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
gauss_outlier_cluster_4c_continuous,30,continuous_gaussian_outlier_examples,gaussian_outliers,continuous,5,166,40,single,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,ok,,1,166,0.0,0.0,0.07766990291262135,1.0,4.0,1.0,0.0006964999774936587,0.09786083400831558,0.033870667015435174,0.0004363330081105232,N330,boundary,edge_closed,0.6373713896244535,0.637371390388745,0.637371390388745,0.637371390388745,0.637371390388745,False,False,False,,0.9220510193096842,0.8090685903305013,0.9220510193096842,0.8090685903305013,False,True,split_prerequisites_closed,False,True,0.3360094164430761,0.3360094164430761,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0030_gauss_outlier_cluster_4c_continuous/single/audit/case_30_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
gauss_outlier_cluster_4c_continuous,30,continuous_gaussian_outlier_examples,gaussian_outliers,continuous,5,166,40,centroid,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,ok,,1,166,0.0,0.0,0.07766990291262135,1.0,4.0,1.0,0.000807875010650605,0.10015762501279823,0.0377673750044778,0.0004584580019582063,N330,boundary,edge_closed,0.9746359014375336,0.9746359024261407,0.9746359024261407,0.9746359024261407,0.9746359024261407,False,False,False,,0.5958123545433612,0.7573753436964146,0.5958123545433612,0.7573753436964146,False,True,split_prerequisites_closed,False,True,0.02976304297725792,0.02976304297725792,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0030_gauss_outlier_cluster_4c_continuous/centroid/audit/case_30_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
gauss_outlier_cluster_4c_continuous,30,continuous_gaussian_outlier_examples,gaussian_outliers,continuous,5,166,40,median,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,ok,,1,166,0.0,0.0,0.07766990291262135,1.0,4.0,1.0,0.0007867499953135848,0.09992549999151379,0.03554529199027456,0.0004455000162124634,N330,boundary,edge_closed,0.9746359014375336,0.9746359024261407,0.9746359024261407,0.9746359024261407,0.9746359024261407,False,False,False,,0.5958123545433612,0.7573753436964146,0.5958123545433612,0.7573753436964146,False,True,split_prerequisites_closed,False,True,0.02976304297725792,0.02976304297725792,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0030_gauss_outlier_cluster_4c_continuous/median/audit/case_30_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
gauss_outlier_cluster_4c_continuous,30,continuous_gaussian_outlier_examples,gaussian_outliers,continuous,5,166,40,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,ok,,1,166,0.0,0.0,0.07766990291262135,1.0,4.0,1.0,0.0007875419978518039,0.10088737498153932,0.03650558300432749,0.0004964580002706498,N330,boundary,edge_closed,0.6373713896244535,0.637371390388745,0.637371390388745,0.637371390388745,0.637371390388745,False,False,False,,0.9220510193096842,0.8090685903305013,0.9220510193096842,0.8090685903305013,False,True,split_prerequisites_closed,False,True,0.3360094164430761,0.3360094164430761,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0030_gauss_outlier_cluster_4c_continuous/ward/audit/case_30_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
gauss_outlier_cluster_4c_continuous,30,continuous_gaussian_outlier_examples,gaussian_outliers,continuous,5,166,40,neighbor_joining,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,skip,MAD rooting requires positive distances between leaf pairs.,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sbm_moderate,60,sbm_graphs,stochastic_block_model,graph_adjacency,3,120,120,average,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,ok,,1,120,0.0,0.0,0.19607843137254902,1.0,2.0,1.0,0.0018581250042188913,0.06330450001405552,0.02406220801640302,0.0003120829933322966,N238,boundary,edge_closed,0.08908612080228476,0.08908613675310655,0.08908613675310655,0.08908613675310655,0.08908613675310655,False,False,False,,3.609583670388639e-14,1.1032213934817566e-05,3.609583670388639e-14,1.1032213934817566e-05,False,True,split_prerequisites_closed,False,True,0.06872072298617954,0.06872072298617954,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0060_sbm_moderate/average/audit/case_60_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
sbm_moderate,60,sbm_graphs,stochastic_block_model,graph_adjacency,3,120,120,complete,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,ok,,1,120,0.0,0.0,0.19607843137254902,1.0,2.0,1.0,0.0005786669789813459,0.057615791010903195,0.028882042010081932,0.0008742919890210032,N238,boundary,edge_open_continue,3.379829500719462e-08,3.3798309735340515e-08,3.3798309735340515e-08,3.3798309735340515e-08,3.3798309735340515e-08,True,True,True,0.10083118600700122,4.193504315285311e-09,6.8512780526626e-05,4.193504315285311e-09,6.8512780526626e-05,False,False,no_descendant_split,False,True,0.003269384937744817,0.003269384937744817,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0060_sbm_moderate/complete/audit/case_60_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
sbm_moderate,60,sbm_graphs,stochastic_block_model,graph_adjacency,3,120,120,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,ok,,1,120,0.0,0.0,0.19607843137254902,1.0,2.0,1.0,0.0005581250006798655,0.05918116701650433,0.025166916981106624,0.0003775829973164946,N238,boundary,edge_closed,0.3273736088169003,0.32737362539261233,0.32737362539261233,0.32737362539261233,0.32737362539261233,False,False,False,,1.9711971849070168e-10,5.900362773053697e-07,1.9711971849070168e-10,5.900362773053697e-07,False,True,split_prerequisites_closed,False,True,0.0020075642894080486,0.0020075642894080486,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0060_sbm_moderate/weighted/audit/case_60_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
sbm_moderate,60,sbm_graphs,stochastic_block_model,graph_adjacency,3,120,120,single,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,ok,,1,120,0.0,0.0,0.19607843137254902,1.0,2.0,1.0,0.0008499999821651727,0.0765689589898102,0.023863958980655298,0.0003587079991120845,N238,boundary,edge_closed,0.08107794403578229,0.08107795970570929,0.08107795970570929,0.08107795970570929,0.08107795970570929,False,False,False,,3.609583670388639e-14,1.1032213934817566e-05,3.609583670388639e-14,1.1032213934817566e-05,False,True,split_prerequisites_closed,False,True,0.05143624924859622,0.05143624924859622,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0060_sbm_moderate/single/audit/case_60_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
sbm_moderate,60,sbm_graphs,stochastic_block_model,graph_adjacency,3,120,120,centroid,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,ok,,1,120,0.0,0.0,0.19607843137254902,1.0,2.0,1.0,0.0004509590216912329,0.06506245900527574,0.024426749994745478,0.00032087499857880175,N238,boundary,edge_closed,0.08771490293753735,0.08771491884497952,0.08771491884497952,0.08771491884497952,0.08771491884497952,False,False,False,,3.609583670388639e-14,1.1032213934817566e-05,3.609583670388639e-14,1.1032213934817566e-05,False,True,split_prerequisites_closed,False,True,0.06623236050526471,0.06623236050526471,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0060_sbm_moderate/centroid/audit/case_60_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
sbm_moderate,60,sbm_graphs,stochastic_block_model,graph_adjacency,3,120,120,median,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,ok,,1,120,0.0,0.0,0.19607843137254902,1.0,2.0,1.0,0.0004258330154698342,0.06318362499587238,0.023724583006696776,0.0003133330028504133,N238,boundary,edge_closed,0.8855633522836382,0.8855633585514655,0.8855633585514655,0.8855633585514655,0.8855633585514655,False,False,False,,8.320829560912863e-05,0.9661825186101701,8.320829560912863e-05,0.9661825186101701,False,True,split_prerequisites_closed,False,True,0.05566860918501731,0.05566860918501731,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0060_sbm_moderate/median/audit/case_60_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
sbm_moderate,60,sbm_graphs,stochastic_block_model,graph_adjacency,3,120,120,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,ok,,1,120,0.0,0.0,0.19607843137254902,1.0,2.0,1.0,0.0008652090036775917,0.057275750004919246,0.03162170900031924,0.0012912499951198697,N238,boundary,edge_open_continue,1.2104185934882953e-10,1.2104189347265943e-10,1.2104189347265943e-10,1.2104189347265943e-10,1.2104189347265943e-10,True,True,True,0.04913415612608166,4.0330867779292066e-10,1.2898673190954655e-08,4.0330867779292066e-10,1.2898673190954655e-08,False,False,no_descendant_split,False,True,0.00717974002531514,0.00717974002531514,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0060_sbm_moderate/ward/audit/case_60_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
sbm_moderate,60,sbm_graphs,stochastic_block_model,graph_adjacency,3,120,120,neighbor_joining,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,ok,,1,120,0.0,0.0,0.19607843137254902,1.0,2.0,1.0,0.35292404098436236,0.06146679201629013,0.03205062501365319,0.001224583014845848,mad_root,boundary,edge_open_continue,2.6515900862811425e-09,2.6515889541124827e-09,2.6515900862811425e-09,2.6515900862811425e-09,2.6515900862811425e-09,True,True,True,0.10807863122217337,2.5708332752812804e-20,2.6521351121815487e-08,2.5708332752812804e-20,2.6521351121815487e-08,False,False,no_descendant_split,False,True,0.011280504614019955,0.011280504614019955,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0060_sbm_moderate/neighbor_joining/audit/case_60_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
sbm_hard,61,sbm_graphs,stochastic_block_model,graph_adjacency,3,120,120,average,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,ok,,1,120,0.0,0.0,0.16666666666666666,1.0,2.0,1.0,0.000766666023992002,0.06944433398894034,0.02619954099645838,0.0004939589998684824,N238,boundary,edge_open_continue,7.982570647581895e-09,7.982584065014504e-09,7.982584065014504e-09,7.982584065014504e-09,7.982584065014504e-09,True,True,True,0.019416515668508248,1.9084317240384203e-12,1.355966732428315e-10,1.9084317240384203e-12,1.355966732428315e-10,False,False,no_descendant_split,False,True,0.3293190866343213,0.3293190866343213,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0061_sbm_hard/average/audit/case_61_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
sbm_hard,61,sbm_graphs,stochastic_block_model,graph_adjacency,3,120,120,complete,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,ok,,1,120,0.0,0.0,0.16666666666666666,1.0,2.0,1.0,0.0006028749921824783,0.06153391700354405,0.024652125022839755,0.0003308749874122441,N238,boundary,edge_closed,0.05738887720406353,0.0573888857824183,0.0573888857824183,0.0573888857824183,0.0573888857824183,False,False,False,,2.2545569510036964e-09,0.0013488372415705633,2.2545569510036964e-09,0.0013488372415705633,False,True,split_prerequisites_closed,False,True,0.06945916097451826,0.06945916097451826,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0061_sbm_hard/complete/audit/case_61_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
sbm_hard,61,sbm_graphs,stochastic_block_model,graph_adjacency,3,120,120,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,ok,,1,120,0.0,0.0,0.16666666666666666,1.0,2.0,1.0,0.000597958016442135,0.06503404100658372,0.02426833301433362,0.00031695899087935686,N238,boundary,edge_closed,0.052592391575729494,0.052592399924615105,0.052592399924615105,0.052592399924615105,0.052592399924615105,False,False,False,,2.2545569510036964e-09,0.0013488372415705633,2.2545569510036964e-09,0.0013488372415705633,False,True,split_prerequisites_closed,False,True,0.05319321823897853,0.05319321823897853,reports/tree_consensus_fail_closed_pvalues_20260709/cells/case_0061_sbm_hard/weighted/audit/case_61_tbs_diffusion_graphtools_adaptive_nnls_stats.csv
