run_id,specificity_aware_rank,display_rank,weighting,block_name,status,assignment_source,organized_subspace_dir,radial_tree_clusters_png,radial_tree_clusters_compact_png,full_space_embedding_clusters_png,full_space_embedding_cluster_coordinates,subspace_embedding_clusters_png,subspace_embedding_cluster_coordinates,tree_distance_embedding_clusters_png,tree_distance_embedding_cluster_coordinates,cluster_id,cluster_size,recorded_cluster_size,coherent_by_rule,n_significant_terms_q05,min_q_value,top_term,top_go_id,top_term_prevalence_delta,mean_within_tfidf_cosine,local_top_terms,local_top_go_ids,representative_genes,representative_gene_proteins,representative_gene_annotations
current__adaptive_diffusion_cosine_subspace__binary__adaptive_common_mode_01,12,12,binary,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,59,1,1,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0067114093959731,,"SUMO Is Transferred From E1 to E2 (UBE2I, UBC9);SARS-CoV-1 Genome Replication and Transcription;Replication of the SARS-CoV-2 Genome;SARS-CoV-2 Genome Replication and Transcription",;;;,NACC1,NACC1,"NACC1: SUMO Is Transferred From E1 to E2 (UBE2I, UBC9); SARS-CoV-1 Genome Replication and Transcription; Replication of the SARS-CoV-2 Genome"
current__adaptive_diffusion_cosine_subspace__binary__adaptive_common_mode_01,12,12,binary,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,60,1,1,False,0,0.9807228915662648,SHC-mediated Cascade FGFR3,,0.906040268456376,,Ionotropic Activity of Kainate Receptors;trans-Golgi Network Vesicle Budding;Activation of Ca-permeable Kainate Receptor;CREB1 Phosphorylation Through the Activation of CaMKII CaMKK CaMKIV Cascasde,;;;,GPR31,GPR31,GPR31: Ionotropic Activity of Kainate Receptors; trans-Golgi Network Vesicle Budding; Activation of Ca-permeable Kainate Receptor
current__adaptive_diffusion_cosine_subspace__binary__adaptive_common_mode_01,12,12,binary,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,61,1,1,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,1.0,,O2 CO2 Exchange in Erythrocytes;Erythrocytes Take up Carbon Dioxide and Release Oxygen;Erythrocytes Take up Oxygen and Release Carbon Dioxide;heme Metabolism,;;;,PDS5B,PDS5B,PDS5B: O2 CO2 Exchange in Erythrocytes; Erythrocytes Take up Carbon Dioxide and Release Oxygen; Erythrocytes Take up Oxygen and Release Carbon Dioxide
current__adaptive_diffusion_cosine_subspace__binary__adaptive_common_mode_01,12,12,binary,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,62,1,1,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0067114093959731,,Formyl Peptide Receptors Bind Formyl Peptides and Many Other Ligands;ABC Transporters in Lipid Homeostasis;Axonal Growth Inhibition (RHOA Activation);p75NTR Regulates Axonogenesis,;;;,BCL2,BCL2,BCL2: Formyl Peptide Receptors Bind Formyl Peptides and Many Other Ligands; ABC Transporters in Lipid Homeostasis; Axonal Growth Inhibition (RHOA Activation)
current__adaptive_diffusion_cosine_subspace__binary__adaptive_common_mode_01,12,12,binary,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,63,1,1,False,0,0.988663967611336,SHC-mediated Cascade FGFR3,,0.906040268456376,,Phospholipase C-mediated Cascade; FGFR4;Phospholipase C-mediated Cascade FGFR1;IL-6-type Cytokine Receptor Ligand Interactions;Angiogenesis,;;;,PTPN11,PTPN11,PTPN11: Phospholipase C-mediated Cascade; FGFR4; Phospholipase C-mediated Cascade FGFR1; IL-6-type Cytokine Receptor Ligand Interactions
current__adaptive_diffusion_cosine_subspace__binary__adaptive_common_mode_01,12,12,binary,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,64,1,1,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0067114093959731,,Keratan Sulfate Keratin Metabolism;Keratan Sulfate Biosynthesis;Glycosaminoglycan Metabolism;Synthesis of PIPs at the ER Membrane,;;;,B4GALT2,B4GALT2,B4GALT2: Keratan Sulfate Keratin Metabolism; Keratan Sulfate Biosynthesis; Glycosaminoglycan Metabolism
current__adaptive_diffusion_cosine_subspace__binary__adaptive_common_mode_01,12,12,binary,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,65,1,1,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0067114093959731,,ALK Mutants Bind TKIs;rRNA Modification in the Nucleus and Cytosol;SARS-CoV-1 Modulates Host Translation Machinery;Deposition of New CENPA-containing Nucleosomes at the Centromere,;;;,NPM1,NPM1,NPM1: ALK Mutants Bind TKIs; rRNA Modification in the Nucleus and Cytosol; SARS-CoV-1 Modulates Host Translation Machinery
current__adaptive_diffusion_cosine_subspace__binary__adaptive_common_mode_01,12,12,binary,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,66,2,2,False,0,0.148993288590604,Sema4D Induced Cell Migration and Growth-Cone Collapse,,1.0,0.7477379394754928,Sema4D Induced Cell Migration and Growth-Cone Collapse;RHO GTPases Activate ROCKs;RHO GTPases Activate PAKs;Signaling by BMP,;;;,KIT;OVCA2,KIT;OVCA2,KIT: Sema4D Induced Cell Migration and Growth-Cone Collapse; RHO GTPases Activate ROCKs; RHO GTPases Activate PAKs | OVCA2: Sema4D Induced Cell Migration and Growth-Cone Collapse; RHO GTPases Activate ROCKs; RHO GTPases Activate PAKs
current__adaptive_diffusion_cosine_subspace__binary__adaptive_common_mode_01,12,12,binary,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,67,1,1,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0067114093959731,,Autodegradation of the E3 Ubiquitin Ligase COP1;Pyroptosis;TP53 Regulates Transcription of Additional Cell Cycle Genes With Uncertain Roles in the P53 Pathway;Stabilization of P53,;;;,TP53,TP53,TP53: Autodegradation of the E3 Ubiquitin Ligase COP1; Pyroptosis; TP53 Regulates Transcription of Additional Cell Cycle Genes With Uncertain Roles in the P53 Pathway
current__adaptive_diffusion_cosine_subspace__binary__adaptive_common_mode_01,12,12,binary,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,68,1,1,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0067114093959731,,HDR Through MMEJ (alt-NHEJ);CDC6 Association With the ORC Origin Complex;Polymerase Switching on the C-strand of the Telomere;RNA Polymerase II Promoter Escape,;;;,HIST1H4A,HIST1H4A,HIST1H4A: HDR Through MMEJ (alt-NHEJ); CDC6 Association With the ORC Origin Complex; Polymerase Switching on the C-strand of the Telomere
