gene,subspace_axis_1,subspace_axis_2,cluster_id
NFIA,-0.12423619885240984,-0.23912029325506115,19
CBX4,-0.024734455337029226,0.18378938740967332,52
NFIX,-0.12942141124786188,-0.28249214987824095,19
SHARPIN,0.11083835223155716,-0.06811631934421747,38
RING1,0.1574565034545809,0.2717227189802303,51
C6ORF141,-0.23458313579011938,-0.08210154256158925,10
YAF2,0.1967131589580712,0.25988198376718563,48
PPP4R1L,-0.1993560954602657,-0.23393490166180908,11
RNF2,0.16187331845919148,0.18259966941675468,48
BCL6,0.009819588243377309,-0.27216346404958225,15
NAA10,-0.05741681073388884,-0.020812597902002215,42
DCAF7,-0.07725247219636529,0.17453969661909075,6
RYBP,0.15642654507630932,0.1786240304086813,48
CBX8,0.16377189539542386,0.47688652573531237,50
PIP,0.04453713291353168,-0.07824288915146425,33
NCAPH2,-0.23111900228314428,-0.051300347899172184,10
B4GALT2,-0.22085526956244003,-0.05679633129522345,9
SP1,-0.029526124063783812,-0.2754332639656812,17
CTBP1,-0.07890338341090627,-0.2009401293398194,18
CDC16,-0.16307711565076774,0.015351507025683605,11
CBX3,-0.030632563753680675,0.0849200521663377,53
BRAF,0.05891028060279346,-0.011461456341031379,27
CCDC96,-0.3366261220868745,-0.023794757881940187,10
CBX6,0.1018735479965993,0.22637647920986134,52
SKP1,0.13313714066988608,0.010426840782708743,47
S100P,-0.3063252714741426,-0.004560784659946044,10
USP7,0.1302514600471319,0.26502273639145274,58
