gene,tree_distance_axis_1,tree_distance_axis_2,cluster_id
NIPBL,0.06600488517860882,0.06557263175019484,38
SPI1,-0.09135830403884704,0.0678643201299035,15
GPR31,-0.01321346320118163,0.0207379542084499,27
STAG1,-0.015582037415711288,0.040534323435681086,28
NXF2,-0.07322202894118558,-0.18586328427516105,5
CARNMT1,0.007513439075706252,0.08421283986905168,30
ELF4,0.06518302646813275,-0.07791417269117813,49
KRTAP10-3,0.08309078398266109,0.012986225384277959,42
AIRE,-0.07531928432644822,-0.18498865764166342,4
ZNF513,-0.04023349744493012,-0.05265677098361008,57
SLA,0.00992313276327378,-0.08381995489259601,59
ZRSR1,0.01806368142118099,0.09667315782831457,32
SRRM1,0.01577853504565081,0.09721394075769176,32
ANKRD11,-0.08383859926803473,0.08106707035636097,18
CIRSR,0.00579339459691891,0.0877392557111729,31
ZNF207,-0.11367002870875362,-0.02713638998736262,7
U2AF1L4,0.006452061230642476,0.0890163790397058,31
USP37,0.06880916881009679,-0.07233033211119616,47
FMO3,-0.010278391744240658,0.01854228023308777,26
ADAR,0.06210659453878678,0.06423817836239831,38
SH2B3,0.011125142251045333,-0.07609386351920269,64
SSU72,0.002399153455948085,-0.08625120309701682,65
SOCS1,0.016202143818746916,-0.07750214473378338,61
PAF1,-0.03936729028672401,-0.05214096676838506,57
USP13,0.06373444869048286,-0.0706570311560686,48
TEC,0.016549421336871324,-0.07536799117255176,61
RGPD2,-0.07477822785009747,-0.18522008651026028,2
WAPAL,0.062206746260010444,0.07687301355139295,34
KAT6A,0.07866323909457172,0.021756467155916403,43
HLF,-0.09199483579073595,0.07134496540356308,16
HRK,0.05302985805556524,0.06388544956915858,37
BNIPL,0.05284706681302282,0.06301575541689258,37
GRB10,0.07462845842181218,0.019719015365109713,44
MED1,-0.07372014673990275,0.09433309609507855,14
NUP93,-0.07301418494109951,-0.18594852504068035,5
PDS5B,0.0893310387448949,0.01865932637242849,45
CBL,0.023306255041740526,-0.08667913270088078,65
OVCA2,0.011682903251488382,-0.07633261747487863,64
PDS5A,0.06268922936417003,0.06006567767482565,38
RBM15,0.01073961844542812,0.09728476712666971,32
TFEC,-0.008998992324306895,0.02221733390648245,24
C19ORF43,0.016770290845323083,0.08822400123967734,29
ZFPM1,0.051629459815978725,0.01571206932442431,41
RADIL,-0.00801432507589741,0.02076928132719963,25
HIST1H3A,-0.04112398284199667,-0.05360174951459113,55
ZRSR2P1,0.007188088526335402,0.08846020950369717,31
PIK3CG,0.08710252011406654,0.021448982061941523,45
IRX4,-0.08522414827787231,0.08141310950964097,18
CITED1,0.05123017211690858,0.018289427830256257,41
GPATCH11,0.00877846788771185,0.08665269571365457,31
PPP4R3A,-0.11575383642351145,-0.016401308279064112,12
SUV39H1,-0.04030090054913354,-0.05255234027361524,57
KITLG,0.011751966527419238,-0.07017449365871106,60
PECAM1,0.08569683084094004,0.021375426997151042,45
HIST1H4A,-0.11300052923062427,-0.16478779781348327,0
AVEN,0.053906265309666926,0.06697220513717161,36
MAU2,0.06150408917380548,0.05998519126076345,38
PAWR,-0.013604415082685475,0.024612125706546528,22
MATK,0.012381508422511551,-0.07878068078734081,63
RGL2,-0.009433564548948377,0.019736025107625777,26
CDK1,0.08055501843163058,0.060403117230140545,40
BCOR,0.08688466991562398,-0.05274822641469901,52
CELA1,-0.11801013340057523,-0.002589036592522385,12
CSN1S1,0.08054409552791508,0.02282976722997556,43
CBX7,0.09795843165453116,-0.04447757286501406,50
ZBTB5,-0.08238252801230216,0.08553085617873164,19
PCGF5,0.09780426539702634,-0.044955190153124026,50
HAO2,0.08778503239433837,0.01801037577503859,45
KDM2B,0.06863170234280554,-0.07709778469486343,49
ZBTB7A,-0.07469610096671098,0.09341646796627658,15
PCGF1,0.09325599739358431,-0.04553250948851748,51
PCGF3,0.09716766468171759,-0.04601535131782067,50
L3MBTL1,0.019366855374949626,-0.08963967193916486,65
CARD8,0.08076364052341009,0.05815832763932297,40
NACC1,0.07406355414528897,0.013689143527985236,42
PCGF2,0.09731571129136637,-0.04099276829909975,51
HSPA12A,-0.01871475805244481,0.03966626432469763,28
MLLT1,-0.039807708348277286,-0.05191682589798614,57
ERP44,-0.0037773380889777695,0.013834122268385133,21
NFIC,-0.0809906088339526,0.08457870283967264,19
SNAPC4,-0.11759132408534953,-0.0048687743658511464,12
MLLT3,-0.0392769226434622,-0.05349906781865571,56
QPRT,-0.08830826222789982,0.07789272864664344,19
KPNA4,-0.08732558730373895,-0.1795065797968181,1
NFIA,-0.08679347585489551,0.07592284483313158,19
CBX4,0.08404021226605163,-0.04912760858682417,52
NFIX,-0.08760171121921727,0.07580754793514222,19
SHARPIN,0.06528676057220374,0.06794857194370939,38
RING1,0.09321496428825317,-0.04360113890050111,51
C6ORF141,-0.11682680169477593,-0.009273434593632467,10
YAF2,0.06441933935668998,-0.07333637749985068,48
PPP4R1L,-0.1172750819066464,-0.012061976339977484,11
RNF2,0.06411296041843606,-0.0686327562496768,48
BCL6,-0.07538484209517791,0.09240193411977382,15
NAA10,0.0797571062566041,0.012974049920759035,42
DCAF7,-0.11005445404897847,-0.03938046373740989,6
RYBP,0.06380331463969824,-0.06978207363916111,48
CBX8,0.09732091600422402,-0.044611252595968605,50
PIP,0.05684749051209366,0.07773927216803254,33
NCAPH2,-0.11705705387099176,-0.009513166568027366,10
B4GALT2,-0.11727870687000808,-0.008518194131142439,9
SP1,-0.08238652002630167,0.08247931903219968,17
CTBP1,-0.08534432187884779,0.07979475673670083,18
CDC16,-0.11603504334098953,-0.011879241453698291,11
CBX3,-0.034181428966498596,-0.06547515369849846,53
BRAF,-0.013781200220349553,0.018567148962398923,27
CCDC96,-0.11721379207358323,-0.009411148916764969,10
CBX6,0.08986023364295037,-0.055183673616003126,52
SKP1,0.0681421766240742,-0.0701855762370268,47
S100P,-0.11704216860287228,-0.009459943226532413,10
USP7,-0.031227809679066545,-0.04518473956161055,58
